hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testScrubGeoListener,()V,void testScrubGeoListener(),org.junit.Test,2,2,6,Object verify(Object mock)|int anyInt()|void onScrubGeo(long sitestreamUser; long userId; long upToStatusId)|void processMessage(long sitestreamUser; JSONObject json),4,,0,,0,1,3,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testDirectMessageListener,()V,void testDirectMessageListener(),org.junit.Test,2,2,5,Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onDirectMessage(long sitestreamUser; DirectMessage directMessage)|void processMessage(long sitestreamUser; JSONObject json),5,,0,,0,1,3,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testDirectMessageDeleteListener,()V,void testDirectMessageDeleteListener(),org.junit.Test,2,2,6,Object verify(Object mock)|int anyInt()|long anyLong()|void onDeleteDirectMessage(long sitestreamUser; long directMessageId; long userId)|void processMessage(long sitestreamUser; JSONObject json),5,,0,,0,1,3,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testFriendsListListener,()V,void testFriendsListListener(),org.junit.Test,2,2,5,Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onFriends(long sitestreamUser; long[] json)|void processMessage(long sitestreamUser; JSONObject json),5,,0,,0,1,3,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testFavoriteListener,()V,void testFavoriteListener(),org.junit.Test,3,3,8,JSONObject createEvent(String eventName; String target; String source; String targetObject)|Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onFavorite(long sitestreamUser; User source; User target; Status targetObject)|void processMessage(long sitestreamUser; JSONObject json),6,,0,,0,2,4,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testUnfavoriteListener,()V,void testUnfavoriteListener(),org.junit.Test,3,3,8,JSONObject createEvent(String eventName; String target; String source; String targetObject)|Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onUnfavorite(long sitestreamUser; User source; User target; Status targetObject)|void processMessage(long sitestreamUser; JSONObject json),6,,0,,0,2,4,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testRetweetListener,()V,void testRetweetListener(),org.junit.Test,3,3,8,JSONObject createEvent(String eventName; String target; String source; String targetObject)|Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onRetweet(long sitestreamUser; User source; User target; Status tweet)|void processMessage(long sitestreamUser; JSONObject json),6,,0,,0,2,4,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testFollowListener,()V,void testFollowListener(),org.junit.Test,3,3,7,JSONObject createEvent(String eventName; String target; String source; String targetObject)|Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onFollow(long sitestreamUser; User source; User target)|void processMessage(long sitestreamUser; JSONObject json),6,,0,,0,3,5,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testUnfollowListener,()V,void testUnfollowListener(),org.junit.Test,3,3,7,JSONObject createEvent(String eventName; String target; String source; String targetObject)|Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onUnfollow(long sitestreamUser; User source; User target)|void processMessage(long sitestreamUser; JSONObject json),6,,0,,0,3,5,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testListMemberAddedListener,()V,void testListMemberAddedListener(),org.junit.Test,3,3,8,JSONObject createEvent(String eventName; String target; String source; String targetObject)|Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onUserListMemberAddition(long sitestreamUser; User addedMember; User owner; UserList userList)|void processMessage(long sitestreamUser; JSONObject json),6,,0,,0,2,4,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testListMemberDeletedListener,()V,void testListMemberDeletedListener(),org.junit.Test,3,3,8,JSONObject createEvent(String eventName; String target; String source; String targetObject)|Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onUserListMemberDeletion(long sitestreamUser; User deletedMember; User owner; UserList userList)|void processMessage(long sitestreamUser; JSONObject json),6,,0,,0,2,4,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testListSubscribedListener,()V,void testListSubscribedListener(),org.junit.Test,3,3,8,JSONObject createEvent(String eventName; String target; String source; String targetObject)|Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onUserListSubscription(long sitestreamUser; User subscriber; User owner; UserList userList)|void processMessage(long sitestreamUser; JSONObject json),6,,0,,0,2,4,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testListUnsubscribedListener,()V,void testListUnsubscribedListener(),org.junit.Test,3,3,8,JSONObject createEvent(String eventName; String target; String source; String targetObject)|Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onUserListUnsubscription(long sitestreamUser; User deletedMember; User owner; UserList userList)|void processMessage(long sitestreamUser; JSONObject json),6,,0,,0,2,4,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testListCreatedListener,()V,void testListCreatedListener(),org.junit.Test,3,3,7,JSONObject createEvent(String eventName; String target; String source; String targetObject)|Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onUserListCreation(long sitestreamUser; User source; UserList userList)|void processMessage(long sitestreamUser; JSONObject json),6,,0,,0,2,4,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testListDestroyedListener,()V,void testListDestroyedListener(),org.junit.Test,3,3,7,JSONObject createEvent(String eventName; String target; String source; String targetObject)|Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onUserListDeletion(long sitestreamUser; User source; UserList userList)|void processMessage(long sitestreamUser; JSONObject json),6,,0,,0,2,4,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testListUpdatedListener,()V,void testListUpdatedListener(),org.junit.Test,3,3,7,JSONObject createEvent(String eventName; String target; String source; String targetObject)|Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onUserListUpdate(long sitestreamUser; User source; UserList userList)|void processMessage(long sitestreamUser; JSONObject json),6,,0,,0,2,4,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testBlockedListener,()V,void testBlockedListener(),org.junit.Test,3,3,7,JSONObject createEvent(String eventName; String target; String source; String targetObject)|Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onBlock(long sitestreamUser; User source; User target)|void processMessage(long sitestreamUser; JSONObject json),6,,0,,0,2,4,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testUnblockedListener,()V,void testUnblockedListener(),org.junit.Test,3,3,7,JSONObject createEvent(String eventName; String target; String source; String targetObject)|Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onUnblock(long sitestreamUser; User source; User target)|void processMessage(long sitestreamUser; JSONObject json),6,,0,,0,2,4,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testUserUpdateListener,()V,void testUserUpdateListener(),org.junit.Test,3,3,6,JSONObject createEvent(String eventName; String target; String source; String targetObject)|Object any(Class clazz)|Object verify(Object mock)|int anyInt()|void onUserProfileUpdate(long sitestreamUser; User source)|void processMessage(long sitestreamUser; JSONObject json),6,,0,,0,2,4,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testControlStreamMessage,()V,void testControlStreamMessage(),org.junit.Test,2,2,4,Object verify(Object mock)|String anyString()|void onControlStreamMessage(String streamId)|void processMessage(long sitestreamUser; JSONObject json),4,,0,,0,1,3,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
hbc,hbc-twitter4j,/hbc-twitter4j/src/test/java/com/twitter/hbc/twitter4j/BaseTwitter4jClientTest.java,com.twitter.hbc.twitter4j.BaseTwitter4jClientTest,testDisconnectListener,()V,void testDisconnectListener(),org.junit.Test,2,2,4,Object any(Class clazz)|Object verify(Object mock)|void onDisconnectMessage(DisconnectMessage disconnectMessage)|void processMessage(long sitestreamUser; JSONObject json),4,,0,,0,1,3,0,0,java.io.IOException|twitter4j.JSONException|twitter4j.TwitterException,,0,0,0,,0,,0,duplicated_2
jbehave-core,jbehave-spring,/jbehave-spring/src/test/java/org/jbehave/core/configuration/spring/SpringAnnotationBuilderBehaviour.java,org.jbehave.core.configuration.spring.SpringAnnotationBuilderBehaviour,shouldBuildConfigurationFromAnnotations,()V,void shouldBuildConfigurationFromAnnotations(),org.junit.jupiter.api.Test,20,20,66,Configuration buildConfiguration()|FailureStrategy failureStrategy()|File outputDirectory()|Keywords keywords()|List<org.jbehave.core.reporters.Format> formats()|Locale getLocale()|Matcher equalTo(Object operand)|Matcher hasItems(Object[] items)|Matcher instanceOf(Class type)|Matcher is(Object value)|ParameterControls parameterControls()|ParameterConverters parameterConverters()|Properties viewResources()|StepPatternParser stepPatternParser()|StoryControls storyControls()|StoryLoader storyLoader()|StoryReporterBuilder storyReporterBuilder()|String getName()|String getPrefix()|String getProperty(String key)|String nameDelimiterLeft()|String nameDelimiterRight()|boolean dryRun()|boolean reportFailureTrace()|boolean skipScenariosAfterFailure()|boolean skipStoryIfGivenStoryFailed()|void assertThat(Object actual; Matcher matcher)|void assertThatDateIsConvertedWithFormat(ParameterConverters parameterConverters; DateFormat dateFormat),28,void assertThatDateIsConvertedWithFormat(ParameterConverters parameterConverters; DateFormat dateFormat),1,,0,1,1,0,0,org.jbehave.core.configuration.AnnotationRequired,,0,16,17,,0,,0,duplicated_2
jbehave-core,jbehave-spring,/jbehave-spring/src/test/java/org/jbehave/core/configuration/spring/SpringAnnotationBuilderBehaviour.java,org.jbehave.core.configuration.spring.SpringAnnotationBuilderBehaviour,shouldBuildDefaultConfigurationIfAnnotationOrAnnotatedValuesNotPresent,()V,void shouldBuildDefaultConfigurationIfAnnotationOrAnnotatedValuesNotPresent(),org.junit.jupiter.api.Test,4,4,4,Configuration buildConfiguration()|void assertThatConfigurationIs(Configuration builtConfiguration; Configuration defaultConfiguration),2,void assertThatConfigurationIs(Configuration builtConfiguration; Configuration defaultConfiguration),1,,0,2,2,0,0,org.jbehave.core.configuration.AnnotationRequired,,0,0,14,,0,,0,duplicated_2
jbehave-core,jbehave-spring,/jbehave-spring/src/test/java/org/jbehave/core/configuration/spring/SpringAnnotationBuilderBehaviour.java,org.jbehave.core.configuration.spring.SpringAnnotationBuilderBehaviour,shouldBuildCandidateStepsFromAnnotationsUsingSpring,()V,void shouldBuildCandidateStepsFromAnnotationsUsingSpring(),org.junit.jupiter.api.Test,3,3,3,Configuration buildConfiguration()|List<CandidateSteps> buildCandidateSteps(Configuration configuration)|void assertThatStepsInstancesAreFound(List<CandidateSteps> candidateSteps; Class<?>[] stepsClasses),3,void assertThatStepsInstancesAreFound(List<CandidateSteps> candidateSteps; Class<?>[] stepsClasses),1,,0,1,1,0,0,org.jbehave.core.configuration.AnnotationRequired,,0,0,0,,0,,0,duplicated_2
jbehave-core,jbehave-spring,/jbehave-spring/src/test/java/org/jbehave/core/configuration/spring/SpringAnnotationBuilderBehaviour.java,org.jbehave.core.configuration.spring.SpringAnnotationBuilderBehaviour,shouldBuildEmptyStepsListIfAnnotationOrAnnotatedValuesNotPresent,()V,void shouldBuildEmptyStepsListIfAnnotationOrAnnotatedValuesNotPresent(),org.junit.jupiter.api.Test,4,4,4,List<CandidateSteps> buildCandidateSteps()|void assertThatStepsInstancesAre(List<CandidateSteps> candidateSteps; Class<?>[] stepsClasses),2,void assertThatStepsInstancesAre(List<CandidateSteps> candidateSteps; Class<?>[] stepsClasses),1,,0,0,0,0,0,,,0,0,4,,0,,0,duplicated_2
optaplanner,optaplanner-constraint-streams-bavet,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/common/index/EqualsAndComparisonIndexerTest.java,org.optaplanner.constraint.streams.bavet.common.index.EqualsAndComparisonIndexerTest,removeTwice,()V,void removeTwice(),org.junit.jupiter.api.Test,5,5,7,AbstractAssert isInstanceOf(Class type)|AbstractThrowableAssert assertThatThrownBy(ThrowableAssert.ThrowingCallable shouldRaiseThrowable)|Indexer<T> buildIndexer(boolean isLeftBridge)|TupleListEntry<T> put(IndexProperties indexProperties; T tuple)|UniTuple<String> newTuple(String factA)|void remove(IndexProperties indexProperties; TupleListEntry<T> entry),6,UniTuple<String> newTuple(String factA),1,,0,0,0,0,0,,,0,1,1,,0,,0,duplicated_2
optaplanner,optaplanner-constraint-streams-bavet,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/common/index/EqualsAndComparisonIndexerTest.java,org.optaplanner.constraint.streams.bavet.common.index.EqualsAndComparisonIndexerTest,visit,()V,void visit(),org.junit.jupiter.api.Test,13,13,23,AbstractIterableAssert containsOnly(Object[] values)|Indexer<T> buildIndexer(boolean isLeftBridge)|List<T> getTuples(Indexer<T> indexer; Object[] objectProperties)|ListAssert assertThat(List actual)|TupleListEntry<T> put(IndexProperties indexProperties; T tuple)|UniTuple<String> newTuple(String factA)|void isEmpty(),7,UniTuple<String> newTuple(String factA),1,,0,0,0,0,0,,,0,4,4,,0,,0,duplicated_2
optaplanner,optaplanner-constraint-streams-bavet,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/common/index/EqualsIndexerTest.java,org.optaplanner.constraint.streams.bavet.common.index.EqualsIndexerTest,removeTwice,()V,void removeTwice(),org.junit.jupiter.api.Test,5,5,7,AbstractAssert isInstanceOf(Class type)|AbstractThrowableAssert assertThatThrownBy(ThrowableAssert.ThrowingCallable shouldRaiseThrowable)|Indexer<T> buildIndexer(boolean isLeftBridge)|TupleListEntry<T> put(IndexProperties indexProperties; T tuple)|UniTuple<String> newTuple(String factA)|void remove(IndexProperties indexProperties; TupleListEntry<T> entry),6,UniTuple<String> newTuple(String factA),1,,0,0,0,0,0,,,0,1,1,,0,,0,duplicated_2
optaplanner,optaplanner-constraint-streams-bavet,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/common/index/EqualsIndexerTest.java,org.optaplanner.constraint.streams.bavet.common.index.EqualsIndexerTest,visit,()V,void visit(),org.junit.jupiter.api.Test,12,12,20,AbstractIterableAssert containsOnly(Object[] values)|Indexer<T> buildIndexer(boolean isLeftBridge)|List<T> getTuples(Indexer<T> indexer; Object[] objectProperties)|ListAssert assertThat(List actual)|TupleListEntry<T> put(IndexProperties indexProperties; T tuple)|UniTuple<String> newTuple(String factA)|void isEmpty(),7,UniTuple<String> newTuple(String factA),1,,0,0,0,0,0,,,0,3,3,,0,,0,duplicated_2
optaplanner,optaplanner-constraint-streams-bavet,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/common/index/NoneIndexerTest.java,org.optaplanner.constraint.streams.bavet.common.index.NoneIndexerTest,put,()V,void put(),org.junit.jupiter.api.Test,6,8,15,AbstractBooleanAssert isFalse()|AbstractIntegerAssert assertThat(int actual)|AbstractIntegerAssert isEqualTo(int expected)|AbstractIterableAssert containsExactly(Object[] values)|BooleanAssert assertThat(boolean actual)|List<T> getTuples(Indexer<T> indexer; Object[] objectProperties)|ListAssert assertThat(List actual)|TupleListEntry<T> put(IndexProperties indexProperties; T tuple)|UniTuple<String> newTuple(String factA)|boolean isEmpty()|int size(IndexProperties indexProperties)|void assertSoftly(Consumer softly),12,UniTuple<String> newTuple(String factA),1,,0,0,0,0,0,,,0,2,2,,0,,0,duplicated_2
optaplanner,optaplanner-constraint-streams-bavet,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/common/index/NoneIndexerTest.java,org.optaplanner.constraint.streams.bavet.common.index.NoneIndexerTest,removeTwice,()V,void removeTwice(),org.junit.jupiter.api.Test,7,11,20,AbstractAssert isInstanceOf(Class type)|AbstractBooleanAssert isFalse()|AbstractBooleanAssert isTrue()|AbstractIterableAssert containsExactly(Object[] values)|AbstractThrowableAssert assertThatThrownBy(ThrowableAssert.ThrowingCallable shouldRaiseThrowable)|BooleanAssert assertThat(boolean actual)|List<T> getTuples(Indexer<T> indexer; Object[] objectProperties)|ListAssert assertThat(List actual)|TupleListEntry<T> put(IndexProperties indexProperties; T tuple)|UniTuple<String> newTuple(String factA)|boolean isEmpty()|void assertSoftly(Consumer softly)|void isEmpty()|void remove(IndexProperties indexProperties; TupleListEntry<T> entry),14,UniTuple<String> newTuple(String factA),1,,0,0,0,0,0,,,0,1,1,,0,,0,duplicated_2
optaplanner,optaplanner-constraint-streams-bavet,/optaplanner-constraint-streams-bavet/src/test/java/org/optaplanner/constraint/streams/bavet/common/index/NoneIndexerTest.java,org.optaplanner.constraint.streams.bavet.common.index.NoneIndexerTest,visit,()V,void visit(),org.junit.jupiter.api.Test,6,6,7,AbstractIterableAssert containsOnly(Object[] values)|List<T> getTuples(Indexer<T> indexer; Object[] objectProperties)|ListAssert assertThat(List actual)|TupleListEntry<T> put(IndexProperties indexProperties; T tuple)|UniTuple<String> newTuple(String factA),5,UniTuple<String> newTuple(String factA),1,,0,0,0,0,0,,,0,1,1,,0,,0,duplicated_2
hibernate-ogm,neo4j,/neo4j/src/test/java/org/hibernate/ogm/datastore/neo4j/test/EmbeddedGraphDatabaseFactoryTest.java,org.hibernate.ogm.datastore.neo4j.test.EmbeddedGraphDatabaseFactoryTest,testLoadPropertiesFromUrl,()V,void testLoadPropertiesFromUrl(),org.junit.Test,6,6,7,GraphDatabaseService create()|Object put(Object key; Object value)|String toExternalForm()|URL neo4jPropertiesUrl()|void initialize(Map<?;?> properties)|void shutdown(),6,URL neo4jPropertiesUrl(),1,,0,0,0,0,0,,,0,0,0,,0,,0,duplicated_2
