projectName,typeName,methodName,locCovered
webserver,org.nanohttpd.junit.webserver.TestHttpServer,doArgumentTest,157
webserver,org.nanohttpd.junit.webserver.TestCorsHttpServer,testAccessControlAllowHeaderUsesSystemPropertyWhenSet,105
webserver,org.nanohttpd.junit.webserver.TestHttpServer,testPluginInternalRewrite,150
webserver,org.nanohttpd.junit.webserver.TestCorsHttpServer,doSomeBasicTest,148
webserver,org.nanohttpd.junit.webserver.TestCorsHttpServerWithSingleOrigin,doSomeBasicTest,149
webserver,org.nanohttpd.junit.webserver.TestHttpServer,testRangeHeaderWithStartPositionOnly,146
webserver,org.nanohttpd.junit.webserver.TestCorsHttpServer,testAccessControlAllowHeaderUsesDefaultsWithoutSystemProperty,105
webserver,org.nanohttpd.junit.webserver.TestHttpServer,testRangeHeaderAndIfNoneMatchHeader,141
webserver,org.nanohttpd.junit.webserver.TestCorsHttpServerWithSingleOrigin,doTestOption,106
webserver,org.nanohttpd.junit.webserver.TestHttpServer,testIfNoneMatchHeader,135
webserver,org.nanohttpd.junit.webserver.TestHttpServer,doSomeBasicTest,207
webserver,org.nanohttpd.junit.webserver.TestHttpServer,doPlugin,119
webserver,org.nanohttpd.junit.webserver.TestHttpServer,testRangeStartGreaterThanFileLength,141
webserver,org.nanohttpd.junit.webserver.TestHttpServer,testRangeHeaderWithStartAndEndPosition,146
webserver,org.nanohttpd.junit.webserver.TestCorsHttpServer,doTestOption,105
webserver,org.nanohttpd.junit.webserver.TestHttpServer,doTest404,110
webserver,org.nanohttpd.junit.webserver.TestHttpServer,testURLContainsParentDirectory,98
webserver,org.nanohttpd.junit.webserver.TestHttpServer,testIndexFileIsShownWhenURLEndsWithDirectory,151
optaplanner-persistence-jaxb,org.optaplanner.persistence.jaxb.api.score.buildin.simplelong.SimpleLongScoreJaxbAdapterTest,serializeAndDeserialize,4
optaplanner-persistence-jaxb,org.optaplanner.persistence.jaxb.api.score.buildin.bendablelong.BendableLongScoreJaxbAdapterTest,serializeAndDeserialize,4
optaplanner-persistence-jaxb,org.optaplanner.persistence.jaxb.api.score.buildin.bendable.BendableScoreJaxbAdapterTest,serializeAndDeserialize,4
optaplanner-persistence-jaxb,org.optaplanner.persistence.jaxb.api.score.buildin.simplebigdecimal.SimpleBigDecimalScoreJaxbAdapterTest,serializeAndDeserialize,4
optaplanner-persistence-jaxb,org.optaplanner.persistence.jaxb.api.score.buildin.simple.SimpleScoreJaxbAdapterTest,serializeAndDeserialize,4
optaplanner-persistence-jaxb,org.optaplanner.persistence.jaxb.api.score.buildin.bendablebigdecimal.BendableBigDecimalScoreJaxbAdapterTest,serializeAndDeserialize,4
optaplanner-persistence-jaxb,org.optaplanner.persistence.jaxb.api.score.buildin.hardsoftlong.HardSoftLongScoreJaxbAdapterTest,serializeAndDeserialize,4
optaplanner-persistence-jaxb,org.optaplanner.persistence.jaxb.api.score.buildin.hardsoftbigdecimal.HardSoftBigDecimalScoreJaxbAdapterTest,serializeAndDeserialize,4
optaplanner-persistence-jaxb,org.optaplanner.persistence.jaxb.api.score.buildin.hardmediumsoftlong.HardMediumSoftLongScoreJaxbAdapterTest,serializeAndDeserialize,4
optaplanner-persistence-jaxb,org.optaplanner.persistence.jaxb.api.score.PolymorphicScoreJaxbAdapterTest,unmarshall,10
optaplanner-persistence-jaxb,org.optaplanner.persistence.jaxb.api.score.buildin.hardsoft.HardSoftScoreJaxbAdapterTest,serializeAndDeserialize,4
optaplanner-persistence-jaxb,org.optaplanner.persistence.jaxb.api.score.buildin.hardmediumsoftbigdecimal.HardMediumSoftBigDecimalScoreJaxbAdapterTest,serializeAndDeserialize,4
optaplanner-persistence-jaxb,org.optaplanner.persistence.jaxb.impl.domain.solution.JaxbSolutionFileIOTest,readAndWrite,16
optaplanner-persistence-jaxb,org.optaplanner.persistence.jaxb.api.score.PolymorphicScoreJaxbAdapterTest,marshall,9
optaplanner-persistence-jaxb,org.optaplanner.persistence.jaxb.api.score.buildin.hardmediumsoft.HardMediumSoftScoreJaxbAdapterTest,serializeAndDeserialize,4
optaplanner-core-impl,org.optaplanner.core.impl.solver.termination.BestScoreTerminationTest,solveTermination,62
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simplebigdecimal.SimpleBigDecimalScoreTest,equalsAndHashCode,19
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,maxNotComparable,42
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.decorator.ShufflingEntitySelectorTest,isNeverEnding,41
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.primlong.LongValueRangeTest,getSize,13
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.BendableLongScoreDefinitionTest,getLevelLabels,19
optaplanner-core-impl,org.optaplanner.core.impl.domain.common.accessor.gizmo.GizmoMemberDescriptorTest,testMemberDescriptorTypeNameIsCorrect,53
optaplanner-core-impl,org.optaplanner.core.config.util.ConfigUtilsTest,newInstanceOwnerDescription,10
optaplanner-core-impl,org.optaplanner.core.impl.domain.common.accessor.MemberAccessorFactoryTest,publicField,28
optaplanner-core-impl,org.optaplanner.core.impl.solver.termination.TerminationFactoryTest,unimprovedSpentLimitWithoutJavaTime,100
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardsoftlong.HardSoftLongScoreTest,parseScore,46
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.SubChainSwapMoveTest,sameChainWithNoneBetween,891
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.BendableBigDecimalScoreDefinitionTest,createScore,34
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.SubChainChangeMoveSelectorTest,isCountable,756
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.value.chained.SubChainSelectorFactoryTest,buildSubChainSelector,976
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendablelong.BendableLongScoreTest,addHSS,59
optaplanner-core-impl,org.optaplanner.core.impl.util.MutableIntTest,comparison,9
optaplanner-core-impl,org.optaplanner.core.impl.solver.termination.UnimprovedTimeMillisSpentScoreDifferenceThresholdTerminationTest,scoreImprovesTooLate_terminates,61
optaplanner-core-impl,org.optaplanner.core.impl.solver.random.RandomUtilsTest,testNextLong,7
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.value.ValueSelectorFactoryTest,applyFiltering_withFilterClass,84
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.value.ValueSelectorFactoryTest,applySortingFailsFast_withoutAnySorter,69
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,countBi,28
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.composite.CompositeCountableValueRangeTest,getSize,13
optaplanner-core-impl,org.optaplanner.core.impl.domain.variable.index.IndexVariableListenerTest,removeEntity,833
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.ListChangeMoveTest,isMoveDoable,824
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.SubListChangeMoveTest,doMove,847
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.RandomSubListSelectorTest,randomUnrestricted,1082
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendablelong.BendableLongScoreTest,absHSS,53
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.primboolean.BooleanValueRangeTest,getIndexGreaterThanSize,5
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.SubChainSwapMoveSelectorFactoryTest,buildBaseMoveSelector,1091
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.SubChainChangeMoveSelectorTest,getSize,756
optaplanner-core-impl,org.optaplanner.core.impl.score.director.AbstractScoreDirectorSemanticsTest,independentScoreDirectors,0
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.decorator.FilteringMoveSelectorTest,filterCacheTypeJustInTime,105
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.ChangeMoveSelectorFactoryTest,deducibleMultiEntity,1293
optaplanner-core-impl,org.optaplanner.core.impl.localsearch.decider.acceptor.tabu.EntityTabuAcceptorTest,tabuSizeMultipleEntitiesPerStep,152
optaplanner-core-impl,org.optaplanner.core.config.util.ConfigUtilsTest,ignoreSyntheticMembers,25
optaplanner-core-impl,org.optaplanner.core.impl.domain.common.accessor.gizmo.GizmoMemberDescriptorTest,testMemberDescriptorSetterIsCorrect,54
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.SubChainReversingChangeMoveTest,sameChainWithOneBetween,902
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.decorator.ShufflingMoveSelectorTest,cacheTypePhase,115
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpStrategyNoneTest,lookUpWithoutId,90
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendable.BendableScoreTest,subtractHSS,59
optaplanner-core-impl,org.optaplanner.core.impl.score.director.ScoreDirectorFactoryFactoryTest,multipleScoreCalculations_throwsException,803
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simple.SimpleScoreTest,equalsAndHashCode,19
optaplanner-core-impl,org.optaplanner.core.impl.domain.common.accessor.gizmo.GizmoMemberAccessorImplementorTest,testGeneratedMemberAccessorForMethodWithoutSetter,217
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.ElementDestinationSelectorTest,notEmptyIfThereAreEntities,1036
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.PillarChangeMoveTest,doMove,840
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.common.nearby.LinearDistributionNearbyRandomTest,cornerCase,10
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.temporal.TemporalValueRangeTest,getSizeForLocalDate,21
optaplanner-core-impl,org.optaplanner.core.api.solver.SolverFactoryTest,createFromNonExistingXmlResource_failsShowingResource,7
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.composite.CartesianProductMoveSelectorTest,emptyAllOriginSelectionNotIgnoringEmpty,112
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,minNotComparableQuad,41
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simplebigdecimal.SimpleBigDecimalScoreTest,withInitScore,16
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.BendableLongScoreDefinitionTest,getSoftestOneScore,44
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendablebigdecimal.BendableBigDecimalScoreTest,negateHSS,53
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.biginteger.BigIntegerValueRangeTest,getSize,12
optaplanner-core-impl,org.optaplanner.core.impl.domain.common.accessor.gizmo.GizmoMemberAccessorImplementorTest,testThrowsWhenGetterMethodReturnVoid,155
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.composite.CartesianProductMoveSelectorTest,classicRandomSelectionNotIgnoringEmpty,113
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simplelong.SimpleLongScoreTest,negate,22
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.SubChainChangeMoveSelectorTest,determinedSelectionWithNeverEndingChainSelector,753
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,toSortedMapBi,52
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.ChainedChangeMoveTest,oldAndNewTrailing,875
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,sumQuad,28
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendable.BendableScoreTest,toShortString,74
optaplanner-core-impl,org.optaplanner.core.config.heuristic.selector.common.nearby.NearbySelectionConfigTest,buildNearbyRandomWithLinearAndParabolic,91
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.SwapMoveSelectorFactoryTest,mixingBasicAndListVariablesUnsupported,1103
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardSoftLongScoreDefinitionTest,divideBySanitizedDivisor,44
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.ChainedChangeMoveTest,sameChainWithOneBetween,875
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.SubChainChangeMoveSelectorFactoryTest,buildBaseMoveSelector,1093
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simplebigdecimal.SimpleBigDecimalScoreTest,divide,19
optaplanner-core-impl,org.optaplanner.core.impl.domain.solution.cloner.AbstractSolutionClonerTest,cloneFieldAnnotatedSolution,0
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,minComparable,43
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,conditionallyBi,49
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.TriangleElementFactoryTest,nextElement_invalidListSize,10
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.ClassAndPlanningIdComparatorTest,comparesDifferentClassesByClassName,25
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.decorator.ProbabilityEntitySelectorTest,isNeverEnding,54
optaplanner-core-impl,org.optaplanner.core.impl.constructionheuristic.placer.entity.QueuedValuePlacerTest,oneMoveSelector,920
optaplanner-core-impl,org.optaplanner.core.impl.localsearch.decider.forager.finalist.StrategicOscillationByLevelFinalistPodiumTest,referenceBestScore,131
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.value.decorator.FilteringValueSelectorTest,filterEntityDependent,106
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendablebigdecimal.BendableBigDecimalScoreTest,withInitScore,47
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.BendableLongScoreDefinitionTest,createScoreWithIllegalArgument,23
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.BendableLongScoreDefinitionTest,buildPessimisticBoundOnlyDown,58
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,sumTriPeriod,25
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendable.BendableScoreTest,addHSS,59
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardmediumsoftlong.HardMediumSoftLongScoreTest,equalsAndHashCode,31
optaplanner-core-impl,org.optaplanner.core.impl.localsearch.decider.acceptor.greatdeluge.GreatDelugeAcceptorTest,waterLevelIncrementScore_HardMediumSoftScore,122
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.SimpleScoreDefinitionTest,buildPessimisticBoundOnlyDown,33
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.decorator.SelectedCountLimitEntitySelectorTest,isCountable,32
optaplanner-core-impl,org.optaplanner.core.impl.solver.DefaultSolverTest,solveChainedEmptyValueList,0
optaplanner-core-impl,org.optaplanner.core.impl.domain.variable.ListVariableListenerTest,swapElementsAnotherEntityChangeIndex,1287
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.decorator.SortingEntitySelectorTest,cacheTypePhase,119
optaplanner-core-impl,org.optaplanner.core.impl.domain.common.accessor.gizmo.GizmoMemberAccessorFactoryTest,testReturnedMemberAccessor,239
optaplanner-core-impl,org.optaplanner.core.impl.solver.termination.BestScoreFeasibleTerminationTest,solveTermination,71
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.BendableScoreDefinitionTest,buildOptimisticBoundOnlyDown,58
optaplanner-core-impl,org.optaplanner.core.impl.domain.solution.descriptor.SolutionDescriptorTest,countUninitializedVariables,758
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardMediumSoftScoreDefinitionTest,buildOptimisticBoundOnlyDown,41
optaplanner-core-impl,org.optaplanner.core.impl.domain.solution.cloner.AbstractSolutionClonerTest,cloneExtendedThirdPartySolution,0
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.temporal.TemporalValueRangeTest,getIndexGreaterThanSize,19
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.composite.NullableCountableValueRangeTest,createRandomIterator,25
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.value.ValueSelectorFactoryTest,justInTimeRandom,986
optaplanner-core-impl,org.optaplanner.core.impl.domain.solution.mutation.MutationCounterTest,countMutationsNone,755
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.BendableScoreDefinitionTest,divideBySanitizedDivisor,64
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simple.SimpleScoreTest,parseScoreIllegalArgument,27
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendablelong.BendableLongScoreTest,zero,44
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.SimpleLongScoreDefinitionTest,buildPessimisticBoundOnlyDown,33
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardsoft.HardSoftScoreTest,withInitScore,20
optaplanner-core-impl,org.optaplanner.core.impl.domain.entity.descriptor.EntityDescriptorTest,extendedMovableEntitySelectionFilterUsedByParentSelector,0
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardMediumSoftBigDecimalScoreDefinitionTest,getFeasibleLevelsSize,6
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendablebigdecimal.BendableBigDecimalScoreTest,parseScore,83
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardsoft.HardSoftScoreTest,add,23
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpStrategyEqualityTest,lookUpWithEquals,95
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,averageQuad,66
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardMediumSoftLongScoreDefinitionTest,buildPessimisticBoundOnlyUp,41
optaplanner-core-impl,org.optaplanner.core.impl.domain.common.accessor.gizmo.GizmoMemberDescriptorTest,testThatWhenIsFieldExecuteConsumerIffMemberIsField,51
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.decorator.CachingMoveSelectorTest,originalSelectionCacheTypeSolver,103
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardSoftLongScoreDefinitionTest,getLevelSize,6
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpStrategyNoneTest,addSameIdTwice,82
optaplanner-core-impl,org.optaplanner.core.impl.domain.variable.custom.CustomVariableListenerTest,cyclic,699
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.SwapMoveSelectorTest,originalLeftEqualsRight,839
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.BendableLongScoreDefinitionTest,buildOptimisticBoundOnlyUp,58
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.bigdecimal.BigDecimalValueRangeTest,get,18
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.move.NoChangeMoveTest,getPlanningValues,3
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.EntitySelectorFactoryTest,applySorting_withSorterWeightFactoryClass,135
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simple.SimpleScoreTest,multiply,18
optaplanner-core-impl,org.optaplanner.core.impl.domain.solution.cloner.AbstractSolutionClonerTest,supportsEntityToSolutionBacklinking,0
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendable.BendableScoreTest,negateHHSSS,53
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardMediumSoftScoreDefinitionTest,getZeroScore,18
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,toSortedMapQuad,52
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.pillar.DefaultPillarSelectorTest,emptyEntitySelectorRandomWithSubs,923
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardMediumSoftLongScoreDefinitionTest,getLevelsSize,6
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,sumQuadPeriod,25
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardsoftlong.HardSoftLongScoreTest,feasible,16
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.SimpleBigDecimalScoreDefinitionTest,divideBySanitizedDivisor,37
optaplanner-core-impl,org.optaplanner.core.impl.score.director.incremental.IncrementalScoreDirectorTest,variableListener,1168
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.move.CompositeMoveTest,doMove,820
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendablebigdecimal.BendableBigDecimalScoreTest,negateHHSSS,53
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardSoftLongScoreDefinitionTest,buildOptimisticBoundOnlyDown,37
optaplanner-core-impl,org.optaplanner.core.impl.solver.DefaultSolverTest,solveRepeatedlyBasicVariable,3435
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardsoftbigdecimal.HardSoftBigDecimalScoreTest,abs,19
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.composite.EmptyValueRangeTest,getSize,4
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.pillar.DefaultPillarSelectorTest,emptyEntitySelectorOriginalNoSubs,907
optaplanner-core-impl,org.optaplanner.core.impl.constructionheuristic.decider.forager.DefaultConstructionHeuristicForagerTest,checkPickEarlyNever,22
optaplanner-core-impl,org.optaplanner.core.impl.domain.solution.cloner.AbstractSolutionClonerTest,cloneSetBasedSolution,0
optaplanner-core-impl,org.optaplanner.core.impl.localsearch.decider.forager.finalist.StrategicOscillationByLevelFinalistPodiumTest,alwaysPickImprovingMove,125
optaplanner-core-impl,org.optaplanner.core.impl.solver.DefaultSolverTest,solveEmptyValueList,0
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardmediumsoftbigdecimal.HardMediumSoftBigDecimalScoreTest,zero,28
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardSoftBigDecimalScoreDefinitionTest,getLevelsSize,6
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardmediumsoftlong.HardMediumSoftLongScoreTest,negate,32
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.decorator.ShufflingMoveSelectorTest,cacheTypeSolver,114
optaplanner-core-impl,org.optaplanner.core.impl.io.jaxb.adapter.JaxbCustomPropertiesAdapterTest,nullValues,5
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpStrategyIdOrNoneTest,addSameIdTwice,165
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardmediumsoft.HardMediumSoftScoreTest,of,25
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendable.BendableScoreTest,parseScoreIllegalArgument,46
optaplanner-core-impl,org.optaplanner.core.impl.exhaustivesearch.node.comparator.OptimisticBoundFirstNodeComparatorTest,compare,68
optaplanner-core-impl,org.optaplanner.core.impl.constructionheuristic.placer.entity.PooledEntityPlacerFactoryTest,unfoldNew,979
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.ClassAndPlanningIdComparatorTest,treatesSameUnComparableClassesWithoutPlanningIdAsEqual,52
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,averageQuadLong,76
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.decorator.ProbabilityEntitySelectorTest,isCountable,54
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.ListChangeMoveTest,doMove,843
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendable.BendableScoreTest,compareToHHSSS,69
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.FromSolutionEntitySelectorTest,listIteratorWithRandomSelection,45
optaplanner-core-impl,org.optaplanner.core.impl.domain.variable.inverserelation.SingletonListInverseVariableListenerTest,inverseRelation,850
optaplanner-core-impl,org.optaplanner.core.api.solver.SolverManagerTest,runSameIdProcesses_throwsIllegalStateException,2185
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardmediumsoftbigdecimal.HardMediumSoftBigDecimalScoreTest,of,29
optaplanner-core-impl,org.optaplanner.core.impl.localsearch.DefaultLocalSearchPhaseTest,solveTabuSearchWithEmptyEntityList,2989
optaplanner-core-impl,org.optaplanner.core.config.util.ConfigUtilsTest,ceilDivide,10
optaplanner-core-impl,org.optaplanner.core.config.solver.SolverConfigMultiThreadedTest,solvingOfVerySmallProblemFinishes,0
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.SwapMoveSelectorFactoryTest,unfoldedMultiEntity,1169
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.ClassAndPlanningIdComparatorTest,comparesSameComparableClassesByNaturalOrder,52
optaplanner-core-impl,org.optaplanner.core.impl.solver.DefaultSolverTest,solveMetrics,0
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.biginteger.BigIntegerValueRangeTest,get,14
optaplanner-core-impl,org.optaplanner.core.impl.io.jaxb.GenericJaxbIOTest,readThrowsExceptionOnInvalidXml,19
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.temporal.TemporalValueRangeTest,nullIncrementUnitType,10
optaplanner-core-impl,org.optaplanner.core.impl.domain.variable.ListVariableListenerTest,moveOneDownToStart,1284
optaplanner-core-impl,org.optaplanner.core.impl.domain.variable.ListVariableListenerTest,addAndRemoveElement,1338
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.decorator.FilteringEntitySelectorTest,filterCacheTypeJustInTime,134
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendablelong.BendableLongScoreTest,feasibleHHSSS,58
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.composite.CartesianProductMoveSelectorTest,originSelection3ChildMoveSelectorsIgnoringEmpty,145
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.value.ValueSelectorFactoryTest,stepRandom,993
optaplanner-core-impl,org.optaplanner.core.impl.domain.constraintweight.descriptor.ConstraintWeightDescriptorTest,extractionFunction,805
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.BendableScoreDefinitionTest,getLevelsSize,19
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,compose2Tri,73
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendablebigdecimal.BendableBigDecimalScoreTest,powerHSS,18
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simplebigdecimal.SimpleBigDecimalScoreTest,negate,22
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.SubChainSwapMoveTest,toStringTest,748
optaplanner-core-impl,org.optaplanner.core.impl.score.constraint.DefaultIndictmentTest,equalsAndHashCode,17
optaplanner-core-impl,org.optaplanner.core.impl.partitionedsearch.DefaultPartitionedSearchPhaseTest,exceptionPropagation,4242
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,toSortedMapBiMerged,57
optaplanner-core-impl,org.optaplanner.core.impl.solver.DefaultSolverFactoryTest,moveThreadCountAutoIsResolvedToNullWhenCpuCountIsNegative,8
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpStrategyIdOrFailTest,removeWithoutAdding,158
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.BendableLongScoreDefinitionTest,getZeroScore,41
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simplebigdecimal.SimpleBigDecimalScoreTest,testToString,13
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.collection.ListValueRangeTest,get,6
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.SubListSwapMoveTest,doMove,877
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardmediumsoftbigdecimal.HardMediumSoftBigDecimalScoreTest,abs,27
