Project,TestCase,FilePath,NoBugFixes,NoCommitFixes,NoClones
hibernate-search,testNullTokenMapping,elasticsearch/src/test/java/org/hibernate/search/test/backend/elasticsearch/ElasticSearchNullValueTest.java,9,2,0
hibernate-search,cannotUseLuceneQueryWithElasticSearchIndexedEntity,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/CombiningLuceneAndElasticSearchIT.java,2,1,0
hibernate-search,testMultipleEntitiesPerIndex,orm/src/test/java/org/hibernate/search/test/configuration/indexingStrategy/ManualIndexingStrategyTest.java,1,1,0
hibernate-search,testFirstResultAndMaxResults,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/ElasticSearchIT.java,4,1,0
hibernate-search,testScroll,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/ElasticSearchIT.java,23,1,0
hibernate-search,testCorrectDepthIndexedWithIncludePath,orm/src/test/java/org/hibernate/search/test/embedded/depth/RecursiveGraphIncludePathsTest.java,4,2,0
hibernate-search,testDeletion,orm/src/test/java/org/hibernate/search/test/shards/DynamicShardingTest.java,9,2,0
hibernate-search,testProjection,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/ElasticsearchIT.java,5,2,0
hibernate-search,testEmbeddedIndexing,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/ElasticsearchIT.java,29,2,0
hibernate-search,testMapping,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/ElasticsearchIndexMappingIT.java,12,3,0
hibernate-search,testResultOrderedByIdAlteringSortStyle,orm/src/test/java/org/hibernate/search/test/query/sorting/SortTest.java,4,2,0
hibernate-search,testCustomFieldComparatorAscendingSort,orm/src/test/java/org/hibernate/search/test/query/sorting/SortTest.java,1,1,0
hibernate-search,testCustomFieldComparatorDescendingSort,orm/src/test/java/org/hibernate/search/test/query/sorting/SortTest.java,1,1,0
hibernate-search,testRangeQueryFromToIgnoreFieldBridge,orm/src/test/java/org/hibernate/search/test/query/dsl/DSLTest.java,11,3,0
hibernate-search,testRangeQueryBelowIgnoreFieldBridge,orm/src/test/java/org/hibernate/search/test/query/dsl/DSLTest.java,13,3,0
hibernate-search,testRangeQueryAboveIgnoreFieldBridge,orm/src/test/java/org/hibernate/search/test/query/dsl/DSLTest.java,13,3,0
hibernate-search,testPhraseQueryWithStopWords,orm/src/test/java/org/hibernate/search/test/query/dsl/DSLTest.java,11,3,0
hibernate-search,testDoubleIndexedDistanceProjection,orm/src/test/java/org/hibernate/search/test/jpa/SpatialQueryingJPATest.java,37,4,0
hibernate-search,test180MeridianCross,orm/src/test/java/org/hibernate/search/test/spatial/SpatialIndexingTest.java,6,2,0
hibernate-search,testNonGeoDistanceSortOnNonSpatialField,orm/src/test/java/org/hibernate/search/test/spatial/SpatialIndexingTest.java,2,2,0
hibernate-search,testNonGeoDistanceSortOnMissingField,orm/src/test/java/org/hibernate/search/test/spatial/SpatialIndexingTest.java,2,2,0
hibernate-search,testBooleanQuery,engine/src/test/java/org/hibernate/search/test/query/engine/FieldNameCollectorTest.java,6,1,0
hibernate-search,testNestedBooleanQuery,engine/src/test/java/org/hibernate/search/test/query/engine/FieldNameCollectorTest.java,11,1,0
hibernate-search,testRetrievalOfSortableFieldMetadata,engine/src/test/java/org/hibernate/search/test/configuration/TypeMetadataTest.java,7,4,0
hibernate-search,testNumericFieldReferencingNonExistingFieldThrowsException,engine/src/test/java/org/hibernate/search/test/metadata/DocumentFieldMetadataTest.java,3,2,0
hibernate-search,testNumericFieldWithoutFieldThrowsException,engine/src/test/java/org/hibernate/search/test/metadata/DocumentFieldMetadataTest.java,3,2,0
hibernate-search,testSeveralNumericFieldsReferringToSameFieldThrowException,engine/src/test/java/org/hibernate/search/test/metadata/DocumentFieldMetadataTest.java,3,2,0
hibernate-search,testAddingFacetToUnsupportedTypeThrowsException,engine/src/test/java/org/hibernate/search/test/metadata/DocumentFieldMetadataTest.java,3,2,0
hibernate-search,testAddingFacetToUnanalyzedFieldThrowsException,engine/src/test/java/org/hibernate/search/test/metadata/DocumentFieldMetadataTest.java,3,2,0
hibernate-search,testFieldAnnotationTargetingSameFieldAsDocumentIdIsNotAllowed,engine/src/test/java/org/hibernate/search/test/metadata/FieldConfigurationTest.java,3,2,0
hibernate-search,testDepthIsProperlyHandled,engine/src/test/java/org/hibernate/search/test/metadata/IndexedEmbeddedWithDepthAndIncludePathTest.java,4,3,0
hibernate-search,testMultipleDocumentIdsCauseException,orm/src/test/java/org/hibernate/search/test/embedded/EmbeddedEntityNotIndexedTest.java,3,2,0
hibernate-search,testSort,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/ElasticsearchIT.java,1,1,0
hibernate-search,testResultOrderedByIdAsLong,orm/src/test/java/org/hibernate/search/test/query/sorting/SortTest.java,2,2,0
hibernate-search,testSortOnNullableNumericField,engine/src/test/java/org/hibernate/search/test/sorting/SortingTest.java,4,2,0
hibernate-search,testSortingOnSortableFieldNotIncludedByIndexEmbeddedException,orm/src/test/java/org/hibernate/search/test/embedded/sorting/EmbeddedSortableIdFieldTest.java,4,4,0
hibernate-search,testQueryOnClassBridgeField,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/ElasticsearchClassBridgeIT.java,2,1,0
hibernate-search,testStringIdTermQuery,engine/src/test/java/org/hibernate/search/test/backend/DeleteByQueryTest.java,18,3,0
hibernate-search,shouldContainOnlyTheDefinedAnalyzers,engine/src/test/java/org/hibernate/search/test/analyzer/analyzerdef/AnalyzerDefAnnotationTest.java,13,5,0
hibernate-search,shouldContainOnlyTheDefinedAnalyzers,engine/src/test/java/org/hibernate/search/test/analyzer/analyzerdefs/AnalyzerDefsAnnotationTest.java,8,2,0
hibernate-search,testDSLPhrase,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/ElasticsearchDSLIT.java,7,1,0
hibernate-search,testDSLKeyword,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/ElasticsearchDSLIT.java,2,1,0
hibernate-search,testUseMatchQueryOnEmbeddedNumericIdCreatesTermQuery,orm/src/test/java/org/hibernate/search/test/query/dsl/DSLTest.java,4,2,0
hibernate-search,testCharFilters,orm/src/test/java/org/hibernate/search/test/query/dsl/DSLTest.java,47,2,0
hibernate-search,testNullTokenMapping,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/ElasticsearchIndexMappingIT.java,10,2,0
hibernate-search,testStringMappedNumericProperty,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/ElasticsearchIT.java,1,1,0
hibernate-search,testEmbeddedMapping,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/ElasticsearchIndexMappingIT.java,1,1,0
hibernate-search,testElementCollectionOfBasicTypeMapping,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/ElasticsearchIndexMappingIT.java,1,1,0
hibernate-search,testEmbeddedListOfEntityMapping,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/ElasticsearchIndexMappingIT.java,1,1,0
hibernate-search,testQueryViaEntityManager,elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/test/ElasticsearchJpaIT.java,1,1,0
hibernate-search,testCheckingForNullWork,engine/src/test/java/org/hibernate/search/test/backend/BackendQueueProcessorTest.java,5,2,0
hibernate-search,test,orm/src/test/java/org/hibernate/search/test/configuration/CustomBackendTest.java,3,2,0
hibernate-search,testRelatedHierarchiesWithRootNonIndexed,orm/src/test/java/org/hibernate/search/test/engine/optimizations/deletebyterm/DeleteByTermTest.java,2,1,0
hibernate-search,testUnrelatedHierarchies,orm/src/test/java/org/hibernate/search/test/engine/optimizations/deletebyterm/DeleteByTermTest.java,2,1,0
hibernate-search,testExceptionMessage,engine/src/test/java/org/hibernate/search/test/backend/serialization/SerializationProviderMissingTest.java,4,1,0
hibernate-search,verifyNullAssertionFailure,engine/src/test/java/org/hibernate/search/test/util/impl/LoggingCreationTest.java,3,1,0
hibernate-search,testWorkSerialization,serialization/avro/src/test/java/org/hibernate/search/test/serialization/SerializationTest.java,5,1,0
hibernate-search,testFiltersCreatedByFactoryWithoutKeyMethodShouldBeCachedByAllParameterNamesAndValues,orm/src/test/java/org/hibernate/search/test/filter/FilterTest.java,2,2,0
hibernate-search,testFiltersWithoutKeyMethodShouldBeCachedByAllParameterNamesAndValues,orm/src/test/java/org/hibernate/search/test/filter/FilterTest.java,1,1,0
hibernate-search,testJGroupsBackend,backends/jgroups/src/test/java/org/hibernate/search/test/jgroups/elasticsearch/JGroupsElasticsearchIT.java,29,3,0
hibernate-search,testTransformListIsCalled,orm/src/test/java/org/hibernate/search/test/query/ProjectionQueryTest.java,3,2,0
hibernate-search,testJoinsAreOnlyOnUsefulEntityTypes,orm/src/test/java/org/hibernate/search/test/query/initandlookup/CriteriaObjectInitializerAndHierarchyInheritanceTest.java,31,4,0
hibernate-search,testDistanceSortMissingCoordinatesWholeSegment,orm/src/test/java/org/hibernate/search/test/jpa/SpatialQueryingJPATest.java,30,4,0
hibernate-search,testProjection,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchIT.java,6,2,0
hibernate-search,testDSLPhrase,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchDSLIT.java,2,2,0
hibernate-search,testDSLKeywordIgnoringAnalyzer,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchDSLIT.java,1,1,0
hibernate-search,testDSLKeyword,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchDSLIT.java,2,2,0
hibernate-search,testDSLPhraseQueryWithoutAnalyzer,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchDSLIT.java,2,2,0
hibernate-search,testDSLKeywordWithBoost,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchDSLIT.java,1,1,0
hibernate-search,testScroll,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchIT.java,20,2,0
hibernate-search,scrollBackward,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchScrollingIT.java,12,2,0
hibernate-search,fieldThenScore,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,18,6,0
hibernate-search,singleField_missingValue_useIgnoreFieldBridge,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,9,1,0
hibernate-search,distance,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,46,3,0
hibernate-search,distanceWithReturnedDistance,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,20,1,0
hibernate-search,singleField_missingValue_use,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,13,4,0
hibernate-search,singleField_numericFieldBridge_missingValue_useIgnoreFieldBridge,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,10,2,0
hibernate-search,singleField_numericFieldBridge,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,14,5,0
hibernate-search,singleField_numericFieldBridge_missingValue_use,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,13,5,0
hibernate-search,singleField_fieldBridge_missingValue_use,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,1,1,0
hibernate-search,singleField_numericFieldBridge_missingValue_use_nonRaw,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,6,5,0
hibernate-search,singleField_stringFieldBridge_missingValue_use,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,2,2,0
hibernate-search,scoreThenField,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,21,5,0
hibernate-search,nativeLucene,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,26,5,0
hibernate-search,testAddingClassSimpleAPIwithJMX,engine/src/test/java/org/hibernate/search/test/configuration/mutablefactory/MutableFactoryTest.java,60,4,0
hibernate-search,verifyExceptionOnNonMeaningfullQueries,engine/src/test/java/org/hibernate/search/test/dsl/NumericTypeGuessedTest.java,2,1,0
hibernate-search,verifyExceptionOnNonMeaningfullQueries,engine/src/test/java/org/hibernate/search/test/query/serialization/QuerySerializationTest.java,2,1,0
hibernate-search,testExceptionSortingStringFieldAsNumeric,engine/src/test/java/org/hibernate/search/test/sorting/SortingTest.java,4,2,0
hibernate-search,testExceptionSortingNumericFieldWithStringType,engine/src/test/java/org/hibernate/search/test/sorting/SortingTest.java,3,2,0
hibernate-search,testExceptionSortingNumericFieldWithWrongType,engine/src/test/java/org/hibernate/search/test/sorting/SortingTest.java,3,2,0
hibernate-search,testUsageOfDefaultStringBridgeInFieldBridgeAnnotation,engine/src/test/java/org/hibernate/search/test/bridge/DefaultStringBridgeTest.java,1,1,0
hibernate-search,testYear,orm/src/test/java/org/hibernate/search/test/bridge/time/JavaTimeTest.java,2,1,0
hibernate-search,testOffsetDateTime,orm/src/test/java/org/hibernate/search/test/bridge/time/JavaTimeTest.java,3,1,0
hibernate-search,testQueryOnIndexSharedByEntityWithRequiredSortFieldAndEntityWithoutRaisesException,orm/src/test/java/org/hibernate/search/test/query/sorting/SortWithIndexUninvertingTest.java,1,1,0
hibernate-search,shouldApplyConfiguredElasticsearchHost,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/HostCanBeConfiguredIT.java,3,2,0
hibernate-search,testEmbeddedIndexingElementCollection,orm/src/test/java/org/hibernate/search/test/embedded/EmbeddedTest.java,2,2,0
hibernate-search,testMapping,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchIndexMappingIT.java,208,8,0
hibernate-search,testBoostedIndexEmbeddedEntity,orm/src/test/java/org/hibernate/search/test/query/boost/embeddable/EmbeddedFieldBoostTest.java,12,2,0
hibernate-search,testProjectionOfCalendarValueRetrievesCorrectTimeZoneOffset,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchDateCalendarBridgeIT.java,6,1,0
hibernate-search,testWithProjection,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchImplicitProvidedIdIT.java,24,3,0
hibernate-search,testNullTokenMapping,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchIndexMappingIT.java,11,2,0
hibernate-search,testTotalArticleIsIndexedInDraftStatus,orm/src/test/java/org/hibernate/search/test/interceptor/IndexingActionInterceptorTest.java,5,1,0
hibernate-search,testTotalArticleIsIndexedInRemovedStatus,orm/src/test/java/org/hibernate/search/test/interceptor/IndexingActionInterceptorTest.java,5,1,0
hibernate-search,indexNullAs_invalid_boolean,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchIndexNullAsTypeCheckingIT.java,15,2,0
hibernate-search,testProjectionOnUnstoredField,orm/src/test/java/org/hibernate/search/test/query/ProjectionQueryTest.java,1,1,0
hibernate-search,testResultOrderedByDateDescending,orm/src/test/java/org/hibernate/search/test/query/sorting/SortUsingEntityManagerTest.java,5,1,0
hibernate-search,testOneOfSeveralFieldsIsNumeric,orm/src/test/java/org/hibernate/search/test/engine/NumericFieldTest.java,7,2,0
hibernate-search,testNumericCustomFieldLevelBridge,orm/src/test/java/org/hibernate/search/test/query/sorting/SortOnFieldsFromCustomBridgeTest.java,2,2,0
hibernate-search,testSortableFieldConfiguredThroughClassLevelBridgeOnEmbeddedEntity,orm/src/test/java/org/hibernate/search/test/query/sorting/SortOnFieldsFromCustomBridgeTest.java,2,2,0
hibernate-search,testSort,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchIT.java,1,1,0
hibernate-search,testProjectionOnScoreWithoutRelevanceSort,orm/src/test/java/org/hibernate/search/test/query/ProjectionQueryTest.java,2,2,0
hibernate-search,testStringFacetingWithNameCollision,orm/src/test/java/org/hibernate/search/test/query/facet/StringFacetingTest.java,2,2,0
hibernate-search,testWithEmbedded,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchImplicitProvidedIdIT.java,19,2,0
hibernate-search,shouldApplyConfiguredSingleElasticsearchHost,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/HostCanBeConfiguredIT.java,1,1,0
hibernate-search,property_format_invalid,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,1,1,0
hibernate-search,mappings_missing,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,3,1,0
hibernate-search,rootMapping_attribute_missing,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,8,3,0
hibernate-search,rootMapping_attribute_dynamic_invalid,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,8,3,0
hibernate-search,property_attribute_missing,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,10,3,0
hibernate-search,property_attribute_invalid,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,10,3,0
hibernate-search,property_format_invalidOutputFormat,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,10,3,0
hibernate-search,property_format_missingInputFormat,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,12,3,0
hibernate-search,property_format_unexpectedInputFormat,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,12,3,0
hibernate-search,mapping_missing,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,6,2,0
hibernate-search,properties_missing,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,12,3,0
hibernate-search,property_missing,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,12,3,0
hibernate-search,testStringFieldCanBeCOnfiguredForFaceting,engine/src/test/java/org/hibernate/search/test/metadata/DocumentFieldMetadataTest.java,1,1,0
hibernate-search,testDateFieldCanBeConfiguredForFaceting,engine/src/test/java/org/hibernate/search/test/metadata/DocumentFieldMetadataTest.java,1,1,0
hibernate-search,testExplicitFacetName,engine/src/test/java/org/hibernate/search/test/metadata/DocumentFieldMetadataTest.java,1,1,0
hibernate-search,testFacetFieldTargetsSpecificFieldAnnotation,engine/src/test/java/org/hibernate/search/test/metadata/DocumentFieldMetadataTest.java,1,1,0
hibernate-search,testMultipleFacetsAnnotation,engine/src/test/java/org/hibernate/search/test/metadata/DocumentFieldMetadataTest.java,2,1,0
hibernate-search,success_simple,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,25,5,0
hibernate-search,testDistanceProjectionWithoutSortMissingCoordinates,orm/src/test/java/org/hibernate/search/test/jpa/SpatialQueryingJPATest.java,25,3,0
hibernate-search,testDistanceSortMissingCoordinates,orm/src/test/java/org/hibernate/search/test/jpa/SpatialQueryingJPATest.java,20,2,0
hibernate-search,testProjectionOfClassBridgeField,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchClassBridgeIT.java,5,1,0
hibernate-search,testOnlyOneCriteriaQueryIsUsedToLoadMatchedEntities,orm/src/test/java/org/hibernate/search/test/query/objectloading/ObjectLoaderHelperTest.java,6,3,0
hibernate-search,testSortingOnTokenizedString,engine/src/test/java/org/hibernate/search/test/sorting/SortingTest.java,4,2,0
hibernate-search,score,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,8,3,0
hibernate-search,singleField,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,16,4,0
hibernate-search,singleField_stringFieldBridge,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,9,3,0
hibernate-search,singleField_missingValue_sortFirst,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,12,3,0
hibernate-search,singleField_missingValue_sortLast,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,21,4,0
hibernate-search,multipleFields,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,22,4,0
hibernate-search,projectingUnstoredField,engine/src/test/java/org/hibernate/search/test/projection/ProjectionConversionTest.java,1,1,0
hibernate-search,concurrentMixedProjections,engine/src/test/java/org/hibernate/search/test/projection/ProjectionConversionTest.java,2,2,0
hibernate-search,testFailureToIndexFacetThrowsSearchException,orm/src/test/java/org/hibernate/search/test/query/facet/FacetIndexingFailureTest.java,3,2,0
hibernate-search,notForgettingDefinedFilters,engine/src/test/java/org/hibernate/search/test/configuration/mutablefactory/DefinitionsOnHotRebootTest.java,12,2,0
hibernate-search,notForgettingDefinedAnalyzers,engine/src/test/java/org/hibernate/search/test/configuration/mutablefactory/DefinitionsOnHotRebootTest.java,12,2,0
hibernate-search,singleField_integer_missingValue_sortFirst,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,8,2,0
hibernate-search,singleField_double_missingValue_sortFirst,engine/src/test/java/org/hibernate/search/test/dsl/SortDSLTest.java,8,2,0
hibernate-search,testDistanceProjectionWithoutSort,orm/src/test/java/org/hibernate/search/test/jpa/SpatialQueryingJPATest.java,16,1,0
hibernate-search,indexNullAs_invalid_date,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchIndexNullAsTypeCheckingIT.java,3,1,0
hibernate-search,testNameCollisionDetection,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchIndexNameConflictIT.java,9,2,0
hibernate-search,testWithoutConflictWhenIndexIsRenamed,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchIndexNameConflictIT.java,2,1,0
hibernate-search,invalidIndexStatus_creatingIndex,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchIndexExistsCheckIT.java,4,2,0
hibernate-search,invalidIndexStatus_usingPreexistingIndex,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchIndexExistsCheckIT.java,4,2,0
hibernate-search,testPaddingStringToObject,engine/src/test/java/org/hibernate/search/test/bridge/time/ZonedDateTimeBridgeTest.java,1,1,0
hibernate-search,testPaddingObjectToString,engine/src/test/java/org/hibernate/search/test/bridge/time/ZonedDateTimeBridgeTest.java,1,1,0
hibernate-search,testDefaultTikaBridgeWithBlob,orm/src/test/java/org/hibernate/search/test/bridge/tika/TikaBridgeInputTypeTest.java,7,2,0
hibernate-search,testDefaultTikaBridgeWithByteArray,orm/src/test/java/org/hibernate/search/test/bridge/tika/TikaBridgeInputTypeTest.java,6,2,0
hibernate-search,testDefaultTikaBridgeWithURI,orm/src/test/java/org/hibernate/search/test/bridge/tika/TikaBridgeInputTypeTest.java,6,2,0
hibernate-search,testProjectionOnUnknownBridgeField,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchClassBridgeIT.java,6,3,0
hibernate-search,indexMissing,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchIndexExistsCheckIT.java,2,1,0
hibernate-search,nothingToDo,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaMigrationIT.java,26,3,0
hibernate-search,rootMapping_attribute_missing,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaMigrationIT.java,8,2,0
hibernate-search,property_missing,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaMigrationIT.java,8,2,0
hibernate-search,property_attribute_invalid,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaMigrationIT.java,4,2,0
hibernate-search,mapping_missing,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaMigrationIT.java,6,2,0
hibernate-search,detectIndexedEmbeddedPrefixBypass_schemaGeneration,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaNamingErrorsIT.java,2,1,0
hibernate-search,detectIndexedEmbeddedPrefixBypass_indexing,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaNamingErrorsIT.java,8,2,0
hibernate-search,property_attribute_leniency,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,4,2,0
hibernate-search,multipleErrors_singleIndexManagers,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,6,3,0
hibernate-search,multipleErrors_multipleIndexManagers,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,12,4,0
hibernate-search,property_fields_missing,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,4,2,0
hibernate-search,property_field_missing,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,4,2,0
hibernate-search,property_field_attribute_invalid,elasticsearch/src/test/java/org/hibernate/search/elasticsearch/test/ElasticsearchSchemaValidationIT.java,4,2,0
