Project,TestCase,FilePath,NoBugFixes,NoCommitFixes,NoClones
closure-compiler,testStubFunctionDeclaration9,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testStubFunctionDeclaration10,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testStubMethodDeclarationDoesntBlockTypechecking_1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testStubMethodDeclarationDoesntBlockTypechecking_2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testStubMethodDeclarationDoesntBlockTypechecking_3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testStubMethodDeclarationDoesntBlockTypechecking_4,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testNestedFunctionInference1,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testTypeRedefinition,test/com/google/javascript/jscomp/TypeCheckTest.java,5,3,0
closure-compiler,testIn1,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testIn2,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testIn3,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testIn4,test/com/google/javascript/jscomp/TypeCheckTest.java,2,2,0
closure-compiler,testIn5,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testIn6,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testIn7,test/com/google/javascript/jscomp/TypeCheckTest.java,7,3,0
closure-compiler,testForIn1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testForIn2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testForIn3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testForIn4,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testForIn5,test/com/google/javascript/jscomp/TypeCheckTest.java,6,5,0
closure-compiler,testForOf1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testForOf2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testForOf3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testForOf4,test/com/google/javascript/jscomp/TypeCheckTest.java,2,2,0
closure-compiler,testForOf5,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testForOf6,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testForOf7,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testForOf8,test/com/google/javascript/jscomp/TypeCheckTest.java,13,7,0
closure-compiler,testComparison2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testComparison3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testComparison4,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testComparison5,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testComparison6,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testComparison7,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testComparison8,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testComparison9,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testComparison10,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testComparison11,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testComparison12,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testComparison13,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testComparison14,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testComparison15,test/com/google/javascript/jscomp/TypeCheckTest.java,4,2,0
closure-compiler,testDeleteOperator1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testDeleteOperator2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnumStaticMethod1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnumStaticMethod2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum3,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testEnum4,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testEnum5,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testEnum6,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testEnum7,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testEnum8,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testEnum9,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum10,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum11,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum12,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum13a,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum13b,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testEnum14,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum15,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum16,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testEnum17,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum18,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum19,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum20,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testEnum21,test/com/google/javascript/jscomp/TypeCheckTest.java,5,2,0
closure-compiler,testEnum22,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum23,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum24,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum25,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum26,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum27,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum28,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum29,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum30,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum31,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum32,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum34,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum35,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum36,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum37,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum38,test/com/google/javascript/jscomp/TypeCheckTest.java,5,3,0
closure-compiler,testEnum39,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum40,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum41,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum42a,test/com/google/javascript/jscomp/TypeCheckTest.java,2,2,0
closure-compiler,testEnum42b,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnum42c,test/com/google/javascript/jscomp/TypeCheckTest.java,2,2,0
closure-compiler,testEnum43,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testEnumDefinedInObjectLiteral,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testAliasedEnum1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testAliasedEnum2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testAliasedEnum3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testAliasedEnum4,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testAliasedEnum5,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testConstAliasedEnum,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBackwardsEnumUse1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBackwardsEnumUse2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBackwardsEnumUse3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBackwardsEnumUse4,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBackwardsEnumUse5,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBackwardsTypedefUse2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBackwardsTypedefUse4,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBackwardsTypedefUse6,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBackwardsTypedefUse7,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBackwardsTypedefUse8,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBackwardsTypedefUse9,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBackwardsTypedefUse10,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBackwardsConstructor1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBackwardsConstructor2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testMinimalConstructorAnnotation,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testGoodExtends1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends4,test/com/google/javascript/jscomp/TypeCheckTest.java,5,2,0
closure-compiler,testGoodExtends5,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends6,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testGoodExtends7,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends8,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends9,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends10,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends11,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends12,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends13,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends14,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends15,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends16,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends17,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends18,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodExtends19,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBadExtends1,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBadExtends2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBadExtends3,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBadExtends4,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBadExtends5,test/com/google/javascript/jscomp/TypeCheckTest.java,10,3,0
closure-compiler,testBadExtends6,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testLateExtends,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSuperclassMatch,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSuperclassMatchWithMixin,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSuperClassDefinedAfterSubClass1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSuperClassDefinedAfterSubClass2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testAbstractSpread,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodSuperCall,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBadSuperCall,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testDirectPrototypeAssignment1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testDirectPrototypeAssignment2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testDirectPrototypeAssignment3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodImplements1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodImplements2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodImplements3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodImplements4,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodImplements5,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodImplements6,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodImplements7,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGoodImplements8,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBadImplements1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBadImplements2,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBadImplements3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBadImplements4,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBadImplements5,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBadImplements6,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBadImplements7,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBadImplements8,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testProtoDoesNotRequireOverrideFromInterface,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testConstructorClassTemplate,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testInterfaceExtends,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testDontCrashOnDupPropDefinition,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBadInterfaceExtends1,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBadInterfaceExtendsNonExistentInterfaces,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBadInterfaceExtends2,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBadInterfaceExtends3,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBadInterfaceExtends4,test/com/google/javascript/jscomp/TypeCheckTest.java,5,3,0
closure-compiler,testBadInterfaceExtends5,test/com/google/javascript/jscomp/TypeCheckTest.java,5,3,0
closure-compiler,testBadImplementsAConstructor,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBadImplementsNonInterfaceType,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBadImplementsNonObjectType,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBadImplementsDuplicateInterface1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBadImplementsDuplicateInterface2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testInterfaceAssignment1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testInterfaceAssignment2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testInterfaceAssignment3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testInterfaceAssignment4,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testInterfaceAssignment5,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testInterfaceAssignment6,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testInterfaceAssignment7,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testInterfaceAssignment8,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testInterfaceAssignment9,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testInterfaceAssignment10,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testInterfaceAssignment11,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testInterfaceAssignment12,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testInterfaceAssignment13,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGetprop1,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testGetprop2,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testGetprop3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGetprop4,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testSetprop1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSetprop2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSetprop3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSetprop4,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSetprop5,test/com/google/javascript/jscomp/TypeCheckTest.java,9,5,0
closure-compiler,testSetprop6,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSetprop7,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSetprop8,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSetprop9,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSetprop10,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSetprop11,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSetprop12,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSetprop13,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSetprop14,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSetprop15,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGetpropDict1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGetpropDict2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGetpropDict3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGetpropDict4,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGetpropDict5,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGetpropDict6,test/com/google/javascript/jscomp/TypeCheckTest.java,4,3,0
closure-compiler,testGetpropDict7,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testGetelemStruct1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGetelemStruct2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGetelemStruct3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGetelemStruct4,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGetelemStruct5,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGetelemStruct6,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGetelemStruct7,test/com/google/javascript/jscomp/TypeCheckTest.java,4,3,0
closure-compiler,testGetelemStruct_noErrorForSettingWellKnownSymbol,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testGetelemStruct_noErrorForGettingWellKnownSymbol,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testInOnStruct,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testForinOnStruct,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testArrayLegacyAccess1,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testIArrayLikeAccess1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testIArrayLikeAccess2,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testIteratorAccess1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testIterableAccess1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testIteratorIterableAccess1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testArrayAccess1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testArrayAccess2,test/com/google/javascript/jscomp/TypeCheckTest.java,4,2,0
closure-compiler,testArrayAccess3,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testArrayAccess4,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testArrayAccess6,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testArrayAccess7,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testArrayAccess8,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testArrayAccess9,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testPropAccess,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testPropAccess2,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testPropAccess3,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testPropAccess4,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testSwitchCase1,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testSwitchCase2,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testVar1,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testVar2,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testVar3,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testVar4,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
