Project,TestCase,FilePath,NoBugFixes,NoCommitFixes,NoClones
closure-compiler,testBigIntEnumOperators_assignOpWithSelf,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testValidBigIntComparisons,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBigIntComparisonWithString,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testValidBigIntObjectComparisons,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testValidBigIntOrNumberComparisons,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBigIntOrNumberComparisonWithString,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testValidBigIntOrOtherComparisons,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBigIntOrOtherComparisonWithBigint,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBigIntOrOtherComparisonWithNumber,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBigIntObjectIndex,test/com/google/javascript/jscomp/TypeCheckTest.java,3,2,0
closure-compiler,testBigIntArrayIndex,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBigIntOrNumberArrayIndex,test/com/google/javascript/jscomp/TypeCheckTest.java,1,1,0
closure-compiler,testBug139862607,test/com/google/javascript/jscomp/integration/AdvancedOptimizationsIntegrationTest.java,2,2,0
closure-compiler,testImportMeta,test/com/google/javascript/jscomp/integration/AdvancedOptimizationsIntegrationTest.java,1,1,0
closure-compiler,testEsModuleImportNonDefaultFromCJS,test/com/google/javascript/jscomp/integration/CommonJSIntegrationTest.java,1,1,0
closure-compiler,testDisambiguatePropertiesWithPropertyInvalidationError,test/com/google/javascript/jscomp/integration/IntegrationTest.java,7,3,0
closure-compiler,testDestructuringCannotConvert,test/com/google/javascript/jscomp/integration/IntegrationTest.java,3,1,0
closure-compiler,testBrowserFeaturesetYear2020,test/com/google/javascript/jscomp/integration/IntegrationTest.java,5,2,0
closure-compiler,exposeExpressionOptionalGetElemChain,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,43,13,0
closure-compiler,exposeExpressionOptionalGetElem,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,31,13,0
closure-compiler,exposeExpressionOptionalCallChain,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,32,13,0
closure-compiler,exposeExpressionOptionalCallChainNoResult,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,30,13,0
closure-compiler,exposeExpressionOptionalGetPropChain,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,32,13,0
closure-compiler,exposeExpressionOptionalGetPropChainNoResult,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,30,13,0
closure-compiler,exposeExpressionOptionalGetElemChainNoResult,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,30,13,0
closure-compiler,exposeExpressionOptionalGetElemWithCall,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,44,13,0
closure-compiler,exposeExpressionOptionalGetElemWithCallTwiceRewriteCall,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,58,13,0
closure-compiler,exposeExpressionGetElemWithOptionalCall,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,73,18,0
closure-compiler,exposeExpressionOptionalGetPropWithCall,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,41,13,0
closure-compiler,exposeExpressionGetPropWithOptionalCall,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,75,18,0
closure-compiler,exposeExpressionNewOptChainAfterRewriteCall,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,51,18,0
closure-compiler,exposeExpressionNewOptChainAfter,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,39,18,0
closure-compiler,exposeExpressionNotImmediatelyFollowedByNewChain,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,40,18,0
closure-compiler,exposeExpressionBreakingOutOfOptionalChain,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,39,18,0
closure-compiler,exposeExpressionAfterTwoOptionalChains,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,58,18,0
closure-compiler,exposeExpressionOptionalGetPropWithCallTwiceRewriteCall,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,100,13,0
closure-compiler,testExposeSuperCall,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,13,13,0
closure-compiler,testExposeSuperCall_noSideEffects,test/com/google/javascript/jscomp/ExpressionDecomposerTest.java,13,13,0
closure-compiler,isStartOfChain,test/com/google/javascript/jscomp/NodeUtilTest.java,14,14,0
closure-compiler,shortChain,test/com/google/javascript/jscomp/NodeUtilTest.java,28,14,0
closure-compiler,mixedChain,test/com/google/javascript/jscomp/NodeUtilTest.java,37,16,0
closure-compiler,isEndOfChain,test/com/google/javascript/jscomp/NodeUtilTest.java,12,12,0
closure-compiler,isEndOfChain_call_innerChain,test/com/google/javascript/jscomp/NodeUtilTest.java,22,11,0
closure-compiler,isEndOfChain_getProp_innerChain,test/com/google/javascript/jscomp/NodeUtilTest.java,66,11,0
closure-compiler,isEndOfChain_call_innerChain2,test/com/google/javascript/jscomp/NodeUtilTest.java,22,11,0
closure-compiler,isEndOfChain_callAndGetProp_innerChain,test/com/google/javascript/jscomp/NodeUtilTest.java,44,11,0
closure-compiler,isEndOfChain_callAndGetProp_innerChain_multipleInnerArgs,test/com/google/javascript/jscomp/NodeUtilTest.java,44,11,0
closure-compiler,twoChains,test/com/google/javascript/jscomp/NodeUtilTest.java,18,13,0
closure-compiler,breakingOutOfOptChain,test/com/google/javascript/jscomp/NodeUtilTest.java,17,14,0
closure-compiler,testDecomposeComplexYieldExpression,test/com/google/javascript/jscomp/Es6RewriteGeneratorsTest.java,319,11,0
closure-compiler,nullishCoalesce,test/com/google/javascript/jscomp/LiveVariablesAnalysisTest.java,44,11,0
closure-compiler,optionalChainingCall,test/com/google/javascript/jscomp/LiveVariablesAnalysisTest.java,1,1,0
closure-compiler,optionalChainingGetElem,test/com/google/javascript/jscomp/LiveVariablesAnalysisTest.java,1,1,0
closure-compiler,nullishCoalesce,test/com/google/javascript/jscomp/MustBeReachingVariableDefTest.java,18,9,0
closure-compiler,testNoAwaitExpressionInDefaultParams,test/com/google/javascript/jscomp/AstValidatorTest.java,7,3,0
closure-compiler,testWarning_missingRequire_inScript,test/com/google/javascript/jscomp/CheckMissingRequiresTest.java,1,1,0
closure-compiler,testWarning_missingRequire_inProvide,test/com/google/javascript/jscomp/CheckMissingRequiresTest.java,1,1,0
closure-compiler,testMissingRequire_inEsModuleExport,test/com/google/javascript/jscomp/CheckMissingRequiresTest.java,1,1,0
closure-compiler,testMissingRequire_inEsModuleImport,test/com/google/javascript/jscomp/CheckMissingRequiresTest.java,2,2,0
closure-compiler,testWarning_missingRequireType_inProvide,test/com/google/javascript/jscomp/CheckMissingRequiresTest.java,1,1,0
closure-compiler,testWarning_missingRequireType_inScript,test/com/google/javascript/jscomp/CheckMissingRequiresTest.java,1,1,0
closure-compiler,testMissingRequireType_inEsModuleExport,test/com/google/javascript/jscomp/CheckMissingRequiresTest.java,2,2,0
closure-compiler,testMissingRequireType_inEsModuleImport,test/com/google/javascript/jscomp/CheckMissingRequiresTest.java,2,2,0
closure-compiler,testSingleNameImportWithRenamingAlias,test/com/google/javascript/jscomp/ClosureCheckModuleTest.java,1,1,0
closure-compiler,testPropertyMethodAssignment_receiverAffectedByCollapse,test/com/google/javascript/jscomp/CollapsePropertiesTest.java,23,6,0
closure-compiler,testChecksOnlyModeSkipsOptimizations,test/com/google/javascript/jscomp/CompilerTest.java,4,4,0
closure-compiler,testExtendNativeClass_withExplicitConstructor,test/com/google/javascript/jscomp/Es6RewriteClassTest.java,5,1,0
closure-compiler,testExtendNativeClass_withImplicitConstructor,test/com/google/javascript/jscomp/Es6RewriteClassTest.java,3,1,0
closure-compiler,testExtendNativeClass,test/com/google/javascript/jscomp/Es6TranspilationIntegrationTest.java,8,1,0
closure-compiler,testStaticMethodsGuardedByIfStillIsolated,test/com/google/javascript/jscomp/IsolatePolyfillsTest.java,1,1,0
closure-compiler,testNoAlternateId,test/com/google/javascript/jscomp/JsMessageTest.java,14,6,0
closure-compiler,testDefineAssignedToNonConstAlias,test/com/google/javascript/jscomp/ProcessDefinesTest.java,4,1,0
closure-compiler,testAssignBeforeDeclaration_var,test/com/google/javascript/jscomp/ProcessDefinesTest.java,2,1,0
closure-compiler,testAssignBeforeDeclaration_const,test/com/google/javascript/jscomp/ProcessDefinesTest.java,2,1,0
closure-compiler,testAssignBeforeDeclaration_var_withOverride,test/com/google/javascript/jscomp/ProcessDefinesTest.java,3,1,0
closure-compiler,testDeclareInFunctionScope_withOtherSet,test/com/google/javascript/jscomp/ProcessDefinesTest.java,3,1,0
closure-compiler,testRedeclaration_twoGoogDefine_differentLocalNames,test/com/google/javascript/jscomp/ProcessDefinesTest.java,3,1,0
closure-compiler,testRedeclaration_oneGoogDefine_varWithGoogDefineName,test/com/google/javascript/jscomp/ProcessDefinesTest.java,3,1,0
closure-compiler,testRedeclaration_oneGoogDefine_varWithSameLocalName,test/com/google/javascript/jscomp/ProcessDefinesTest.java,3,1,0
closure-compiler,testRedeclaration_oneGoogDefine_oneAtDefine,test/com/google/javascript/jscomp/ProcessDefinesTest.java,3,1,0
closure-compiler,testAssignInFunctionScope,test/com/google/javascript/jscomp/ProcessDefinesTest.java,2,1,0
closure-compiler,testDeclareInFunctionScope,test/com/google/javascript/jscomp/ProcessDefinesTest.java,2,1,0
