mainProjectName,projectName,filePath,typeName,methodName,methodShortSignature,methodVerboseSignature,methodAnnotations,numberOfFirstLevelStatements,numberOfStatements,numberOfMethodInvocations,distinctMethodInvocations,numberOfDistinctMethodInvocations,distinctMethodInvocationsInSameClass,numberOfDistinctMethodInvocationsInSameClass,distinctTestCaseMethodInvocationsInSameClass,numberOfDistinctTestCaseMethodInvocationsInSameClass,numberOfMethodInvocationsWithExceptions,numberOfExceptionsThrown,numberOfExceptionsThrownAndCaughtExact,numberOfExceptionsThrownAndCaughtPartial,exceptionsThrownInMethodInvocations,numberOfAssertions,numberOfAssertionsWithRecursion,distinctMethodsInSameClassThatCallThisOne,numberOfdistinctMethodsInSameClassThatCallThisOne,distinctTestCasesInSameClassThatCallThisOne,numberOfdistinctTestCasesInSameClassThatCallThisOne
spring-cloud-azure,storage-queue-operation-sample,/storage-queue-operation-sample/src/test/java/com/example/StorageQueueOperationApplicationIT.java,com.example.StorageQueueOperationApplicationIT,testSendAndReceiveMessage,()V,void testSendAndReceiveMessage(),org.junit.Test,3,3,19,ContentResultMatchers content()|MockHttpServletRequestBuilder contentType(MediaType contentType)|MockHttpServletRequestBuilder get(String urlTemplate; Object[] uriVars)|MockHttpServletRequestBuilder post(String urlTemplate; Object[] uriVars)|ResultActions andExpect(ResultMatcher matcher)|ResultActions perform(RequestBuilder requestBuilder)|ResultMatcher isOk()|ResultMatcher string(String expectedContent)|StatusResultMatchers status()|String toString()|UUID randomUUID(),11,,0,,0,6,6,0,0,java.lang.Exception,0,0,,0,,0
