mainProjectName,projectName,filePath,typeName,methodName,methodShortSignature,methodVerboseSignature,methodAnnotations,numberOfFirstLevelStatements,numberOfStatements,numberOfMethodInvocations,distinctMethodInvocations,numberOfDistinctMethodInvocations,distinctMethodInvocationsInSameClass,numberOfDistinctMethodInvocationsInSameClass,distinctTestCaseMethodInvocationsInSameClass,numberOfDistinctTestCaseMethodInvocationsInSameClass,numberOfMethodInvocationsWithExceptions,numberOfExceptionsThrown,numberOfExceptionsThrownAndCaughtExact,numberOfExceptionsThrownAndCaughtPartial,exceptionsThrownInMethodInvocations,numberOfAssertions,numberOfAssertionsWithRecursion,distinctMethodsInSameClassThatCallThisOne,numberOfdistinctMethodsInSameClassThatCallThisOne,distinctTestCasesInSameClassThatCallThisOne,numberOfdistinctTestCasesInSameClassThatCallThisOne
spring-cloud-azure,eventhubs-binder-sample,/eventhubs-binder-sample/src/test/java/com/example/EventHubBinderApplicationIT.java,com.example.EventHubBinderApplicationIT,testSendAndReceiveMessage,()V,void testSendAndReceiveMessage(),org.junit.Test,9,17,20,AbstractBooleanAssert assertThat(boolean actual)|AbstractBooleanAssert isTrue()|ContentResultMatchers content()|MockHttpServletRequestBuilder post(String urlTemplate; Object[] uriVars)|ResultActions andExpect(ResultMatcher matcher)|ResultActions perform(RequestBuilder requestBuilder)|ResultMatcher isOk()|ResultMatcher string(String expectedContent)|StatusResultMatchers status()|String format(String format; Object[] args)|String toString()|UUID randomUUID()|boolean contains(CharSequence s)|void sleep(long millis),14,,0,,0,4,4,0,0,java.lang.Exception|java.lang.InterruptedException,0,0,,0,,0
