mainProjectName,projectName,filePath,typeName,methodName,methodShortSignature,methodVerboseSignature,methodAnnotations,numberOfFirstLevelStatements,numberOfStatements,numberOfMethodInvocations,distinctMethodInvocations,numberOfDistinctMethodInvocations,distinctMethodInvocationsInSameClass,numberOfDistinctMethodInvocationsInSameClass,distinctTestCaseMethodInvocationsInSameClass,numberOfDistinctTestCaseMethodInvocationsInSameClass,numberOfMethodInvocationsWithExceptions,numberOfExceptionsThrown,numberOfExceptionsThrownAndCaughtExact,numberOfExceptionsThrownAndCaughtPartial,exceptionsThrownInMethodInvocations,numberOfAssertions,numberOfAssertionsWithRecursion,distinctMethodsInSameClassThatCallThisOne,numberOfdistinctMethodsInSameClassThatCallThisOne,distinctTestCasesInSameClassThatCallThisOne,numberOfdistinctTestCasesInSameClassThatCallThisOne
hollow,hollow-zenoadapter,/hollow-zenoadapter/src/test/java/com/netflix/hollow/zenoadapter/util/ObjectIdentityOrdinalMapTest.java,com.netflix.hollow.zenoadapter.util.ObjectIdentityOrdinalMapTest,test,()V,void test(),org.junit.Test,4,7,4,Entry getEntry(Object obj)|int getOrdinal()|void assertEquals(long expected; long actual)|void put(Object obj; int ordinal),4,,0,,0,0,0,0,0,,1,1,,0,,0
