mainProjectName,projectName,filePath,typeName,methodName,methodShortSignature,methodVerboseSignature,methodAnnotations,numberOfFirstLevelStatements,numberOfStatements,numberOfMethodInvocations,distinctMethodInvocations,numberOfDistinctMethodInvocations,distinctMethodInvocationsInSameClass,numberOfDistinctMethodInvocationsInSameClass,distinctTestCaseMethodInvocationsInSameClass,numberOfDistinctTestCaseMethodInvocationsInSameClass,numberOfMethodInvocationsWithExceptions,numberOfExceptionsThrown,numberOfExceptionsThrownAndCaughtExact,numberOfExceptionsThrownAndCaughtPartial,exceptionsThrownInMethodInvocations,numberOfAssertions,numberOfAssertionsWithRecursion,distinctMethodsInSameClassThatCallThisOne,numberOfdistinctMethodsInSameClassThatCallThisOne,distinctTestCasesInSameClassThatCallThisOne,numberOfdistinctTestCasesInSameClassThatCallThisOne
spring-cloud-azure,storage-resource-sample,/storage-resource-sample/src/test/java/com/example/StorageApplicationIT.java,com.example.StorageApplicationIT,testPostAndGetSuccess,()V,void testPostAndGetSuccess(),org.junit.Test,3,3,21,ContentResultMatchers content()|MockHttpServletRequestBuilder content(String content)|MockHttpServletRequestBuilder contentType(MediaType contentType)|MockHttpServletRequestBuilder get(String urlTemplate; Object[] uriVars)|MockHttpServletRequestBuilder post(String urlTemplate; Object[] uriVars)|ResultActions andExpect(ResultMatcher matcher)|ResultActions perform(RequestBuilder requestBuilder)|ResultMatcher isOk()|ResultMatcher string(String expectedContent)|StatusResultMatchers status()|String toString()|UUID randomUUID(),12,,0,,0,6,6,0,0,java.lang.Exception,0,0,,0,,0
