project,filePath,methodName,noBugFixes,noCommitFixes,noClones,halsteadLength,halsteadVocabulary,halsteadVolume,entropy
google-java-format,core/src/test/java/com/google/googlejavaformat/java/MainTest.java,preserveOriginalFile,1,1,0,120,55,693.7631656229591,4.963852731192338
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,simple,29,2,0,28,16,112.0,3.8962915290459286
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,javaCodeInPre,29,2,0,42,25,195.04195997053841,4.5468465893424055
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,joinLines,29,2,0,32,21,140.55415752892034,4.265319531114783
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,blankLineBeforeParams,29,2,0,35,20,151.26748332105768,4.229003731107053
google-java-format,core/src/test/java/com/google/googlejavaformat/java/FormatterTest.java,blockCommentTrailingBlank,1,1,0,38,23,171.8953543301665,4.271100790318225
google-java-format,core/src/test/java/com/google/googlejavaformat/java/ImportOrdererTest.java,reorder,17,3,0,95,45,521.7260441513191,4.718775213115865
google-java-format,core/src/test/java/com/google/googlejavaformat/java/ImportOrdererTest.java,reorder,17,3,0,95,45,521.7260441513191,4.718775213115865
google-java-format,core/src/test/java/com/google/googlejavaformat/java/ModifierOrdererTest.java,simple,4,2,0,24,18,100.07820003461549,3.903107168362812
google-java-format,core/src/test/java/com/google/googlejavaformat/java/ModifierOrdererTest.java,comment,4,2,0,24,18,100.07820003461549,3.903107168362812
google-java-format,core/src/test/java/com/google/googlejavaformat/java/ModifierOrdererTest.java,everything,4,2,0,28,21,122.9848878378053,4.151478922893308
google-java-format,core/src/test/java/com/google/googlejavaformat/java/ModifierOrdererTest.java,everythingIncludingDefault,4,2,0,28,21,122.9848878378053,4.1514789228933076
google-java-format,core/src/test/java/com/google/googlejavaformat/java/ModifierOrdererTest.java,subRange,4,2,0,97,46,535.7855097375302,4.898350214654544
google-java-format,core/src/test/java/com/google/googlejavaformat/java/ModifierOrdererTest.java,whitespace,4,2,0,89,45,488.7749255733411,4.914218858080386
google-java-format,core/src/test/java/com/google/googlejavaformat/java/CommandLineFlagsTest.java,formatInPlaceRequiresAtLeastOneFile,9,3,0,57,21,250.36209309838935,4.036335137078636
google-java-format,core/src/test/java/com/google/googlejavaformat/java/CommandLineFlagsTest.java,formatASubsetRequiresExactlyOneFile,9,3,0,103,23,465.92688147387236,4.130336275699033
google-java-format,core/src/test/java/com/google/googlejavaformat/java/CommandLineFlagsTest.java,numberOfOffsetsMustMatchNumberOfLengths,9,3,0,63,23,284.98440323159184,4.286748281213917
google-java-format,core/src/test/java/com/google/googlejavaformat/java/MainTest.java,testUsageOutput,1,1,0,108,39,570.8234396371229,4.5559427969556126
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,commentBeforeBadConstructor,11,6,0,53,27,252.00903761466387,4.484219568508603
google-java-format,core/src/test/java/com/google/googlejavaformat/java/RemoveUnusedImportsTest.java,removeUnused,4,2,0,19,16,76.0,3.82687488186464
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,empty,29,2,0,28,16,112.0,3.8962915290459286
google-java-format,core/src/test/java/com/google/googlejavaformat/java/MainTest.java,imports,1,1,0,117,51,663.6737650106651,5.161738628225921
google-java-format,core/src/test/java/com/google/googlejavaformat/java/CommandLineOptionsParserTest.java,defaults,9,7,0,172,36,889.2271002480777,3.566726198370673
google-java-format,core/src/test/java/com/google/googlejavaformat/java/FormatterTest.java,importOrderingWithoutFormatting,1,1,0,15,14,57.110323830864054,3.7735572622751845
google-java-format,core/src/test/java/com/google/googlejavaformat/java/FormatterTest.java,importOrderingAndFormatting,1,1,0,15,14,57.110323830864054,3.7735572622751845
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,preCodeExample,29,2,0,40,24,183.39850002884629,4.465311532225101
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,inferParagraphTags,29,2,0,69,31,341.8395454166944,4.379201086742632
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,preMostlyUntouched,29,2,0,44,29,213.7511637856132,4.743300368538958
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,preNotWrapped,29,2,0,44,24,201.7383500317309,4.51602764126623
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,lists,29,2,0,47,33,237.08652360984732,4.926721298394086
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,listItemWrap,29,2,0,43,27,204.46016259302917,4.6469676615782145
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,unclosedList,29,2,0,40,23,180.94247824228052,4.415311532225101
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,paramsOtherIndents,29,2,0,46,29,223.46712577586834,4.735199727655046
google-java-format,core/src/test/java/com/google/googlejavaformat/java/DiagnosticTest.java,parseError2,3,2,0,119,50,671.6188865831922,4.942838258142012
google-java-format,core/src/test/java/com/google/googlejavaformat/java/DiagnosticTest.java,lexError2,3,2,0,119,50,671.6188865831922,4.942838258142012
google-java-format,core/src/test/java/com/google/googlejavaformat/java/MainTest.java,importRemoveErrorParseError,1,1,0,111,47,616.5593625362178,4.8638645200151505
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,preserveTrailingWhitespaceAfterNewline,11,6,0,59,32,295.0,4.704239872491833
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,testReplacementsSorted,11,6,0,139,58,814.2593583227325,5.217592770327036
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,testReplacementsSorted_DescendingInput,11,6,0,139,58,814.2593583227325,5.217592770327036
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,switchCase,11,6,0,73,38,383.0987084813817,4.990841169354944
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,onNewline,11,6,0,183,52,1043.18046841982,5.074732938697766
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,partialEnum,11,6,0,135,53,773.269261366032,5.0829248711926205
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,partialModifierOrder,11,6,0,135,53,773.269261366032,5.082924871192621
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,endOfLine,11,6,0,117,49,656.9210517614794,4.959995280654242
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,endOfLineStatement,11,6,0,71,36,367.0646751024042,4.777097656034244
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,endOfLineStatementNewline,11,6,0,63,36,325.70527509086565,4.776506264900796
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,emptyFile,11,6,0,38,22,169.4584015082173,4.070167316018232
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,expandToClassSignature,11,6,0,69,37,359.45228222839756,4.945036414205792
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,testGetFormatReplacements0,11,6,0,59,31,292.2975823128257,4.6575468639805875
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,testGetFormatReplacements1,11,6,0,48,28,230.75303625876498,4.54799505257913
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,expandToMethodSignature,11,6,0,67,37,349.0333754971397,4.938838631721496
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,ignoreNeighbouringStatements,11,6,0,71,35,364.17909420309263,4.815309536628568
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,formatTrailingBraceEmptyClassBody,11,6,0,52,27,247.25415011250038,4.440328421307815
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,formatTrailingBraceEmptyClassBody2,11,6,0,52,27,247.25415011250038,4.440328421307815
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,onlyPackage,11,6,0,56,29,272.04693572714405,4.552342869602356
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,blankAndComment,11,6,0,107,56,621.3869766601637,5.441703785868759
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,nestedStatement1,11,6,0,84,44,458.59225596553296,5.10494878602379
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,nestedStatement2,11,6,0,84,44,458.59225596553296,5.10494878602379
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,blankLine,11,6,0,33,22,147.1612434150308,4.286225937278034
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,lineWithIdentifier,11,6,0,39,24,178.81353752812512,4.394251257268313
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,nestedStatement_allowPartial,11,6,0,77,36,398.08422511105806,4.8364103655336335
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,emptyStatement,11,6,0,58,32,290.0,4.693743280725324
google-java-format,core/src/test/java/com/google/googlejavaformat/java/PartialFormattingTest.java,trailingWhitespace,11,6,0,59,32,295.0,4.704239872491833
google-java-format,core/src/test/java/com/google/googlejavaformat/java/FormatterIntegrationTest.java,idempotentLF,2,1,0,56,32,280.0,4.614605144924191
google-java-format,core/src/test/java/com/google/googlejavaformat/java/FormatterIntegrationTest.java,idempotentCR,2,1,0,58,34,295.07284479251973,4.706360520653932
google-java-format,core/src/test/java/com/google/googlejavaformat/java/FormatterIntegrationTest.java,idempotentCRLF,2,1,0,56,32,280.0,4.614605144924191
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,windowsLineSeparator,29,2,0,68,37,354.2428288627686,4.765546438133712
google-java-format,core/src/test/java/com/google/googlejavaformat/java/MainTest.java,javadoc,1,1,0,128,58,749.8215673763292,5.354186404757896
google-java-format,core/src/test/java/com/google/googlejavaformat/java/MainTest.java,importRemovalLines,1,1,0,107,48,597.5909875771638,5.039056680192613
google-java-format,core/src/test/java/com/google/googlejavaformat/java/CommandLineOptionsParserTest.java,illegalLines,9,7,0,39,23,176.41891628622352,4.118484911058993
google-java-format,core/src/test/java/com/google/googlejavaformat/java/FormatterTest.java,formattingWithoutImportOrdering,1,1,0,15,14,57.110323830864054,3.7735572622751845
google-java-format,core/src/test/java/com/google/googlejavaformat/java/FormatterTest.java,onlyWrapLineCommentOnWhitespace_noLeadingWhitespace,1,1,0,47,26,220.92066675263135,4.13694650097358
google-java-format,core/src/test/java/com/google/googlejavaformat/java/CommandLineOptionsParserTest.java,inPlace,9,7,0,26,17,106.27403387250884,3.7192945256669785
google-java-format,core/src/test/java/com/google/googlejavaformat/java/MainTest.java,dryRunStdinChanged,1,1,0,92,38,482.80933123680984,4.583512260500685
google-java-format,core/src/test/java/com/google/googlejavaformat/java/MainTest.java,dryRunFiles,1,1,0,192,51,1089.1056656585272,4.680365390550126
google-java-format,core/src/test/java/com/google/googlejavaformat/java/MainTest.java,exitIfChangedStdin,1,1,0,193,74,1198.4244995663876,4.792880779794106
google-java-format,core/src/test/java/com/google/googlejavaformat/java/MainTest.java,exitIfChangedFiles,1,1,0,195,71,1199.200688303413,4.729767114208252
google-java-format,core/src/test/java/com/google/googlejavaformat/java/MainTest.java,assumeFilename_dryRun,1,1,0,90,42,485.30856805008847,4.787120630049446
google-java-format,core/src/test/java/com/google/googlejavaformat/java/TypeNameClassifierTest.java,typePrefixLength,3,2,0,125,28,600.9193652572004,3.6085291167725115
google-java-format,core/src/test/java/com/google/googlejavaformat/java/TypeNameClassifierTest.java,ambiguousClass,3,2,0,26,16,104.0,3.636921085279429
google-java-format,core/src/test/java/com/google/googlejavaformat/java/FormatterTest.java,blankLinesImportComment,1,1,0,159,35,815.5559996942496,4.337552065337734
google-java-format,core/src/test/java/com/google/googlejavaformat/java/SnippetFormatterTest.java,expression,2,1,0,67,40,356.5691823574533,4.8499109299299485
google-java-format,core/src/test/java/com/google/googlejavaformat/java/SnippetFormatterTest.java,statement,2,1,0,67,40,356.5691823574533,4.8499109299299485
google-java-format,core/src/test/java/com/google/googlejavaformat/java/SnippetFormatterTest.java,classMember,2,1,0,60,39,317.12413313173494,4.845380854413334
google-java-format,core/src/test/java/com/google/googlejavaformat/java/SnippetFormatterTest.java,compilation,2,1,0,64,40,340.6033980727912,4.8129036179525455
google-java-format,core/src/test/java/com/google/googlejavaformat/java/SnippetFormatterTest.java,compilationWithComments,2,1,0,60,38,314.8756508066151,4.812047521080001
google-java-format,core/src/test/java/com/google/googlejavaformat/java/StringWrapperIntegrationTest.java,test,3,1,0,27,20,116.69205856195879,4.074719799326423
google-java-format,core/src/test/java/com/google/googlejavaformat/java/StringWrapperIntegrationTest.java,testCR,3,1,0,37,23,167.37179237410948,4.148341881065706
google-java-format,core/src/test/java/com/google/googlejavaformat/java/StringWrapperIntegrationTest.java,testCRLF,3,1,0,37,23,167.37179237410948,4.148341881065706
google-java-format,core/src/test/java/com/google/googlejavaformat/java/StringWrapperIntegrationTest.java,idempotent,3,1,0,36,21,158.12342722003538,4.0514621540398
google-java-format,core/src/test/java/com/google/googlejavaformat/java/MainTest.java,assumeFilename_error,1,1,0,83,38,435.5779836158176,4.665550618705094
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,moeComments,29,2,0,100,31,495.41963103868756,4.423465189601647
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,moeCommentBeginOnlyInMiddleOfDoc,29,2,0,40,22,178.37726474549189,4.384183719779188
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,moeCommentBeginOnlyAtEndOfDoc,29,2,0,33,22,147.1612434150308,4.331976694984911
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,moeCommentEndOnly,29,2,0,38,21,166.9080620655929,4.313459750171825
google-java-format,core/src/test/java/com/google/googlejavaformat/java/MainTest.java,testMain,1,1,0,123,54,707.8511627661067,4.577938120954014
google-java-format,core/src/test/java/com/google/googlejavaformat/java/filer/FormattingFilerTest.java,invalidSyntaxDoesNotThrowError,4,1,0,172,59,1011.8146044902368,5.292574364915423
google-java-format,core/src/test/java/com/google/googlejavaformat/java/FormatterIntegrationTest.java,format,2,1,0,60,31,297.25177862321254,4.5668301290433835
google-java-format,core/src/test/java/com/google/googlejavaformat/java/MainTest.java,reflowLongStrings,1,1,0,111,50,626.4680370649944,5.083521697982307
google-java-format,core/src/test/java/com/google/googlejavaformat/java/FormatterTest.java,importsFixedIfRequested,1,1,0,56,31,277.43499338166504,4.563627413276451
google-java-format,core/src/test/java/com/google/googlejavaformat/java/MainTest.java,packageInfo,1,1,0,92,40,489.61738472963737,4.760727070541969
google-java-format,core/src/test/java/com/google/googlejavaformat/java/JavadocFormattingTest.java,onlyParams,29,2,0,34,19,144.4295354570819,4.160704752887783
google-java-format,core/src/test/java/com/google/googlejavaformat/java/GoogleJavaFormatToolProviderTest.java,testUsageOutputAfterLoadingViaToolName,1,1,0,120,43,651.1517705642517,4.692053381069453
truth,core/src/test/java/com/google/common/truth/ObjectArraySubjectTest.java,isEqualTo,2,2,0,21,13,77.70923408096293,3.45852501923415
truth,core/src/test/java/com/google/common/truth/ObjectArraySubjectTest.java,isEqualTo_Same,2,2,0,28,20,121.01398665684616,4.080050351464736
truth,core/src/test/java/com/google/common/truth/ObjectArraySubjectTest.java,isNotEqualTo_SameLengths,2,2,0,45,18,187.64662506490404,3.8628982316895315
truth,core/src/test/java/com/google/common/truth/ObjectArraySubjectTest.java,isNotEqualTo_DifferentLengths,2,2,0,73,19,310.0987084813817,3.78062738163214
truth,core/src/test/java/com/google/common/truth/ObjectArraySubjectTest.java,isNotEqualTo_DifferentTypes,2,2,0,20,16,80.0,3.7414460711655217
truth,core/src/test/java/com/google/common/truth/ObjectArraySubjectTest.java,stringArrayIsEqualTo,2,2,0,45,17,183.9358278562653,3.7740093428006425
truth,core/src/test/java/com/google/common/truth/ObjectArraySubjectTest.java,isEqualTo_Fail_UnequalOrdering,2,2,0,26,17,106.27403387250884,3.7962176025900556
truth,core/src/test/java/com/google/common/truth/ObjectArraySubjectTest.java,isEqualTo_Fail_NotAnArray,2,2,0,20,16,80.0,3.7414460711655217
truth,core/src/test/java/com/google/common/truth/ObjectArraySubjectTest.java,isNotEqualTo_FailEquals,2,2,0,21,14,79.95445336320968,3.553763114472245
truth,core/src/test/java/com/google/common/truth/ObjectArraySubjectTest.java,isNotEqualTo_FailSame,2,2,0,28,20,121.01398665684616,4.080050351464736
truth,core/src/test/java/com/google/common/truth/ObjectArraySubjectTest.java,stringArrayIsEqualTo_Fail_UnequalOrdering,2,2,0,26,17,106.27403387250884,3.7962176025900556
truth,core/src/test/java/com/google/common/truth/ObjectArraySubjectTest.java,asList,28,13,0,21,14,79.95445336320968,3.553763114472245
truth,core/src/test/java/com/google/common/truth/ObjectArraySubjectTest.java,stringArrayAsList,28,13,0,21,15,82.0447025077789,3.64900120971034
truth,core/src/test/java/com/google/common/truth/PrimitiveBooleanArraySubjectTest.java,isEqualTo,2,2,0,23,13,85.11011351724513,3.4100993267336737
truth,core/src/test/java/com/google/common/truth/PrimitiveBooleanArraySubjectTest.java,isEqualTo_Same,2,2,0,29,20,125.33591475173351,4.086790375244805
truth,core/src/test/java/com/google/common/truth/PrimitiveBooleanArraySubjectTest.java,isNotEqualTo_SameLengths,2,2,0,21,14,79.95445336320968,3.5178160905596996
truth,core/src/test/java/com/google/common/truth/PrimitiveBooleanArraySubjectTest.java,isNotEqualTo_DifferentLengths,2,2,0,22,14,83.76180828526728,3.533771256064557
truth,core/src/test/java/com/google/common/truth/PrimitiveBooleanArraySubjectTest.java,isNotEqualTo_DifferentTypes,2,2,0,20,16,80.0,3.7414460711655213
truth,core/src/test/java/com/google/common/truth/PrimitiveBooleanArraySubjectTest.java,isEqualTo_Fail_UnequalOrdering,2,2,0,28,17,114.44895955500952,3.753434386188785
truth,core/src/test/java/com/google/common/truth/PrimitiveBooleanArraySubjectTest.java,isEqualTo_Fail_NotAnArray,2,2,0,21,16,84.0,3.7442393049484357
truth,core/src/test/java/com/google/common/truth/PrimitiveBooleanArraySubjectTest.java,isNotEqualTo_FailEquals,2,2,0,21,14,79.95445336320968,3.5537631144722455
truth,core/src/test/java/com/google/common/truth/PrimitiveBooleanArraySubjectTest.java,isNotEqualTo_FailSame,2,2,0,28,20,121.01398665684616,4.080050351464736
truth,core/src/test/java/com/google/common/truth/PrimitiveBooleanArraySubjectTest.java,asList,2,2,0,23,14,87.56916320732489,3.5511911744656968
truth,core/src/test/java/com/google/common/truth/PrimitiveCharArraySubjectTest.java,isEqualTo,2,2,0,21,13,77.70923408096293,3.45852501923415
truth,core/src/test/java/com/google/common/truth/PrimitiveCharArraySubjectTest.java,isEqualTo_Same,2,2,0,28,20,121.01398665684616,4.080050351464737
truth,core/src/test/java/com/google/common/truth/PrimitiveCharArraySubjectTest.java,isNotEqualTo_SameLengths,2,2,0,21,14,79.95445336320968,3.553763114472245
truth,core/src/test/java/com/google/common/truth/PrimitiveCharArraySubjectTest.java,isNotEqualTo_DifferentLengths,2,2,0,22,15,85.95159310338741,3.6589934152538053
truth,core/src/test/java/com/google/common/truth/PrimitiveCharArraySubjectTest.java,isNotEqualTo_DifferentTypes,2,2,0,20,16,80.0,3.7414460711655213
truth,core/src/test/java/com/google/common/truth/PrimitiveCharArraySubjectTest.java,isEqualTo_Fail_UnequalOrdering,2,2,0,42,22,187.29612798276648,4.037701875407782
truth,core/src/test/java/com/google/common/truth/PrimitiveCharArraySubjectTest.java,isNotEqualTo_FailEquals,17,8,0,21,14,79.95445336320968,3.5537631144722455
truth,core/src/test/java/com/google/common/truth/PrimitiveCharArraySubjectTest.java,isNotEqualTo_FailSame,17,8,0,28,20,121.01398665684616,4.080050351464737
truth,core/src/test/java/com/google/common/truth/PrimitiveCharArraySubjectTest.java,asList,17,8,0,23,15,89.85848369899593,3.6709688919510652
truth,core/src/test/java/com/google/common/truth/PrimitiveIntArraySubjectTest.java,isEqualTo,2,2,0,21,13,77.70923408096293,3.4585250192341506
truth,core/src/test/java/com/google/common/truth/PrimitiveIntArraySubjectTest.java,isEqualTo_Same,2,2,0,28,20,121.01398665684616,4.080050351464736
truth,core/src/test/java/com/google/common/truth/PrimitiveIntArraySubjectTest.java,isNotEqualTo_SameLengths,2,2,0,21,14,79.95445336320968,3.5537631144722455
truth,core/src/test/java/com/google/common/truth/PrimitiveIntArraySubjectTest.java,isNotEqualTo_DifferentLengths,2,2,0,22,15,85.95159310338741,3.6589934152538053
truth,core/src/test/java/com/google/common/truth/PrimitiveIntArraySubjectTest.java,isNotEqualTo_DifferentTypes,2,2,0,20,16,80.0,3.7414460711655213
truth,core/src/test/java/com/google/common/truth/PrimitiveIntArraySubjectTest.java,isEqualTo_Fail_UnequalOrdering,2,2,0,42,22,187.29612798276648,4.037701875407782
truth,core/src/test/java/com/google/common/truth/PrimitiveIntArraySubjectTest.java,isEqualTo_Fail_NotAnArray,2,2,0,21,17,85.83671966625714,3.8394774001865306
truth,core/src/test/java/com/google/common/truth/PrimitiveIntArraySubjectTest.java,isNotEqualTo_FailEquals,2,2,0,21,14,79.95445336320968,3.553763114472245
truth,core/src/test/java/com/google/common/truth/PrimitiveIntArraySubjectTest.java,isNotEqualTo_FailSame,2,2,0,28,20,121.01398665684616,4.080050351464736
truth,core/src/test/java/com/google/common/truth/PrimitiveIntArraySubjectTest.java,asList,2,2,0,23,15,89.85848369899593,3.670968891951065
