project,filePath,methodName,noBugFixes,noCommitFixes,noClones,halsteadLength,halsteadVocabulary,halsteadVolume,entropy
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/model/StoryBehaviour.java,shouldCloneWithScenarios,2,2,0,130,36,672.0902501875006,4.640476801875282
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/model/StoryDurationBehaviour.java,shouldTimeout,2,2,0,33,22,147.1612434150308,4.122988908553403
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/model/StoryDurationBehaviour.java,shouldNotTimeout,2,2,0,33,22,147.1612434150308,4.122988908553403
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/model/TablePropertiesBehaviour.java,canSetPropertiesWithWhitespaceInValue,1,1,0,27,19,114.6940428629768,3.9582291686698796
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/model/TablePropertiesBehaviour.java,canSetPropertiesWithMixedCharsInValues,1,1,0,27,19,114.6940428629768,3.9582291686698796
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/model/TablePropertiesBehaviour.java,canSetPropertiesWithSpecialCharsInName,1,1,0,27,19,114.6940428629768,3.9582291686698796
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/model/TablePropertiesBehaviour.java,canSetPropertiesStartingWithSpecialCharsAndContainingBracketsInValue,1,1,0,27,19,114.6940428629768,3.9582291686698796
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/model/TablePropertiesBehaviour.java,canGetDefaultProperties,1,1,0,122,36,630.7308501759621,3.8752743491408626
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/model/TablePropertiesBehaviour.java,canGetAllProperties,1,1,0,30,21,131.76952268336282,4.12323142879762
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/model/TablePropertiesBehaviour.java,canDecoratePropertyValuesToTrimOrKeepVerbatim,1,1,0,44,23,199.03672606650858,4.079225801519103
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/model/TablePropertiesBehaviour.java,canDecoratePropertyValuesToUpperAndLowerCase,1,1,0,44,23,199.03672606650858,4.079225801519103
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/model/TablePropertiesBehaviour.java,canChainDecoratorsToDecoratePropertyValues,1,1,0,44,23,199.03672606650858,4.079225801519104
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexCompositeParserBehaviour.java,shouldParseEmptySteps,1,1,0,31,21,136.16184010614157,4.192595004759881
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexCompositeParserBehaviour.java,shouldParseCompositeStepWithEmptyComposedSteps,1,1,0,50,31,247.70981551934378,4.556565630242718
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexCompositeParserBehaviour.java,shouldParseCompositeStepWithEmptyComposedStepsEndingWithLineBreak,1,1,0,52,33,262.3084942066396,4.654968026283395
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexCompositeParserBehaviour.java,shouldParseCompositeStepWithEmptyComposedStepsEndingWithSpaceAndLineBreaks,1,1,0,56,34,284.897919110019,4.715936788508252
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexCompositeParserBehaviour.java,shouldParseCompositeStepWithPriority,1,1,0,64,36,330.875200092308,4.771418898701708
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexCompositeParserBehaviour.java,shouldParseCompositeStepWithLineBreaks,1,1,0,97,39,512.6840152296381,4.718222201801099
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexCompositeParserBehaviour.java,shouldParseTwoCompositeStepWithCRLF,1,1,0,83,39,438.6883841655666,4.783837500792543
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexPrefixCapturingPatternParserBehaviour.java,shouldMatchStepWithPatternsUsingUnderscoresInParameterNames,1,1,0,15,14,57.110323830864054,3.7735572622751845
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexPrefixCapturingPatternParserBehaviour.java,shouldMatchStepWithPatternsUsingCustomCharacterClass,1,1,0,31,21,136.16184010614157,4.195816471537619
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexPrefixCapturingPatternParserBehaviour.java,shouldEscapeRegexPunctuationUsedInPatterns,1,1,0,48,27,228.2346001038465,4.290400719733288
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexPrefixCapturingPatternParserBehaviour.java,shouldMatchStepWithPatternContainingRegexPunctuation,1,1,0,22,15,85.95159310338741,3.788754913993503
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexPrefixCapturingPatternParserBehaviour.java,shouldExtractParameterNamesWithoutQuotes,1,1,0,49,26,230.32154618891354,4.25156724167702
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithGivenStoriesWithAnchorParameters,5,2,0,149,49,836.591766773166,4.6246492033420985
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithSimpleSteps,5,2,0,105,36,542.8421251514428,4.512522790815716
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithGivenStoriesAtStoryAndScenarioLevel,5,2,0,97,39,512.6840152296381,4.656369831790326
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithLifecycleAndStoryScope,5,2,0,241,54,1386.927888021396,4.748640183269658
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithLifecycleExamplesOnly,5,2,0,110,42,593.1549165056637,4.671014967333077
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithMultilineSteps,5,2,0,118,37,614.7154971442161,4.4006385391993605
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithMultilineScenarioTitle,5,2,0,52,29,252.6150117466338,4.430096325622439
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseWithMultipleScenarios,5,2,0,111,33,559.9277472487884,4.27816963347431
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithIncompleteNarrative,5,2,0,73,35,374.43766023698254,4.613200121485486
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithScenarioKeywordInComments,5,2,0,92,40,489.61738472963737,4.768303495446248
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithoutScenarioKeywordInComments,5,2,0,121,42,652.4704081562301,4.679609638087192
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithScenarioContainingGivenStories,5,2,0,30,14,114.22064766172811,3.361406329721843
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithScenarioContainingExamplesTableAndEndingWithComments,5,2,0,257,58,1505.501115747786,4.5505559356245096
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithSingleEmptyScenario,5,2,0,69,33,348.0631942357333,4.463138394444041
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryHavingEmptyScenarios,5,2,0,144,45,790.8268458714732,4.640406181601184
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithSingleEmptyScenarioHavingMeta,5,2,0,104,42,560.8010119689911,4.5794285880922905
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithUntrimmedSteps,5,2,0,229,47,1272.000847034179,4.67681694024153
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/parsers/RegexStoryParserBehaviour.java,shouldParseStoryWithVeryLongTables,5,2,0,12,10,39.863137138648355,3.188721875540867
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/reporters/FilePrintStreamFactoryBehaviour.java,shouldHandleStoryPathInClasspath,1,1,0,28,19,118.94197037642039,4.066108939837481
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/reporters/FilePrintStreamFactoryBehaviour.java,shouldHandleStoryPathAsURL,1,1,0,30,20,129.65784284662087,4.123231428797621
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/reporters/FilePrintStreamFactoryBehaviour.java,shouldHandleStoryPathAsURLWithSpecifiedCodeSourceClass,1,1,0,29,20,125.33591475173351,4.159199529386524
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/reporters/FilePrintStreamFactoryBehaviour.java,shouldResolveOutputNameFromStoryLocationWithSimpleNameResolver,1,1,0,37,18,154.28722505336555,3.7302896912181236
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/reporters/PostStoryStatisticsCollectorBehaviour.java,shouldNotCountFailedScenariosIfExceptionsAreNull,1,1,0,50,27,237.74437510817344,4.286886761135437
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/reporters/PrintStreamOutputBehaviour.java,shouldReportEventsToJsonOutputScenarioNestedGivenStoriesWithMultipleExamplesAndLifecycles,148,11,0,829,92,5408.032861571264,4.731719972077058
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/reporters/PrintStreamOutputBehaviour.java,shouldReportEventsToJsonOutputIfScenarioIsEmptyWithLifecycleExamplesTable,148,11,0,238,78,1495.9257280892152,5.124962117216375
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/reporters/PrintStreamOutputBehaviour.java,shouldUseCustomDateFormatInOutcomesTable,148,11,0,127,54,730.8707127747606,4.955544476277865
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/reporters/PrintStreamOutputBehaviour.java,shouldReportEventsToJsonOutputEmptyScenarioLifecycle,148,11,0,264,73,1634.1136835443247,4.9777054955044555
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/reporters/SurefireReporterBehaviour.java,shouldProduceXmlReportWithSimpleNamingStrategy,2,2,0,84,38,440.82591112926116,4.7001172280985
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/CompositeCandidateStepsBehaviour.java,shouldMatchCompositesAndCreateComposedStepsUsingMatchedParameters,1,1,0,149,54,857.4782378223568,4.971367063241716
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/CompositeCandidateStepsBehaviour.java,shouldIgnoreCompositesIgnorableStep,1,1,0,123,50,694.1943113422911,5.0338303104570565
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/CompositeCandidateStepsBehaviour.java,shouldCommentCompositesComment,1,1,0,123,50,694.1943113422911,5.0338303104570565
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/InstanceStepsFactoryBehaviour.java,shouldCreateCandidateSteps,6,2,0,82,38,430.330056102374,4.621911530014908
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/InstanceStepsFactoryBehaviour.java,shouldDetermineIfStepsInstanceHasAnnotatedMethods,6,2,0,42,21,184.47733175670794,4.010434089033338
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/InstanceStepsFactoryBehaviour.java,shouldAllowGenericList,6,2,0,68,31,336.88534910630756,4.463880076634045
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ParameterConvertersBehaviour.java,shouldConvertCommaSeparatedValuesToArrayWithDefaultFormat,1,1,0,34,22,151.6206750336681,4.275414592002198
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ParameterConvertersBehaviour.java,shouldConvertEmptyStringToEmptyArray,1,1,0,31,20,133.97977094150824,4.128078875727622
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ParameterConvertersBehaviour.java,shouldConvertCurrency,1,1,0,26,17,106.27403387250884,3.767183467891461
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ParameterConvertersBehaviour.java,shouldConvertPattern,1,1,0,35,18,145.94737505048093,3.598317047645711
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ParameterConvertersBehaviour.java,shouldConvertFile,1,1,0,25,16,100.0,3.7034651896016464
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ParameterConvertersBehaviour.java,shouldCreateJsonFromStringInput,1,1,0,44,22,196.21499122004107,4.115808539574485
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ParameterConvertersBehaviour.java,shouldCreateJsonFromResourceInput,1,1,0,71,31,351.7479380374682,4.448423351624807
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ParameterConvertersBehaviour.java,shouldPutAllNullsIfNoJsonArgumentsMatched,1,1,0,74,29,359.49059363944036,4.320393231280019
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ParameterConvertersBehaviour.java,shouldNotBeEqualJsonWithWhitespaces,1,1,0,53,27,252.00903761466387,4.3618142659988965
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ParameterConvertersBehaviour.java,shouldBeEqualDtosConvertedFromJsonWithWhitespaces,1,1,0,107,34,544.3585240137863,4.368659543211655
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ParameterConvertersBehaviour.java,shouldConvertEnumWithFluentEnumConverter,3,2,0,35,21,153.73110979725664,4.05352631824773
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ParameterConvertersBehaviour.java,shouldConvertStringViaChainOfConverters,3,2,0,72,31,356.70213434785506,4.42504300462058
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ParameterConvertersBehaviour.java,shouldConvertFromStringUsingChainableParameterConverterIfDefaultDoesNotExist,3,2,0,64,27,304.312800138462,4.2878197618696765
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/PrintStreamStepMonitorBehaviour.java,shouldReportConvertedValueOfTypeWithConverters,1,1,0,61,35,312.88626403364293,4.71904220644428
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/PrintStreamStepMonitorBehaviour.java,shouldReportBeforePerformingStep,1,1,0,18,15,70.32403072095333,3.794653473544342
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/PrintStreamStepMonitorBehaviour.java,shouldReportNothingAfterBeforePerformingStep,1,1,0,24,18,100.07820003461549,3.93456081428629
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/PrintStreamStepMonitorBehaviour.java,shouldReportUsingAnnotatedNameForParameter,1,1,0,17,14,64.72503367497926,3.690116517593666
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/PrintStreamStepMonitorBehaviour.java,shouldReportUsingParameterNameForParameter,1,1,0,17,14,64.72503367497926,3.690116517593666
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/PrintStreamStepMonitorBehaviour.java,shouldReportUsingTableAnnotatedNameForParameter,1,1,0,17,14,64.72503367497926,3.690116517593666
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/PrintStreamStepMonitorBehaviour.java,shouldReportUsingTableParameterNameForParameter,1,1,0,17,14,64.72503367497926,3.690116517593666
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/PrintStreamStepMonitorBehaviour.java,shouldReportUsingNaturalOrderForParameter,1,1,0,16,13,59.207035490257475,3.577819531114783
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/PrintStreamStepMonitorBehaviour.java,shouldReportFoundParameter,1,1,0,17,14,64.72503367497926,3.690116517593666
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/PrintStreamStepMonitorBehaviour.java,shouldReportUsingStepsContextParameter,1,1,0,16,13,59.207035490257475,3.577819531114783
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ScanningStepsFactoryBehaviour.java,shouldScanStepsFromRootClass,1,1,0,43,27,204.46016259302917,4.385453417442482
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ScanningStepsFactoryBehaviour.java,shouldScanStepsFromPackagesAndIgnoreClassesNotAnnotated,1,1,0,41,27,194.95038758870223,4.451179822697836
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ScanningStepsFactoryBehaviour.java,shouldNotFindAnyStepsFromNonAnnotatedClasses,1,1,0,40,26,188.0175887256437,4.3928966084191075
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ScanningStepsFactoryBehaviour.java,shouldScanStepsFromPackagesAndFilterMatchingNames,1,1,0,48,30,235.53074858920888,4.483007230104883
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/ScanningStepsFactoryBehaviour.java,shouldNotFindAnyStepsFromInexistingPackage,1,1,0,40,26,188.0175887256437,4.3928966084191075
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/StepCandidateBehaviour.java,shouldMatchStepWithEmptyExamplesTableParameter,3,3,0,89,39,470.4007974787401,4.659126449044008
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/StepCandidateBehaviour.java,shouldMatchMethodParametersByParanamerNamesInNaturalOrder,3,3,0,12,11,41.51317942364757,3.418295834054489
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/StepCandidateBehaviour.java,shouldMatchMethodParametersByParanamerInverseOrder,3,3,0,12,11,41.51317942364757,3.4182958340544896
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/StepCreatorBehaviour.java,shouldCreateParametrisedStepWithParsedParametersValues,1,1,0,23,13,85.11011351724513,3.468576629687865
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/StepCreatorBehaviour.java,shouldCreateParametrisedStepWithNamedParametersValues,1,1,0,213,78,1338.790672617659,5.407683952148154
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/StepCreatorBehaviour.java,shouldNotConvertParametersForCompositeSteps,1,1,0,138,54,794.1744752985587,4.980361767355687
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/StepCreatorBehaviour.java,shouldMatchParametersByDelimitedNameWithDistinctNamedAnnotationsWithStoryExampleVariable,1,1,0,205,72,1264.834625295674,5.279356636906854
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/StepCreatorBehaviour.java,shouldHandleObjectAlreadyStoredFailureInSameLevel,1,1,0,21,17,85.83671966625714,3.9754180179138325
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/StepCreatorBehaviour.java,shouldHandleObjectAlreadyStoredFailureInDifferentLevel,1,1,0,21,17,85.83671966625714,3.9754180179138325
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/StepCreatorBehaviour.java,shouldResetKeysBetweenExamples,1,1,0,35,21,153.73110979725664,4.047160074632759
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/StepsBehaviour.java,shouldAllowBeforeOrAfterStepsToUseSpecifiedStepMonitor,4,2,0,65,32,325.0,4.472755778135111
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/StepsBehaviour.java,shouldReportFailuresInBeforeMethods,4,2,0,105,44,573.2403199569162,4.62561139063407
jbehave-core,jbehave-core/src/test/java/org/jbehave/core/steps/StepsBehaviour.java,shouldReportFailuresInAfterMethods,4,2,0,105,44,573.2403199569162,4.62561139063407
jbehave-core,jbehave-groovy/src/test/java/org/jbehave/core/configuration/groovy/GroovyAnnotationBuilderBehaviour.java,shouldBuildConfigurationFromAnnotations,1,1,0,26,17,106.27403387250884,3.869299699893522
jbehave-core,jbehave-groovy/src/test/java/org/jbehave/core/configuration/groovy/GroovyAnnotationBuilderBehaviour.java,shouldBuildDefaultConfigurationIfAnnotationOrAnnotatedValuesNotPresent,1,1,0,26,17,106.27403387250884,3.8692996998935225
jbehave-core,jbehave-groovy/src/test/java/org/jbehave/core/configuration/groovy/GroovyAnnotationBuilderBehaviour.java,shouldBuildCandidateStepsFromAnnotationsUsingGroovy,1,1,0,33,20,142.62362713128297,4.0785061502394475
jbehave-core,jbehave-groovy/src/test/java/org/jbehave/core/junit/groovy/GroovyAnnotatedEmbedderRunnerBehaviour.java,shouldCreateWithSpringAnnotatedBuilder,1,1,0,30,21,131.76952268336282,4.161406329721842
jbehave-core,jbehave-guice/src/test/java/org/jbehave/core/configuration/guice/GuiceAnnotationBuilderBehaviour.java,shouldBuildConfigurationFromAnnotationsUsingConfigureAndGuiceConverters,1,1,0,49,24,224.66316253533668,4.080149652280296
jbehave-core,jbehave-guice/src/test/java/org/jbehave/core/configuration/guice/GuiceAnnotationBuilderBehaviour.java,shouldBuildConfigurationFromAnnotationsUsingInjectorWithoutParent,1,1,0,69,35,353.92052816920267,4.607816123131288
jbehave-core,jbehave-guice/src/test/java/org/jbehave/core/configuration/guice/GuiceAnnotationBuilderBehaviour.java,shouldBuildDefaultConfigurationIfAnnotationOrAnnotatedValuesNotPresent,1,1,0,46,20,198.80869236481868,3.990315760122648
jbehave-core,jbehave-guice/src/test/java/org/jbehave/core/configuration/guice/GuiceAnnotationBuilderBehaviour.java,shouldBuildCandidateStepsFromAnnotationsUsingGuice,1,1,0,38,22,169.4584015082173,4.156244790934006
jbehave-core,jbehave-guice/src/test/java/org/jbehave/core/configuration/guice/GuiceAnnotationBuilderBehaviour.java,shouldBuildCandidateStepsFromAnnotationsUsingStepsAndGuice,1,1,0,35,21,153.73110979725664,4.125871146123145
jbehave-core,jbehave-guice/src/test/java/org/jbehave/core/configuration/guice/GuiceAnnotationBuilderBehaviour.java,shouldBuildCandidateStepsFromAnnotationsUsingStepsAndInheritingGuiceFromParent,1,1,0,35,21,153.73110979725664,4.125871146123144
jbehave-core,jbehave-guice/src/test/java/org/jbehave/core/configuration/guice/GuiceAnnotationBuilderBehaviour.java,shouldBuildCandidateStepsFromAnnotationsUsingStepsAndGuiceAndConverters,1,1,0,35,21,153.73110979725664,4.125871146123144
jbehave-core,jbehave-guice/src/test/java/org/jbehave/core/configuration/guice/GuiceAnnotationBuilderBehaviour.java,shouldBuildEmptyStepsListIfAnnotationOrAnnotatedValuesNotPresent,1,1,0,40,19,169.9171005377434,3.9806409835272807
jbehave-core,jbehave-guice/src/test/java/org/jbehave/core/configuration/guice/GuiceAnnotationBuilderBehaviour.java,shouldNotBuildContainerIfModuleNotInstantiable,1,1,0,50,25,232.19280948873623,4.1879764393853
jbehave-core,jbehave-guice/src/test/java/org/jbehave/core/configuration/guice/GuiceAnnotationBuilderBehaviour.java,shouldCreateOnlyOneContainerForMultipleBuildInvocations,1,1,0,44,19,186.90881059151775,3.8042288590166065
jbehave-core,jbehave-guice/src/test/java/org/jbehave/core/junit/guice/GuiceAnnotatedEmbedderRunnerBehaviour.java,shouldCreateWithGuiceAnnotatedBuilder,1,1,0,30,21,131.76952268336282,4.161406329721842
jbehave-core,jbehave-io/src/test/java/org/jbehave/io/ResourceFinderBehaviour.java,canFindResourceInJarsInClasspath,1,1,0,27,18,112.58797503894243,3.884155094595805
jbehave-core,jbehave-io/src/test/java/org/jbehave/io/ZipFileArchiverBehaviour.java,canArchiveZip,1,1,0,22,18,91.73835003173087,4.061482186720775
jbehave-core,jbehave-io/src/test/java/org/jbehave/io/ZipFileArchiverBehaviour.java,canResolveFileRelativeToDirectoryUsingUnixSeparators,1,1,0,44,18,183.47670006346175,3.7080986635018065
jbehave-core,jbehave-maven-plugin/src/test/java/org/jbehave/mojo/EmbedderMojoBehaviour.java,shouldCreateNewEmbedderWithExecutors,1,1,0,50,26,235.02198590705464,4.32637013015618
jbehave-core,jbehave-maven-plugin/src/test/java/org/jbehave/mojo/EmbedderMojoBehaviour.java,shouldCreateNewEmbedderWithMetaFilters,1,1,0,53,26,249.1233050614779,4.402172105384135
jbehave-core,jbehave-maven-plugin/src/test/java/org/jbehave/mojo/EmbedderMojoBehaviour.java,shouldCreateNewEmbedderIgnoringNullMetaFilters,1,1,0,52,26,244.4228653433368,4.3876577468624305
jbehave-core,jbehave-maven-plugin/src/test/java/org/jbehave/mojo/EmbedderMojoBehaviour.java,shouldAllowSpecificationOfEmbedderClass,1,1,0,58,25,269.343659006934,4.198690806204685
