project,filePath,methodName,noBugFixes,noCommitFixes,noClones,halsteadLength,halsteadVocabulary,halsteadVolume,entropy
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/analysis/AnalysisCustomIT.java,analyzer_patterns_stopword,15,4,0,138,38,724.2139968552148,4.351730721492631
hibernate-search,engine/src/test/java/org/hibernate/search/engine/cfg/spi/ConfigurationPropertyBeanReferenceTest.java,withDefault,90,9,0,503,53,2881.1439886452895,4.490450130348274
hibernate-search,engine/src/test/java/org/hibernate/search/engine/cfg/spi/ConfigurationPropertyBeanReferenceTest.java,withoutDefault,90,9,0,567,55,3278.0309575684823,4.518168803813143
hibernate-search,engine/src/test/java/org/hibernate/search/engine/cfg/spi/ConfigurationPropertyBeanReferenceTest.java,multiValued,90,9,0,956,69,5839.74938067993,4.5890481554324944
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/search/projection/SearchProjectionIT.java,references_transformed,5,1,0,354,80,2237.962545590126,5.19445471472259
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneDocumentModelDslIT.java,unknownAnalyzer,21,9,0,61,31,302.2059749335994,4.1008535844025324
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneDocumentModelDslIT.java,unknownNormalizer,21,9,0,61,31,302.2059749335994,4.1008535844025324
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/orchestration/impl/ElasticsearchDefaultWorkBulkerTest.java,simple,114,13,0,326,62,1941.0679971861216,4.785198747600242
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/orchestration/impl/ElasticsearchDefaultWorkBulkerTest.java,newBulkOnTooManyBulkedWorks,56,9,0,473,71,2908.8303875257147,5.06413071663812
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/orchestration/impl/ElasticsearchDefaultWorkSequenceBuilderTest.java,simple,123,12,0,303,47,1683.040422058324,4.481118197032624
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/orchestration/impl/ElasticsearchDefaultWorkSequenceBuilderTest.java,bulk,123,12,0,631,68,3841.1890528289646,4.661507066268781
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/orchestration/impl/ElasticsearchDefaultWorkSequenceBuilderTest.java,newSequenceOnReset,123,12,0,278,44,1517.7219899811687,4.430352115948504
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/orchestration/impl/ElasticsearchDefaultWorkSequenceBuilderTest.java,error_work,123,12,0,343,55,1983.0063817389585,4.7081007209275105
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/orchestration/impl/ElasticsearchDefaultWorkSequenceBuilderTest.java,error_bulk_work,123,12,0,386,70,2365.9032445407574,4.933919349310376
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/orchestration/impl/ElasticsearchDefaultWorkSequenceBuilderTest.java,error_bulk_result,123,12,0,473,73,2927.7870163502485,4.888635858474982
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/orchestration/impl/ElasticsearchDefaultWorkSequenceBuilderTest.java,error_bulk_resultExtraction_singleFailure,123,12,0,496,70,3040.124376404704,4.896085381579795
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/orchestration/impl/ElasticsearchDefaultWorkSequenceBuilderTest.java,error_bulk_resultExtraction_multipleFailures,123,12,0,427,66,2580.9562889660597,4.85174769872542
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/orchestration/impl/ElasticsearchDefaultWorkSequenceBuilderTest.java,error_bulk_resultExtraction_future_singleFailure,123,12,0,496,70,3040.124376404704,4.896085381579795
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/orchestration/impl/ElasticsearchDefaultWorkSequenceBuilderTest.java,error_bulk_resultExtraction_future_multipleFailures,123,12,0,427,66,2580.9562889660597,4.85174769872542
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/bootstrap/UnusedPropertiesIT.java,checkEnabledExplicitly_noUnusedProperty,22,13,0,61,27,290.0481376319716,4.143692568862979
hibernate-search,documentation/src/test/java/org/hibernate/search/documentation/mapper/orm/directfieldmapping/HibernateOrmSimpleMappingIT.java,projection_simple,53,13,0,76,40,404.4665352114396,4.723872443498487
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/ElasticsearchExtensionIT.java,projection_document,25,6,0,113,55,653.2936476282865,4.971214776513521
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/ElasticsearchExtensionIT.java,projection_documentAndField,25,6,0,145,63,866.7055889074879,4.9684816027398515
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/ElasticsearchExtensionIT.java,projection_explanation,25,6,0,99,43,537.2002107155076,4.550571436443952
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/search/query/ElasticsearchSearchQueryIT.java,projection_sourceFiltering,16,13,0,91,46,502.6441380011882,4.603394576139565
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/search/query/ElasticsearchSearchQueryIT.java,routing,16,13,0,88,44,480.42998244008214,4.619950902944943
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,predicate_fromLuceneQuery,20,8,0,112,52,638.4492484318024,4.727966411056197
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,projection_nativeField_unsupportedProjection,14,8,0,113,55,653.2936476282865,4.849824191695315
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,projection_document,14,8,0,247,66,1492.965347481538,4.6590459803733175
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,projection_documentAndField,14,8,0,150,61,889.610600634433,4.79644601602929
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,predicate_fromLuceneQuery_separatePredicate,14,8,0,154,57,898.2650621813702,4.7186857604723
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,sort_fromLuceneSortField,14,8,0,189,49,1061.1801605377743,4.579917777468446
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,sort_fromLuceneSortField_separateSort,14,8,0,249,55,1439.5585686676404,4.657566791833279
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,projection_nativeField,14,9,0,67,34,340.8600103637728,4.445446312577308
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,projection_explanation,17,10,0,110,49,617.618082852673,4.6434029136077655
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/search/projection/SearchProjectionIT.java,noProjections,5,1,0,52,29,252.6150117466338,4.398697709069728
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/search/projection/SearchProjectionIT.java,references,5,1,0,208,53,1191.4074545491455,4.856851545725833
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/search/projection/SearchProjectionIT.java,extension,5,1,0,358,50,2020.5005159393513,4.467480881833845
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/work/ElasticsearchIndexingIT.java,addUpdateDelete_routing,93,17,0,336,65,2023.5155851775608,4.866792362801896
hibernate-search,engine/src/test/java/org/hibernate/search/engine/cfg/spi/ConfigurationPropertyInvalidSimpleValuesTest.java,multiValued,77,9,0,340,59,2000.0986367830262,4.6945538224504
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/AutomaticIndexingMappedSuperclassIT.java,inversePathHandlesMappedSuperclassDefinedAssociations,17,7,0,164,44,895.3467854565167,4.653721006131213
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/ElasticsearchExtensionIT.java,backend_getClient,25,6,0,66,34,335.7725475225224,4.557831483927324
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/analysis/ElasticsearchAnalysisConfigurerIT.java,error_failingConfigurer,32,17,0,48,27,228.2346001038465,4.016774401681908
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/analysis/ElasticsearchAnalysisConfigurerIT.java,error_tokenizer_namingConflict,16,6,0,47,28,225.94568133670737,4.095374536401231
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/analysis/ElasticsearchAnalysisConfigurerIT.java,error_tokenizer_missingType,16,6,0,47,28,225.94568133670737,4.095374536401231
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/analysis/ElasticsearchAnalysisConfigurerIT.java,error_charFilter_namingConflict,16,6,0,47,28,225.94568133670737,4.095374536401231
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/analysis/ElasticsearchAnalysisConfigurerIT.java,error_charFilter_missingType,16,6,0,47,28,225.94568133670737,4.095374536401231
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/analysis/ElasticsearchAnalysisConfigurerIT.java,error_tokenFilter_namingConflict,16,6,0,47,28,225.94568133670737,4.095374536401231
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/analysis/ElasticsearchAnalysisConfigurerIT.java,error_tokenFilter_missingType,16,6,0,47,28,225.94568133670737,4.095374536401231
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/analysis/ElasticsearchAnalysisConfigurerIT.java,error_parameter_namingConflict,16,6,0,48,29,233.1830877661235,4.156148483679675
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/analysis/LuceneAnalysisConfigurerIT.java,error_failingConfigurer,28,16,0,43,24,197.15338753100974,3.8972274067519947
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/analysis/LuceneAnalysisConfigurerIT.java,error_parameter_namingConflict,14,5,0,43,26,202.11890788006698,4.049072174495734
hibernate-search,engine/src/test/java/org/hibernate/search/engine/cfg/spi/ConfigurationPropertyValidMissingValuesTest.java,withoutDefault_getAndMap,50,6,0,231,59,1358.8905444025854,4.75688336606418
hibernate-search,engine/src/test/java/org/hibernate/search/engine/cfg/spi/ConfigurationPropertyValidMissingValuesTest.java,withoutDefault_getAndMapOrThrow,50,6,0,265,63,1583.979179727478,4.818282387818435
hibernate-search,engine/src/test/java/org/hibernate/search/engine/common/dsl/impl/DslExtensionStateTest.java,orElseFail,4,2,0,30,20,129.65784284662087,3.936243412983061
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/ElasticsearchExtensionIT.java,backend_unwrap_error_unknownType,25,6,0,56,27,266.27370012115426,4.191221110200143
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/ElasticsearchExtensionIT.java,backend_getClient_error_invalidClass,25,6,0,61,28,293.24865024551383,4.170766084508933
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,backend_unwrap_error_unknownType,17,10,0,56,27,266.27370012115426,4.191221110200143
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,nativeField_invalidFieldPath,10,3,0,40,23,180.94247824228052,4.03064098352728
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/search/bool/BooleanSortAndRangePredicateIT.java,sortByFieldQuery,24,13,0,198,31,980.9308694566014,4.095039062508348
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,predicate_nativeField_exists,10,3,0,64,36,330.875200092308,4.535178031846025
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/search/LuceneBoolSearchPredicateIT.java,minimumShouldMatch_outOfBounds,15,9,0,76,39,401.6905686335309,4.411812714598512
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/client/impl/ElasticsearchClientUtilsGetElasticsearchVersionTest.java,testValid,12,4,0,101,37,526.154789928524,4.172739666931744
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/indexnull/IndexNullAsValueIT.java,indexNullAsValue_match,15,10,0,93,46,513.6912619133022,4.836144022630285
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/indexnull/IndexNullAsValueIT.java,indexNullAsValue_spatial,15,10,0,80,42,431.38539382230084,4.482971764425716
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/bootstrap/ElasticsearchBootstrapIT.java,explicitModelDialect,20,2,0,91,43,493.7900926778909,4.3049477870326625
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/orchestration/impl/ElasticsearchDefaultWorkBulkerTest.java,newBulkOnDifferentRefresh,56,9,0,555,73,3435.35263017841,4.96117213814076
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/ElasticsearchExtensionIT.java,query,10,3,0,121,53,693.0783750021471,4.923555135147008
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,query,10,3,0,120,52,684.0527661769311,4.894954925963203
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/search/LuceneMatchSearchPredicateIT.java,match_skipAnalysis_normalizedStringField,15,7,0,93,32,465.0,4.113761193787537
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/search/projection/SearchProjectionIT.java,score_noScoreSort,5,1,0,134,49,752.3711191114379,4.596837524994588
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/ElasticsearchExtensionIT.java,queryContext,63,10,0,301,74,1869.0454630543143,4.968391440556258
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,queryContext,10,3,0,308,77,1930.1702545340297,5.008605155986504
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/search/query/SearchQueryBaseIT.java,context_extension,17,7,0,82,39,433.4029819467044,4.569706163957988
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/search/query/SearchQueryFetchIT.java,maxResults_zero,4,1,0,30,20,129.65784284662087,3.9600115303896293
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/search/query/SearchQueryFetchIT.java,fetch_limitAndOffset_reuseQuery,4,1,0,221,38,1159.7919804710323,4.403018069489563
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/search/query/SearchQueryFetchIT.java,fetchSingleHit,20,3,0,83,34,422.2594158237782,4.1660901664084005
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/search/query/SearchQueryFetchIT.java,fetch_limit,20,3,0,101,31,500.3738273490745,4.177955209444859
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/search/query/SearchQueryFetchIT.java,fetchHits_limit,8,2,0,89,30,436.71326300915814,4.17375981770203
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/search/query/SearchQueryFetchIT.java,fetchTotalHitCount,8,2,0,65,17,265.6850846812721,3.444836364124784
hibernate-search,documentation/src/test/java/org/hibernate/search/documentation/mapper/orm/entityindexmapping/HibernateOrmIndexedIT.java,search_separateQueries,23,8,0,96,36,496.31280013846197,4.594572850516743
hibernate-search,documentation/src/test/java/org/hibernate/search/documentation/mapper/orm/entityindexmapping/HibernateOrmIndexedIT.java,search_singleQuery,23,8,0,69,36,356.72482509951953,4.465192154590074
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/ElasticsearchExtensionIT.java,query_explain_singleIndex,63,10,0,87,36,449.7834751254812,4.29684438371737
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/ElasticsearchExtensionIT.java,query_explain_singleIndex_invalidId,63,10,0,85,44,464.0516875841703,4.626922994910327
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/ElasticsearchExtensionIT.java,query_explain_multipleIndexes,63,10,0,96,38,503.8010412905842,4.334418715237
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/ElasticsearchExtensionIT.java,query_explain_multipleIndexes_invalidIndexName,23,8,0,86,43,466.6587689043804,4.67262819757264
hibernate-search,integrationtest/backend/elasticsearch/src/test/java/org/hibernate/search/integrationtest/backend/elasticsearch/search/ElasticsearchMatchSearchPredicateIT.java,match_skipAnalysis_normalizedStringField,16,8,0,53,29,257.47299274176135,4.026798489641605
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,query_explain_singleIndex,10,3,0,97,40,516.2270252040742,4.421589997812742
hibernate-search,integrationtest/backend/lucene/src/test/java/org/hibernate/search/integrationtest/backend/lucene/LuceneExtensionIT.java,query_explain_singleIndex_invalidId,10,3,0,77,41,412.53150435559246,4.601606667002838
