project,filePath,methodName,noBugFixes,noCommitFixes,noClones,halsteadLength,halsteadVocabulary,halsteadVolume,entropy
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/IndexedEmbeddedBaseIT.java,includeEmbeddedObjectId_identifierBridge_withParams_annotationMapping,4,2,0,204,73,1262.7242100115236,5.316951430880644
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/DocumentIdDefaultBridgeBaseIT.java,projection_entityReference,11,4,0,134,61,794.7188032334268,4.917507531707825
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/DocumentIdDefaultBridgeOverridingIT.java,projection_entityReference,3,2,0,104,49,583.9298237879817,4.603749020909414
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/DocumentIdBaseIT.java,customBridge_withParams_programmaticMapping,17,4,0,280,88,1808.6408532184435,5.130712240962482
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/DocumentIdBaseIT.java,customBridge_withParams_paramNotDefined,17,4,0,106,44,578.6997515755535,4.6508715300120445
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/GenericFieldIT.java,customBridge_withParams_programmaticMapping,12,4,0,218,68,1327.0668993925742,4.967954588604276
hibernate-search,integrationtest/mapper/orm-realbackend/src/test/java/org/hibernate/search/integrationtest/mapper/orm/realbackend/multitenant/RealBackendDatabaseMultitenancyIT.java,multiTenancyStrategy_none,15,5,0,61,34,310.3352333162707,4.202726104044188
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/multitenancy/MultiTenancyMismatchIT.java,multiTenancyDisabled_requiredByTheMapper,1,1,0,44,28,211.52361657053456,4.158993415253807
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/multitenancy/MultiTenancyMismatchIT.java,multiTenancyEnabled_disabledInTheMapper,1,1,0,41,27,194.95038758870223,4.182410310291644
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingErrorIT.java,indexing,3,3,0,80,40,425.754247590989,4.624762929621849
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingErrorIT.java,getId,3,3,0,28,22,124.86408532184433,4.307354922057604
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingErrorIT.java,getTitle,3,3,0,27,22,120.40465370320703,4.310443057719025
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingErrorIT.java,purge,3,3,0,65,37,338.6144687658818,4.593403671054292
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingErrorIT.java,mergeSegmentsBefore,3,3,0,75,39,396.40516641466866,4.619019932910217
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingErrorIT.java,flush,3,3,0,90,41,482.17968041562756,4.587197233072419
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingErrorIT.java,refresh,3,3,0,100,42,539.231742277876,4.541244171967237
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingErrorIT.java,dropAndCreateSchema_exception,3,3,0,66,37,343.8239221315107,4.5618415219044515
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingErrorIT.java,mergeSegmentsAfter,3,3,0,94,42,506.8778377412035,4.594044176750191
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingFailureIT.java,indexing,4,4,0,142,56,824.6443989321799,5.006944788695984
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingFailureIT.java,getId,4,4,0,28,22,124.86408532184433,4.307354922057604
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingFailureIT.java,getTitle,4,4,0,27,22,120.40465370320703,4.310443057719025
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingFailureIT.java,purge,4,4,0,89,44,485.88941405871947,4.771164926441518
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingFailureIT.java,mergeSegmentsBefore,4,4,0,99,46,546.8326336496443,4.801309522884216
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingFailureIT.java,flush,4,4,0,114,48,636.6857250822119,4.786875515863079
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingFailureIT.java,refresh,4,4,0,124,49,696.2240206702859,4.752318742023983
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingFailureIT.java,indexingAndFlush,4,4,0,188,70,1152.305207185654,5.24987202436885
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingFailureIT.java,indexingAndRefresh,4,4,0,198,71,1217.649929661927,5.231490685672147
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingFailureIT.java,dropAndCreateSchema_exception,4,4,0,97,45,532.7097503439785,4.652789684594245
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingFailureIT.java,mergeSegmentsAfter,4,4,0,118,49,662.5357616055945,4.793565730684478
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/MassIndexingBaseIT.java,defaultMassIndexerStartAndWait,2,2,0,149,61,883.6798632968702,4.885933317401464
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/MassIndexingBaseIT.java,dropAndCreateSchemaOnStart,2,2,0,161,63,962.3420676834866,4.884225603837544
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/MassIndexingBaseIT.java,mergeSegmentsOnFinish,2,2,0,154,60,909.6611517237119,4.8216824062645545
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/MassIndexingComplexHierarchyIT.java,rootNotIndexed_someSubclassesIndexed_requestMassIndexingOnRoot,6,4,0,116,53,664.4387727293312,4.79276024067566
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/MassIndexingComplexHierarchyIT.java,rootNotIndexed_someSubclassesIndexed_requestMassIndexingOnIndexedSubclass,6,4,0,116,52,661.2510073043668,4.769011210484595
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/MassIndexingComplexHierarchyIT.java,rootIndexed_someSubclassesIndexed_requestMassIndexingOnRoot,6,4,0,226,60,1334.9572746075253,4.669037970337572
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/MassIndexingComplexHierarchyIT.java,rootIndexed_someSubclassesIndexed_requestMassIndexingOnIndexedSubclass,6,4,0,116,52,661.2510073043668,4.769011210484596
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/MassIndexingIncludedEntityMapHierarchyIT.java,rootNotIndexed_someSubclassesIndexed_requestMassIndexingOnRoot,10,4,0,127,47,705.43278416306,4.307132905749689
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/MassIndexingIncludedEntityMapHierarchyIT.java,rootNotIndexed_someSubclassesIndexed_requestMassIndexingOnIndexedSubclass,10,4,0,127,47,705.43278416306,4.297328870333653
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/MassIndexingIncludedEntityMapHierarchyIT.java,rootIndexed_someSubclassesIndexed_requestMassIndexingOnRoot,10,4,0,181,47,1005.3805821536524,4.20999593482036
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/MassIndexingIncludedEntityMapHierarchyIT.java,rootIndexed_someSubclassesIndexed_requestMassIndexingOnIndexedSubclass,10,4,0,145,47,805.4153834932574,4.2866869263204785
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/MassIndexingMonitorIT.java,simple,9,5,0,260,88,1679.4522208456976,5.126488368759521
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/MassIndexingPrimitiveIdIT.java,entityWithPrimitiveId,5,4,0,124,52,706.8545250494955,4.719638910637849
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/MassIndexingBaseIT.java,fromMappingWithoutSession,2,2,0,139,57,810.7717119688991,4.777360406524353
hibernate-search,engine/src/test/java/org/hibernate/search/engine/common/impl/IndexManagerBuildingStateHolderTest.java,differentTenancyModeNamedBackend,2,1,0,52,26,244.4228653433368,4.259368622572871
hibernate-search,engine/src/test/java/org/hibernate/search/engine/common/impl/IndexManagerBuildingStateHolderTest.java,differentTenancyModeDefaultBackend,2,1,0,50,25,232.19280948873623,4.185142250383774
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/work/PojoIndexingPlanBaseIT.java,dirtyPaths_root,9,3,0,180,35,923.2709430500939,4.4287934727256655
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/work/PojoIndexingPlanBaseIT.java,dirtyPaths_contained,9,3,0,272,49,1527.2010775993367,4.788011599924337
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/massindexing/MassIndexingInterruptionIT.java,interrupt_entityLoading,3,1,0,146,56,847.8738186204102,4.886942396170075
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingFailureIT.java,identifierLoading,4,4,0,115,52,655.5505675862256,4.998948415362881
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/MassIndexingInterruptionIT.java,interrupt_entityLoading,9,2,0,146,56,847.8738186204102,4.886942396170075
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/massindexing/AbstractMassIndexingErrorIT.java,identifierLoading,3,3,0,84,42,452.9546635134159,4.757426373368855
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/FieldDefaultBridgeOverridingIT.java,dslConverter,9,3,0,77,33,388.4183471906009,4.378173839362929
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/scope/ScopeExtensionIT.java,test,3,3,0,48,26,225.62110647077245,4.269102928664278
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/search/aggregation/SingleFieldAggregationBaseIT.java,factoryWithRoot,4,1,0,75,37,390.70900242217124,4.585123525697968
hibernate-search,integrationtest/backend/tck/src/main/java/org/hibernate/search/integrationtest/backend/tck/search/aggregation/SingleFieldAggregationInvalidFieldIT.java,nullFieldPath,1,1,0,55,33,277.44167656471495,4.471291571615381
hibernate-search,integrationtest/mapper/orm-spring/src/test/java/org/hibernate/search/integrationtest/spring/jta/JtaAndSpringOutboxIT.java,test,1,1,0,85,39,449.25918860329114,4.475927615970783
hibernate-search,integrationtest/mapper/orm-spring/src/test/java/org/hibernate/search/integrationtest/spring/outbox/TransactionOutboxIT.java,persist,1,1,0,36,22,160.5395382709427,4.149673447186741
hibernate-search,integrationtest/mapper/orm-spring/src/test/java/org/hibernate/search/integrationtest/spring/outbox/TransactionOutboxIT.java,persist,1,1,0,29,19,123.18989788986397,4.0993603054724
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/bridge/AbstractAutomaticIndexingBridgeIT.java,directPersistUpdateDelete,12,4,0,215,48,1200.7669376550487,4.639910546471985
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/bridge/AbstractAutomaticIndexingBridgeIT.java,indirectAssociationUpdate_typeBridge,12,4,0,521,63,3114.162840143457,4.813724617063666
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/bridge/AbstractAutomaticIndexingBridgeIT.java,indirectValueUpdate_typeBridge,12,4,0,366,64,2196.0,4.87630695571504
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/bridge/AbstractAutomaticIndexingBridgeIT.java,indirectValueUpdate_singleValuedPropertyBridge,12,4,0,348,63,2080.093413377971,4.841893484354629
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/bridge/AbstractAutomaticIndexingBridgeIT.java,directAssociationUpdate_multiValuedPropertyBridge,12,4,0,566,67,3433.406481799099,4.836299363114337
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/bridge/AbstractAutomaticIndexingBridgeIT.java,indirectAssociationUpdate_singleValuedPropertyBridge,12,4,0,473,60,2793.9592517228293,4.738124736403383
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/bridge/ContainedInThroughNonContainingIndexedTypeIT.java,test,7,3,0,165,43,895.3336845258461,4.5858458199487
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/proxy/ContainedInTriggerUnnecessaryCollectionInitializationIT.java,test,8,4,0,275,64,1650.0,4.890026974839924
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/proxy/IndexingProcessorProxiedAssociatedEntityIT.java,toOne,9,3,0,170,46,939.0055325296922,4.689236143821689
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/proxy/IndexingProcessorProxiedAssociatedEntityIT.java,toMany,9,3,0,193,50,1089.2642446265218,4.781739171025477
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/proxy/ReindexingResolverProxiedAssociatedEntityIT.java,toOne,9,3,0,199,53,1139.8561704580768,4.823888507719877
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/proxy/ReindexingResolverProxiedAssociatedEntityIT.java,toMany,9,3,0,243,56,1411.187246059998,4.808842001798509
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/session/AutomaticIndexingIdentiferRollbackIT.java,jpaIdAsDocumentId,9,3,0,137,39,724.100103984128,4.4029787706823456
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/session/AutomaticIndexingIdentiferRollbackIT.java,nonJpaIdAsDocumentId,9,3,0,131,40,697.1725804302445,4.485555470035707
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/session/AutomaticIndexingOutOfTransactionIT.java,add,3,2,0,60,29,291.47885970765435,4.381076011914607
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/automaticindexing/session/AutomaticIndexingOutOfTransactionIT.java,clear,3,2,0,87,34,442.6092671887796,4.472623437147282
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/model/BackRefPropertyIT.java,test,8,4,0,241,62,1434.961310803237,4.826734821118599
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/model/IdClassIT.java,idClass_nonIndexed,3,3,0,92,38,482.80933123680984,4.534327545062221
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/model/IdClassIT.java,idClass_indexed_WithDocumentId,3,3,0,106,44,578.6997515755535,4.612168831360684
hibernate-search,integrationtest/mapper/orm/src/test/java/org/hibernate/search/integrationtest/mapper/orm/model/SyntheticPropertyIT.java,test,19,5,0,277,70,1697.811395693756,4.937712179408883
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/loading/LoadingStrategyInheritanceIT.java,addEntity_configurer_inheritance,7,3,0,303,91,1971.861775980205,5.071097433874524
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/loading/LoadingStrategyInheritanceIT.java,addEntity_name_configurer_inheritance,7,3,0,295,92,1924.4507770368189,5.113845794522396
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/DependencyIT.java,derivedFrom,6,2,0,265,68,1613.1776529313402,5.085128915672791
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/DependencyIT.java,derivedFrom_polymorphism,6,2,0,691,97,4560.5397739513055,5.300981009208203
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/DependencyIT.java,derivedFrom_nonRoot_polymorphism,6,2,0,816,109,5522.838409017972,5.477787344870518
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/DependencyIT.java,derivedFrom_nonRoot_polymorphism_prevervesGenerics,6,2,0,824,106,5543.8064545600755,5.5552025802715095
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/DocumentIdBaseIT.java,customBridge_withParams_annotationMapping,17,4,0,245,83,1561.8846606799966,5.231873607338683
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/FullTextFieldIT.java,customBridge_withParams_annotationMapping,3,2,0,171,63,1022.1148669184857,5.128501576203697
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/FullTextFieldIT.java,customBridge_withParams_programmaticMapping,3,2,0,206,68,1254.01734529757,4.990706158874647
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/GenericFieldIT.java,customBridge_withParams_annotationMapping,12,4,0,183,61,1085.3249327740082,5.062610933540735
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/IndexNullAsOnNumericContainerIT.java,test,3,2,0,133,46,734.6337401555827,4.666428227354845
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/KeywordFieldIT.java,customBridge_withParams_annotationMapping,3,2,0,164,60,968.730057679797,5.070972682409685
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/KeywordFieldIT.java,customBridge_withParams_programmaticMapping,3,2,0,199,65,1198.4511947926624,4.937335597950327
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/PropertyBindingBaseIT.java,customBridge_withParams_annotationMapping,4,2,0,149,47,827.633738899968,4.679669577408287
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/PropertyBindingBaseIT.java,customBridge_withParams_programmaticMapping,4,2,0,213,65,1282.7643441750608,4.871738716811624
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/RoutingBridgeBaseIT.java,params_annotationMapping,3,2,0,101,42,544.6240597006548,4.550602319190003
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/RoutingBridgeBaseIT.java,params_programmaticMapping,3,2,0,159,59,935.3402448485328,4.739702873575822
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/ScaledNumberFieldIT.java,customBridge_withParams_annotationMapping,4,2,0,281,76,1755.6676312776476,5.214836398153519
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/ScaledNumberFieldIT.java,customBridge_withParams_programmaticMapping,4,2,0,314,80,1985.0854217946317,5.068358348172699
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/TypeBindingBaseIT.java,customBridge_withParams_annotationMapping,4,2,0,150,48,837.7443751081736,4.706249740395699
hibernate-search,integrationtest/mapper/pojo-base/src/test/java/org/hibernate/search/integrationtest/mapper/pojo/mapping/definition/TypeBindingBaseIT.java,customBridge_withParams_programmaticMapping,4,2,0,220,67,1334.5396219007098,4.898018027335189
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/cfg/ElasticsearchVersionTest.java,exactMatch_elasticsearch,11,1,0,128,24,586.8752000923081,3.7623581279345064
hibernate-search,backend/elasticsearch/src/test/java/org/hibernate/search/backend/elasticsearch/cfg/ElasticsearchVersionTest.java,lenientMatch_elasticsearch,11,1,0,326,35,1672.1462635240591,3.813359152886325
