hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/nativequery/InfinispanRemoteSessionNativeQueryTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.nativequery.InfinispanRemoteSessionNativeQueryTest,testUniqueResultNamedNativeQuery,()V,void testUniqueResultNamedNativeQuery(),org.junit.Test,1,3,5,assertThat|createNamedQuery|getSingleResult|inTransaction|isEqualTo,5,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/nativequery/InfinispanRemoteSessionNativeQueryTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.nativequery.InfinispanRemoteSessionNativeQueryTest,testEntitiesInsertedInCurrentSessionAreFoundByNativeQuery,()V,void testEntitiesInsertedInCurrentSessionAreFoundByNativeQuery(),org.junit.Test,5,13,16,addEntity|assertThat|containsExactly|createNativeQuery|delete|getDate|inTransaction|isEmpty|list|persist,10,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/nativequery/InfinispanRemoteNativeQueryParserTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.nativequery.InfinispanRemoteNativeQueryParserTest,testLoad,()V,void testLoad(),org.junit.Test,3,3,1,assertParsingIsCorrect,1,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/nativequery/InfinispanRemoteProjectionTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.nativequery.InfinispanRemoteProjectionTest,testResultListWithoutAddEntityWithProjection,()V,void testResultListWithoutAddEntityWithProjection(),org.junit.Test,1,4,9,assertThat|createNativeQuery|get|getNativeQueryWithProjectionYearAuthor|getResultList|hasSize|inTransaction|isEqualTo,8,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/nativequery/InfinispanRemoteEntityManagerNativeQueryTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.nativequery.InfinispanRemoteEntityManagerNativeQueryTest,testSingleResultQuery,()V,void testSingleResultQuery(),org.junit.Test,1,3,5,assertThat|createNativeQuery|getSingleResult|inTransaction|isEqualTo,5,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/nativequery/InfinispanRemoteEntityManagerNativeQueryTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.nativequery.InfinispanRemoteEntityManagerNativeQueryTest,testSingleResultFromNamedNativeQuery,()V,void testSingleResultFromNamedNativeQuery(),org.junit.Test,1,3,5,assertThat|createNamedQuery|getSingleResult|inTransaction|isEqualTo,5,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/nativequery/InfinispanRemoteEntityManagerNativeQueryTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.nativequery.InfinispanRemoteEntityManagerNativeQueryTest,testSingleProjectionResultFromNamedNativeQuery,()V,void testSingleProjectionResultFromNamedNativeQuery(),org.junit.Test,1,3,6,assertThat|createNamedQuery|getName|getSingleResult|inTransaction|isEqualTo,6,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateUnrestrictedQuery,()V,void shouldCreateUnrestrictedQuery(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateQueryWithSingleDiscriminatorValue,()V,void shouldCreateQueryWithSingleDiscriminatorValue(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateQueryWithSingleDiscriminatorValueWithFilter,()V,void shouldCreateQueryWithSingleDiscriminatorValueWithFilter(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateQueryWithMultipleDiscriminatorValues,()V,void shouldCreateQueryWithMultipleDiscriminatorValues(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateQueryWithMultipleDiscriminatorValuesWithFilter,()V,void shouldCreateQueryWithMultipleDiscriminatorValuesWithFilter(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
