nanohttpd,testDecodingParametersWithSingleValue,nanohttpd/core/src/test/java/org/nanohttpd/junit/protocols/http/HttpGetRequestTest.java,0,0,1
nanohttpd,testDecodingParametersWithSingleValue,nanohttpd/core/src/test/java/org/nanohttpd/junit/protocols/http/HttpHeadRequestTest.java,0,0,1
nanohttpd,testPostWithMultipleMultipartFormFields,nanohttpd/core/src/test/java/org/nanohttpd/junit/protocols/http/HttpPostRequestTest.java,0,0,1
nanohttpd,testPostWithMultipleMultipartFormFieldsWhereContentTypeWasSeparatedByComma,nanohttpd/core/src/test/java/org/nanohttpd/junit/protocols/http/HttpPostRequestTest.java,0,0,1
nanohttpd,testMultipartFormData,nanohttpd/core/src/test/java/org/nanohttpd/junit/protocols/http/HttpServerTest.java,0,0,1
nanohttpd,testTempFileInterface,nanohttpd/core/src/test/java/org/nanohttpd/junit/protocols/http/HttpServerTest.java,0,0,1
nanohttpd,setUp,nanohttpd/webserver/src/test/java/org/nanohttpd/junit/webserver/TestHttpServer.java,0,0,1
nanohttpd,setUp,nanohttpd/webserver/src/test/java/org/nanohttpd/junit/webserver/TestCorsHttpServer.java,0,0,1
nanohttpd,setUp,nanohttpd/webserver/src/test/java/org/nanohttpd/junit/webserver/TestCorsHttpServerWithSingleOrigin.java,0,0,1
nanohttpd,setUp,nanohttpd/nanolets/src/test/java/org/nanohttpd/junit/router/TestNanolets.java,0,0,1
nanohttpd,readContents,nanohttpd/webserver/src/test/java/org/nanohttpd/junit/webserver/AbstractTestHttpServer.java,0,0,1
nanohttpd,readContents,nanohttpd/nanolets/src/test/java/org/nanohttpd/junit/router/TestNanolets.java,0,0,1
hibernate-ogm,doTest,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/jpa/JPAAndJTAViaContainerAPITest.java,1,1,0
hibernate-ogm,testHibernateSearchAPIUsage,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/hsearch/HibernateSearchAtopOgmTest.java,1,1,0
hibernate-ogm,testTypesSupport,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/type/BuiltInTypeTest.java,50,7,0
hibernate-ogm,testTableIdGeneratorInJTA,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/id/TableIdGeneratorTest.java,8,1,0
hibernate-ogm,testWrappedFromEntityManagerAPI,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/hibernatecore/HibernateCoreAPIWrappingTest.java,12,4,0
hibernate-ogm,testJTAStandalone,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/jpa/JPAStandaloneTest.java,13,5,0
hibernate-ogm,testJTAStandalone,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/jpa/JPAResourceLocalStandaloneTest.java,23,6,0
hibernate-ogm,testStringMappedTypeSerialisation,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/type/BuiltInTypeTest.java,21,5,0
hibernate-ogm,testWrappedStandalone,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/jpa/JPAAPIWrappingTest.java,11,3,0
hibernate-ogm,testIllegalInfinispanConfigurationReported,hibernate-ogm-infinispan/src/test/java/org/hibernate/ogm/test/initialize/WrongConfigurationBootTest.java,1,1,0
hibernate-ogm,testOverriddenTypeInDialect,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/type/TypeOverridingInDialectTest.java,12,2,0
hibernate-ogm,testObserver,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/datastore/DatastoreWithStartStoppableTest.java,14,2,0
hibernate-ogm,testAutoIdentifierGenerator,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/id/AutoIdGeneratorTest.java,6,1,0
hibernate-ogm,testIdentityGenerator,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/id/IdentityIdGeneratorTest.java,6,1,0
