hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/batchindexing/SearchIndexerTest.java,org.hibernate.search.test.batchindexing.SearchIndexerTest,testIdentifierNaming,()V,void testIdentifierNaming(),org.junit.Test|org.hibernate.search.testsupport.TestForIssue,8,29,38,FullTextSession openFullTextSession()|FullTextSessionBuilder addAnnotatedClass(Class annotatedClass)|FullTextSessionBuilder build()|FullTextSessionBuilder setProperty(String key; String value)|MassIndexer createIndexer(Class<?>[] types)|Serializable save(Object object)|String getName()|Transaction beginTransaction()|int countResults(Query query; FullTextSessionBuilder ftSessionBuilder; Class<?> type)|void assertEquals(long expected; long actual)|void close()|void commit()|void persist(Object object)|void setFirstPublishedIn(Nation firstPublishedIn)|void setId(String id)|void setTitle(String title)|void startAndWait(),17,int countResults(Query query; FullTextSessionBuilder ftSessionBuilder; Class<?> type),1,,0,2,2,0,0,java.lang.InterruptedException,4,4,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/batchindexing/DatabaseMultitenancyTest.java,org.hibernate.search.test.batchindexing.DatabaseMultitenancyTest,shouldOnlyFindMetamecModels,()V,void shouldOnlyFindMetamecModels(),org.junit.Test,3,3,5,AbstractIterableAssert isNotEmpty()|List<Clock> searchAll(String tenantId)|ListAssert assertThat(List actual)|ListAssert containsExactlyInAnyOrder(Object[] values),4,List<Clock> searchAll(String tenantId),1,,0,0,0,0,0,,0,0,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/batchindexing/DatabaseMultitenancyTest.java,org.hibernate.search.test.batchindexing.DatabaseMultitenancyTest,shouldOnlyFindGeochronModels,()V,void shouldOnlyFindGeochronModels(),org.junit.Test,3,3,5,AbstractIterableAssert isNotEmpty()|List<Clock> searchAll(String tenantId)|ListAssert assertThat(List actual)|ListAssert containsExactlyInAnyOrder(Object[] values),4,List<Clock> searchAll(String tenantId),1,,0,0,0,0,0,,0,0,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/batchindexing/DatabaseMultitenancyTest.java,org.hibernate.search.test.batchindexing.DatabaseMultitenancyTest,shouldMatchOnlyElementsFromOneTenant,()V,void shouldMatchOnlyElementsFromOneTenant(),org.junit.Test,3,3,5,AbstractIterableAssert isNotEmpty()|List<Clock> searchModel(String searchString; String tenantId)|ListAssert assertThat(List actual)|ListAssert containsExactlyInAnyOrder(Object[] values),4,List<Clock> searchModel(String searchString; String tenantId),1,,0,0,0,0,0,,0,0,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/batchindexing/DatabaseMultitenancyTest.java,org.hibernate.search.test.batchindexing.DatabaseMultitenancyTest,shouldBeAbleToPurgeTheIndex,()V,void shouldBeAbleToPurgeTheIndex(),org.junit.Test,6,6,9,AbstractIterableAssert isNotEmpty()|List<Clock> searchAll(String tenantId)|ListAssert assertThat(List actual)|ListAssert containsExactlyInAnyOrder(Object[] values)|void isEmpty()|void purgeAll(Class<?> entityType; String tenantId),6,List<Clock> searchAll(String tenantId)|void purgeAll(Class<?> entityType; String tenantId),2,,0,1,1,0,0,java.io.IOException,0,0,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/batchindexing/DatabaseMultitenancyTest.java,org.hibernate.search.test.batchindexing.DatabaseMultitenancyTest,shouldBeAbleToRebuildTheIndexForTheTenantId,()V,void shouldBeAbleToRebuildTheIndexForTheTenantId(),org.junit.Test,8,8,11,AbstractIterableAssert isNotEmpty()|List<Clock> searchAll(String tenantId)|ListAssert assertThat(List actual)|ListAssert containsExactlyInAnyOrder(Object[] values)|void isEmpty()|void purgeAll(Class<?> entityType; String tenantId)|void rebuildIndexWithMassIndexer(Class<?> entityType; String tenantId),7,List<Clock> searchAll(String tenantId)|void purgeAll(Class<?> entityType; String tenantId)|void rebuildIndexWithMassIndexer(Class<?> entityType; String tenantId),3,,0,3,3,0,0,java.io.IOException|java.lang.Exception,0,0,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/batchindexing/DatabaseMultitenancyTest.java,org.hibernate.search.test.batchindexing.DatabaseMultitenancyTest,shouldPurgeOnStartOnlyTheSelectedTenant,()V,void shouldPurgeOnStartOnlyTheSelectedTenant(),org.junit.Test,5,5,7,List<Clock> searchAll(String tenantId)|ListAssert assertThat(List actual)|ListAssert containsExactlyInAnyOrder(Object[] values)|void rebuildIndexWithMassIndexer(Class<?> entityType; String tenantId),4,List<Clock> searchAll(String tenantId)|void rebuildIndexWithMassIndexer(Class<?> entityType; String tenantId),2,,0,1,1,0,0,java.lang.Exception,0,0,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/batchindexing/IndexingGeneratedCorpusTest.java,org.hibernate.search.test.batchindexing.IndexingGeneratedCorpusTest,testBatchIndexing,()V,void testBatchIndexing(),org.junit.Test,9,9,9,void purgeAll()|void reindexAll()|void verifyIndexIsLocked(boolean isLocked; Class type)|void verifyIsEmpty()|void verifyResultNumbers(),5,void purgeAll()|void reindexAll()|void verifyIndexIsLocked(boolean isLocked; Class type)|void verifyIsEmpty()|void verifyResultNumbers(),5,,0,4,4,0,0,java.io.IOException|java.lang.InterruptedException,0,50,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/batchindexing/MassIndexerErrorReportingTest.java,org.hibernate.search.test.batchindexing.MassIndexerErrorReportingTest,testMassIndexerErrorsReported,()V,void testMassIndexerErrorsReported(),org.junit.Test|org.jboss.byteman.contrib.bmunit.BMRule,10,10,13,ExtendedSearchIntegrator getExtendedSearchIntegrator()|FullTextSession prepareSomeData(SearchTestBase testCase)|MassIndexer createIndexer(Class<?>[] types)|MockErrorHandler getErrorHandler(SearchIntegrator integrator)|Session getSession()|String getErrorMessage()|String getMessage()|Throwable getLastException()|void assertEquals(Object expected; Object actual)|void assertTrue(boolean condition)|void close()|void startAndWait(),12,FullTextSession prepareSomeData(SearchTestBase testCase)|MockErrorHandler getErrorHandler(SearchIntegrator integrator),2,,0,1,1,0,0,java.lang.InterruptedException,3,4,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/bridge/ArrayBridgeNullEmbeddedTest.java,org.hibernate.search.test.bridge.ArrayBridgeNullEmbeddedTest,testSearchNullEntry,()V,void testSearchNullEntry(),org.junit.Test,4,4,8,List<ArrayBridgeNullEmbeddedTestEntity> findResults(String fieldName; Object value; boolean checkNullToken)|Object get(int index)|String getName()|int size()|void assertEquals(String message; Object expected; Object actual)|void assertEquals(String message; long expected; long actual)|void assertNotNull(String message; Object object),7,List<ArrayBridgeNullEmbeddedTestEntity> findResults(String fieldName; Object value; boolean checkNullToken),1,,0,0,0,0,0,,3,3,,0,,0,duplicated_3
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/bridge/ArrayBridgeNullEmbeddedTest.java,org.hibernate.search.test.bridge.ArrayBridgeNullEmbeddedTest,testSearchNullEmbedded,()V,void testSearchNullEmbedded(),org.junit.Test|org.junit.experimental.categories.Category,4,4,8,List<ArrayBridgeNullEmbeddedTestEntity> findEmbeddedNullResults(String fieldName; Object value; boolean checkNullToken)|Object get(int index)|String getName()|int size()|void assertEquals(String message; Object expected; Object actual)|void assertEquals(String message; long expected; long actual)|void assertNotNull(String message; Object object),7,List<ArrayBridgeNullEmbeddedTestEntity> findEmbeddedNullResults(String fieldName; Object value; boolean checkNullToken),1,,0,0,0,0,0,,3,3,,0,,0,duplicated_3
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/bridge/ArrayBridgeNullEmbeddedTest.java,org.hibernate.search.test.bridge.ArrayBridgeNullEmbeddedTest,testSearchNullNumericEmbedded,()V,void testSearchNullNumericEmbedded(),org.junit.Test|org.junit.experimental.categories.Category,4,4,8,List<ArrayBridgeNullEmbeddedTestEntity> findEmbeddedNullResults(String fieldName; Object value; boolean checkNullToken)|Object get(int index)|String getName()|int size()|void assertEquals(String message; Object expected; Object actual)|void assertEquals(String message; long expected; long actual)|void assertNotNull(String message; Object object),7,List<ArrayBridgeNullEmbeddedTestEntity> findEmbeddedNullResults(String fieldName; Object value; boolean checkNullToken),1,,0,0,0,0,0,,3,3,,0,,0,duplicated_3
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/bridge/ArrayBridgeNullEmbeddedTest.java,org.hibernate.search.test.bridge.ArrayBridgeNullEmbeddedTest,testSearchNullNumericEntry,()V,void testSearchNullNumericEntry(),org.junit.Test,4,4,8,List<ArrayBridgeNullEmbeddedTestEntity> findResults(String fieldName; Object value; boolean checkNullToken)|Object get(int index)|String getName()|int size()|void assertEquals(String message; Object expected; Object actual)|void assertEquals(String message; long expected; long actual)|void assertNotNull(String message; Object object),7,List<ArrayBridgeNullEmbeddedTestEntity> findResults(String fieldName; Object value; boolean checkNullToken),1,,0,0,0,0,0,,3,3,,0,,0,duplicated_4
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/bridge/UnresolvedBridgeTest.java,org.hibernate.search.test.bridge.UnresolvedBridgeTest,testSerializableType,()V,void testSerializableType(),org.junit.Test,4,17,8,Class<?>[] getAnnotatedClasses()|Configuration addAnnotatedClass(Class annotatedClass)|Configuration setProperty(String propertyName; String value)|SessionFactory buildSessionFactory()|Throwable getCause()|void assertTrue(boolean condition)|void fail(String message),7,Class<?>[] getAnnotatedClasses(),1,,0,1,1,0,1,org.hibernate.HibernateException,2,2,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/bridge/MapBridgeNullEmbeddedTest.java,org.hibernate.search.test.bridge.MapBridgeNullEmbeddedTest,testSearchNullEntry,()V,void testSearchNullEntry(),org.junit.Test,4,4,8,List<MapBridgeNullEmbeddedTestEntity> findResults(String fieldName; Object value; boolean checkNullToken)|Object get(int index)|String getName()|int size()|void assertEquals(String message; Object expected; Object actual)|void assertEquals(String message; long expected; long actual)|void assertNotNull(String message; Object object),7,List<MapBridgeNullEmbeddedTestEntity> findResults(String fieldName; Object value; boolean checkNullToken),1,,0,0,0,0,0,,3,3,,0,,0,duplicated_3
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/bridge/MapBridgeNullEmbeddedTest.java,org.hibernate.search.test.bridge.MapBridgeNullEmbeddedTest,testSearchNullEmbedded,()V,void testSearchNullEmbedded(),org.junit.Test|org.junit.experimental.categories.Category,4,4,8,List<MapBridgeNullEmbeddedTestEntity> findEmbeddedNullResults(String fieldName; Object value; boolean checkNullToken)|Object get(int index)|String getName()|int size()|void assertEquals(String message; Object expected; Object actual)|void assertEquals(String message; long expected; long actual)|void assertNotNull(String message; Object object),7,List<MapBridgeNullEmbeddedTestEntity> findEmbeddedNullResults(String fieldName; Object value; boolean checkNullToken),1,,0,0,0,0,0,,3,3,,0,,0,duplicated_3
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/bridge/MapBridgeNullEmbeddedTest.java,org.hibernate.search.test.bridge.MapBridgeNullEmbeddedTest,testSearchNullNumericEmbedded,()V,void testSearchNullNumericEmbedded(),org.junit.Test|org.junit.experimental.categories.Category,4,4,8,List<MapBridgeNullEmbeddedTestEntity> findEmbeddedNullResults(String fieldName; Object value; boolean checkNullToken)|Object get(int index)|String getName()|int size()|void assertEquals(String message; Object expected; Object actual)|void assertEquals(String message; long expected; long actual)|void assertNotNull(String message; Object object),7,List<MapBridgeNullEmbeddedTestEntity> findEmbeddedNullResults(String fieldName; Object value; boolean checkNullToken),1,,0,0,0,0,0,,3,3,,0,,0,duplicated_3
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/bridge/IterableBridgeNullEmbeddedTest.java,org.hibernate.search.test.bridge.IterableBridgeNullEmbeddedTest,testSearchNullEntry,()V,void testSearchNullEntry(),org.junit.Test,1,4,8,List<IterableBridgeNullEmbeddedTestEntity> findResults(String fieldName; Object value; boolean checkRawValue)|Object get(int index)|String getName()|int size()|void assertEquals(String message; Object expected; Object actual)|void assertEquals(String message; long expected; long actual)|void assertNotNull(String message; Object object),7,List<IterableBridgeNullEmbeddedTestEntity> findResults(String fieldName; Object value; boolean checkRawValue),1,,0,0,0,0,0,,3,3,,0,,0,duplicated_3
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/bridge/IterableBridgeNullEmbeddedTest.java,org.hibernate.search.test.bridge.IterableBridgeNullEmbeddedTest,testSearchNullEmbedded,()V,void testSearchNullEmbedded(),org.junit.Test,4,4,8,List<IterableBridgeNullEmbeddedTestEntity> findEmbeddedNullResults(String fieldName; Object value; boolean checkForNullToken)|Object get(int index)|String getName()|int size()|void assertEquals(String message; Object expected; Object actual)|void assertEquals(String message; long expected; long actual)|void assertNotNull(String message; Object object),7,List<IterableBridgeNullEmbeddedTestEntity> findEmbeddedNullResults(String fieldName; Object value; boolean checkForNullToken),1,,0,0,0,0,0,,3,3,,0,,0,duplicated_3
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/bridge/IterableBridgeNullEmbeddedTest.java,org.hibernate.search.test.bridge.IterableBridgeNullEmbeddedTest,testSearchNullNumericEmbedded,()V,void testSearchNullNumericEmbedded(),org.junit.Test,4,4,8,List<IterableBridgeNullEmbeddedTestEntity> findEmbeddedNullResults(String fieldName; Object value; boolean checkForNullToken)|Object get(int index)|String getName()|int size()|void assertEquals(String message; Object expected; Object actual)|void assertEquals(String message; long expected; long actual)|void assertNotNull(String message; Object object),7,List<IterableBridgeNullEmbeddedTestEntity> findEmbeddedNullResults(String fieldName; Object value; boolean checkForNullToken),1,,0,0,0,0,0,,3,3,,0,,0,duplicated_3
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/bridge/IterableBridgeNullEmbeddedTest.java,org.hibernate.search.test.bridge.IterableBridgeNullEmbeddedTest,testSearchNullNumericEntry,()V,void testSearchNullNumericEntry(),org.junit.Test,4,4,8,List<IterableBridgeNullEmbeddedTestEntity> findResults(String fieldName; Object value; boolean checkRawValue)|Object get(int index)|String getName()|int size()|void assertEquals(String message; Object expected; Object actual)|void assertEquals(String message; long expected; long actual)|void assertNotNull(String message; Object object),7,List<IterableBridgeNullEmbeddedTestEntity> findResults(String fieldName; Object value; boolean checkRawValue),1,,0,0,0,0,0,,3,3,,0,,0,duplicated_4
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/concurrency/ConcurrentFlushTest.java,org.hibernate.search.test.concurrency.ConcurrentFlushTest,testPropertiesIndexing,()V,void testPropertiesIndexing(),org.junit.Test,4,8,9,ExecutorService newFixedThreadPool(int nThreads)|SessionFactory getSessionFactory()|String getMessage()|boolean awaitTermination(long timeout; TimeUnit unit)|int get()|void assertEquals(long expected; long actual)|void execute(Runnable command)|void fail(String message)|void shutdown(),9,,0,,0,1,1,1,0,java.lang.InterruptedException,2,2,,0,,0,duplicated_6
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/configuration/IndexManagerOverrideTest.java,org.hibernate.search.test.configuration.IndexManagerOverrideTest,verifyIndexExclusivity,()V,void verifyIndexExclusivity(),org.junit.Test,9,9,18,FullTextSession openFullTextSession()|FullTextSessionBuilder addAnnotatedClass(Class annotatedClass)|FullTextSessionBuilder setProperty(String key; String value)|IndexManagerHolder getIndexManagerHolder()|SearchFactory getSearchFactory()|String getName()|T unwrap(Class<T> cls)|void checkIndexManagerType(IndexManagerHolder allIndexesManager; String name; Class expectedType)|void close(),9,void checkIndexManagerType(IndexManagerHolder allIndexesManager; String name; Class expectedType),1,,0,0,0,0,0,,0,3,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/configuration/ResourceNotFoundMessageTest.java,org.hibernate.search.test.configuration.ResourceNotFoundMessageTest,testIllegalAnalyzerDefinition,()V,void testIllegalAnalyzerDefinition(),org.junit.Test,1,5,7,FullTextSessionBuilder addAnnotatedClass(Class annotatedClass)|FullTextSessionBuilder build()|FullTextSessionBuilder setProperty(String key; String value)|String getMessage()|String getName()|void assertEquals(Object expected; Object actual)|void fail(String message),7,,0,,0,0,0,0,0,,2,2,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/configuration/ConfigurationParseHelperTest.java,org.hibernate.search.test.configuration.ConfigurationParseHelperTest,testIntegerParsers,()V,void testIntegerParsers(),org.junit.Test,11,13,14,Object setProperty(String key; String value)|int getIntValue(Properties cfg; String key; int defValue)|int parseInt(String value; String errorMsgOnParseFailure)|int parseInt(String value; int defValue; String errorMsgOnParseFailure)|void assertEquals(long expected; long actual)|void assertTrue(boolean condition),6,,0,,0,0,0,0,0,,6,6,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/configuration/ConfigurationParseHelperTest.java,org.hibernate.search.test.configuration.ConfigurationParseHelperTest,testBooleanParsers,()V,void testBooleanParsers(),org.junit.Test,10,14,12,boolean parseBoolean(String value; String errorMsgOnParseFailure)|void assertFalse(boolean condition)|void assertTrue(boolean condition),3,,0,,0,0,0,0,0,,6,6,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/configuration/MaskedPropertiesTest.java,org.hibernate.search.test.configuration.MaskedPropertiesTest,testConfigurationParsingPrecedence,()V,void testConfigurationParsingPrecedence(),org.junit.Test,19,19,13,Object put(Object key; Object value)|String getProperty(String key)|void assertEquals(Object expected; Object actual),3,,0,,0,0,0,0,0,,3,3,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/configuration/MaskedPropertiesTest.java,org.hibernate.search.test.configuration.MaskedPropertiesTest,testSerializability,()V,void testSerializability(),org.junit.Test,5,5,4,Object setProperty(String key; String value)|String getProperty(String key)|T duplicateBySerialization(T o)|void assertEquals(Object expected; Object actual),4,,0,,0,1,2,0,0,java.io.IOException|java.lang.ClassNotFoundException,1,1,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/configuration/CustomBackendTest.java,org.hibernate.search.test.configuration.CustomBackendTest,test,()V,void test(),org.junit.Test,5,5,5,void verifyBackendUsage(Class<? extends BackendQueueProcessor> backendType)|void verifyBackendUsage(String name; Class<? extends BackendQueueProcessor> backendType),2,void verifyBackendUsage(Class<? extends BackendQueueProcessor> backendType)|void verifyBackendUsage(String name; Class<? extends BackendQueueProcessor> backendType),2,,0,0,0,0,0,,0,5,,0,,0,duplicated_2
hibernate-search,hibernate-search-orm,/hibernate-search-orm/src/test/java/org/hibernate/search/test/directoryProvider/FSDirectorySelectionTest.java,org.hibernate.search.test.directoryProvider.FSDirectorySelectionTest,testMMapDirectoryType,()V,void testMMapDirectoryType(),org.junit.Test|org.junit.experimental.categories.Category,2,2,3,SessionFactory createSessionFactoryUsingDirectoryType(String directoryType)|String getName()|void assertCorrectDirectoryType(SessionFactory factory; String className),3,SessionFactory createSessionFactoryUsingDirectoryType(String directoryType)|void assertCorrectDirectoryType(SessionFactory factory; String className),2,,0,0,0,0,0,,0,2,,0,,0,duplicated_2
