projectName,typeName,methodName,locCovered
atestproject2,com.dlucredio.test.TestSuite1,testCase1,17
atestproject2,com.dlucredio.test.TestSuite1,testCase2,17
spring-cloud-azure-feature-management,com.microsoft.azure.spring.cloud.feature.manager.FeatureManagerTest,featureManagerNotEnabledCorrectly,74
spring-cloud-azure-feature-management,com.microsoft.azure.spring.cloud.feature.manager.FeatureManagerTest,isEnabledFeatureOff,65
spring-cloud-azure-feature-management,com.microsoft.azure.spring.cloud.feature.manager.FeatureSetTest,invalidFeatureFlagTest,88
spring-cloud-azure-feature-management,com.microsoft.azure.spring.cloud.feature.manager.FeatureManagerTest,isEnabledFeatureHasNoFilters,67
spring-cloud-azure-feature-management,com.microsoft.azure.spring.cloud.feature.manager.FeatureManagerTest,isEnabledFeatureNotFound,63
spring-cloud-azure-feature-management,com.microsoft.azure.spring.cloud.feature.manager.FeatureSetTest,multipartFeatureFlagNameTest,86
spring-cloud-azure-feature-management,com.microsoft.azure.spring.cloud.feature.manager.FeatureManagerTest,isEnabledON,73
spring-cloud-azure-feature-management,com.microsoft.azure.spring.cloud.feature.manager.FeatureManagerTest,loadFeatureManagerWithLinkedHashSet,53
spring-cloud-azure-feature-management,com.microsoft.azure.spring.cloud.feature.manager.FeatureManagerTest,bootstrapConfiguration,80
spring-cloud-azure-feature-management,com.microsoft.azure.spring.cloud.feature.manager.FeatureManagerTest,isEnabledOnBoolean,73
protostuff-parser,io.protostuff.parser.ProtoUtilTest,testToUnderscoreCase,1071
protostuff-parser,io.protostuff.parser.ProtoUtilTest,testToCamelCase,1041
protostuff-parser,io.protostuff.parser.FieldTest,testBasicProtoTypes,32
protostuff-parser,io.protostuff.parser.ProtoUtilTest,testToPascalCase,1046
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinMavenBuildCustomizerTests,kotlinMavenPluginIsConfigured,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.HelpDocumentTests,renderSingleSection,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleBuildProjectContributorTests,groovyDslGradleBuildIsContributedToProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.DefaultMavenBuildCustomizerTests,customizeWithCustomParentAndSpringBootBomShouldAddBom,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.GettingStartedSectionTests,gettingStartedWithGuideLinkIsNotEmpty,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.SimpleBuildCustomizerTests,customizeVersion,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinProjectGenerationConfigurationTests,jacksonKotlinModuleShouldBeAddedWhenJsonFacetPresent,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.MavenBuildProjectContributorTests,pomIsContributedUsingMavenContentId,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.DefaultStarterBuildCustomizerTests,defaultStarterIsNotAddedIfCompileScopedStarterExists,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.SourceCodeProjectGenerationConfigurationTests,springBoot20WarServletInitializerContributor,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.groovy.GroovyProjectGenerationConfigurationTests,servletInitializerIsContributedWhenGeneratingProjectThatUsesWarPackaging,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.groovy.GroovyMavenBuildCustomizerTests,groovyMavenPluginIsConfigured,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinProjectGenerationConfigurationTests,mainClassIsContributedWhenGeneratingProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.MavenProjectGenerationConfigurationTests,mavenPomIsContributedWhenGeneratingMavenProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinJacksonBuildCustomizerTests,jacksonModuleKotlinIsNotAddedWithoutKotlin,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.SpringBootVersionRepositoriesBuildCustomizerTests,addMavenCentralAndMilestonesWhenUsingReleaseCandidate,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinProjectGenerationConfigurationTests,servletInitializerIsContributedWhenGeneratingProjectThatUsesWarPackaging,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleConfigurationBuildCustomizerTests,providedRuntimeConfigurationIsNotAddedWithNonMatchingDependency,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleProjectGenerationConfigurationTests,testStarterExcludesVintageEngineWithCompatibleVersion,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.HelpDocumentProjectContributorTests,helpDocumentWithLinksToReferenceDoc,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.HelpDocumentGitIgnoreCustomizerTests,gitIgnoreIsNotUpdatedWithEmptyHelpDocument,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.BuildMetadataResolverTests,dependenciesFiltersDependenciesWithNoMetadata,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.SettingsGradleProjectContributorTests,groovyDslGradleSettingsDoesNotUseRepositories,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinProjectGenerationConfigurationTests,kotlinVersionResolverIsUsedIfPresent,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinJpaMavenBuildCustomizerTests,customizeWhenJpaFacetPresentShouldAddKotlinJpaPlugin,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinMavenFullBuildCustomizerTests,kotlinMavenPluginIsConfigured,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.GettingStartedSectionTests,gettingStartedEmpty,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleBuildProjectContributorTests,kotlinDslGradleBuildIsContributedToProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.java.JavaProjectGenerationConfigurationTests,servletInitializerIsContributedWhenGeneratingProjectThatUsesWarPackaging,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.RequestedDependenciesHelpDocumentCustomizerTests,dependencyWithSeveralGuideLinksDoNotGetDependencyNameByDefault,0
initializr-generator-spring,io.spring.initializr.generator.spring.configuration.ApplicationPropertiesContributorTests,applicationConfigurationWithDefaultSettings,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.MavenProjectGenerationConfigurationTests,warPackagingIsUsedWhenBuildingProjectThatUsesWarPackaging,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.groovy.GroovyProjectGenerationConfigurationTests,mainClassIsContributed,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.SettingsGradleProjectContributorTests,kotlinDslGradleSettingsDoesNotUseRepositories,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.HelpDocumentProjectContributorTests,helpDocumentWithLinksToGuide,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinJacksonBuildCustomizerTests,customizeWhenJsonFacetPresentShouldAddJacksonKotlinModule,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.RequestedDependenciesHelpDocumentCustomizerTests,dependencyWithReferenceDocLink,0
initializr-generator-spring,io.spring.initializr.generator.spring.scm.git.GitProjectGenerationConfigurationTests,gitIgnoreGradle,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.SettingsGradleProjectContributorTests,groovyDslGradleSettingsIsContributedToProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.RequestedDependenciesHelpDocumentCustomizerTests,dependencyWithSeveralReferenceDocLinksDoNotGetDependencyNameByDefault,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.java.JavaProjectGenerationConfigurationTests,testClassIsContributedWithJUnit5,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinDslKotlinGradleBuildCustomizerTests,kotlinPluginsAreConfigured,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.HelpDocumentTests,renderEmptyDocumentDoesNotCallWriter,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinJpaGradleBuildCustomizerTests,customizeWhenJpaFacetAbsentShouldNotAddKotlinJpaPlugin,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinDependenciesConfigurerTests,configuresDependenciesForMavenBuildWithBoot20,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinJpaMavenBuildCustomizerTests,customizeWhenJpaFacetAbsentShouldNotAddKotlinJpaPlugin,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleKtsProjectGenerationConfigurationTests,buildDotGradleDotKtsIsContributedWhenGeneratingGradleKtsProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.SimpleBuildCustomizerTests,customizeDependencies,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.HelpDocumentProjectGenerationConfigurationTests,helpDocumentIsNotContributedWithoutLinks,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleConfigurationBuildCustomizerTests,providedRuntimeConfigurationIsNotAddedWithWarProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.SpringBootVersionRepositoriesBuildCustomizerTests,addMavenCentralAndNonReleaseWhenUsingSnapshot,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.MavenProjectGenerationConfigurationTests,buildWriterIsContributed,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.SourceCodeProjectGenerationConfigurationTests,addsACustomizerThatAppliesTestAnnotationsOnTestClassWithJunit4,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.DefaultMavenBuildCustomizerTests,customizeSetNameAndDescription,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.groovy.GroovyProjectGenerationConfigurationTests,testClassIsContributedWithJUnit4,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleProjectGenerationConfigurationTests,buildDotGradleIsContributedWhenGeneratingGradleProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.RequestedDependenciesHelpDocumentCustomizerTests,dependencyWithReferenceDocLinkGetDependencyNameByDefault,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleBuildProjectContributorTests,kotlinDslGradleBuildIsContributedInProjectStructure,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.java.JavaProjectGenerationConfigurationTests,customApplicationNameIsUsedWhenGeneratingProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinProjectGenerationConfigurationTests,kotlinVersionFallbacksToMetadataIfNotPresent,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.SpringBootVersionRepositoriesBuildCustomizerTests,addMavenCentralAndMilestonesWhenUsingMilestone,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.SettingsGradleProjectContributorTests,groovyDslGradleSettingsIsContributedUsingGradleContentId,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.java.JavaProjectGenerationConfigurationTests,customPackageNameIsUsedWhenGeneratingProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleAnnotationProcessorScopeBuildCustomizerTests,compileOnlyConfigurationIsNotAddedWithNonMatchingDependency,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.WarPackagingWebStarterBuildCustomizerTests,addWebStarterDoesNotReplaceWebFacetDependency,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.groovy.GroovyGradleBuildCustomizerTests,groovyPluginIsConfigured,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.SpringBootVersionRepositoriesBuildCustomizerTests,addMavenCentralWhenUsingRelease,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleProjectGenerationConfigurationTests,testStarterDoesNotExcludesVintageEngineAndJUnitWithIncompatibleVersion,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.DependencyManagementBuildCustomizerTests,contributeBom,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.HelpDocumentGitIgnoreCustomizerTests,gitIgnoreIsUpdatedWithNonEmptyHelpDocument,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleProjectGenerationConfigurationTests,testStarterExcludesVintageEngineAndJUnitWithAppropriateVersion,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.SimpleBuildCustomizerTests,customizeProjectCoordinates,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.HelpDocumentTests,renderOnlyAdditionalLink,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.HelpDocumentProjectContributorTests,helpDocumentWithSimpleSection,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.ConditionalOnGradleVersionTests,outcomeWithSpringBoot21AndMultipleNonMatchingGenerations,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.SourceCodeProjectGenerationConfigurationTests,addsACustomizerThatAppliesTestAnnotationsOnTestClassWithJunit5,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.SettingsGradleProjectContributorTests,kotlinDslGradleSettingsIsContributedUsingGradleContentId,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.ConditionalOnGradleVersionTests,outcomeWithSpringBoot20AndMultipleGenerations,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleKtsProjectGenerationConfigurationTests,dependencyManagementPluginFallbacksToMetadataIfNotPresent,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.SimpleBuildCustomizerTests,customizeWithNoDependency,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.BuildMetadataResolverTests,hasFacetWithNonMatchingFacet,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleAnnotationProcessorScopeBuildCustomizerTests,compileOnlyConfigurationIsAddedWithAnnotationProcessorDependency,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinMavenFullBuildCustomizerTests,buildSourceDirectoriesAreConfigured,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleBuildProjectContributorTests,groovyDslGradleBuildIsContributedInProjectStructure,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinMavenBuildCustomizerTests,kotlinMavenPluginWithSeveralArgs,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.MavenWrapperContributorTests,mavenWrapperSetExecutableFlagOnScripts,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleKtsProjectGenerationConfigurationTests,junitPlatformIsNotConfiguredWithIncompatibleVersion,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.SourceCodeProjectGenerationConfigurationTests,springBoot15WarServletInitializerContributor,0
initializr-generator-spring,io.spring.initializr.generator.spring.scm.git.GitProjectGenerationConfigurationTests,gitIgnore,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinMavenBuildCustomizerTests,buildSourceDirectoriesAreConfigured,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.HelpDocumentProjectContributorTests,helpDocumentWithLinksToOtherLinks,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.ConditionalOnGradleVersionTests,outcomeWithSpringBoot21,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.ConditionalOnGradleVersionTests,outcomeWithNoMatch,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleKtsProjectGenerationConfigurationTests,dependencyManagementPluginVersionResolverIsUsedIfPresent,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.BuildMetadataResolverTests,hasFacetWithMatchingFacet,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.RequestedDependenciesHelpDocumentCustomizerTests,dependencyWithAdditionalLink,0
initializr-generator-spring,io.spring.initializr.generator.spring.scm.git.GitProjectGenerationConfigurationTests,gitIgnoreMaven,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinJpaGradleBuildCustomizerTests,customizeWhenJpaFacetPresentShouldAddKotlinJpaPlugin,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.MavenProjectGenerationConfigurationTests,testStarterExcludesVintageEngineWithCompatibleVersion,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.MavenProjectGenerationConfigurationTests,testStarterDoesNotExcludesVintageEngineAndJUnitWithIncompatibleVersion,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.GettingStartedSectionTests,gettingStartedWithSubSectionIsNotEmpty,0
initializr-generator-spring,io.spring.initializr.generator.spring.configuration.WebFoldersContributorTests,webFoldersCreatedWithWebDependency,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.ConditionalOnGradleVersionTests,outcomeWithSpringBoot15AndMultipleGenerations,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.MavenBuildProjectContributorTests,pomIsContributedToProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.scm.git.GitProjectGenerationConfigurationTests,gitIgnoreIsContributedToProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleBuildProjectContributorTests,groovyDslGradleBuildIsContributedUsingGradleContentId,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.RequestedDependenciesHelpDocumentCustomizerTests,dependencyWithGuideLink,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.DefaultMavenBuildCustomizerTests,customizeSetJavaVersion,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.WarPackagingWebStarterBuildCustomizerTests,addWebStarterWhenNoWebFacetIsPresentWithCustomWebStarter,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinMavenBuildCustomizerTests,kotlinVersionPropertyIsConfigured,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinMavenFullBuildCustomizerTests,kotlinVersionPropertyIsConfigured,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.GettingStartedSectionTests,gettingStartedWithAdditionalLinkIsNotEmpty,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.MavenBuildProjectContributorTests,mavenBuildIsContributedInProjectStructure,0
initializr-generator-spring,io.spring.initializr.generator.spring.ProjectGeneratorIntegrationTests,customBaseDirectoryIsUsedWhenGeneratingProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.configuration.WebFoldersContributorTests,webFoldersNotCreatedWithoutWebDependency,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinProjectGenerationConfigurationTests,testClassIsContributedWithJunit4,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleProjectGenerationConfigurationTests,warPluginIsAppliedWhenBuildingProjectThatUsesWarPackaging,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.DependencyManagementBuildCustomizerTests,contributeRepositories,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.groovy.GroovyProjectGenerationConfigurationTests,testClassIsContributedWithJUnit5,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinDslKotlinGradleBuildCustomizerTests,kotlinCompilationTasksAreCustomized,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.java.JavaProjectGenerationConfigurationTests,testClassIsContributedWithJUnit4,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.MavenProjectGenerationConfigurationTests,testStarterExcludesVintageEngineAndJUnitWithAppropriateVersion,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.ConditionalOnGradleVersionTests,outcomeWithNoAvailableSpringBootVersion,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleKtsProjectGenerationConfigurationTests,junitPlatformIsConfiguredWithCompatibleVersion,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.DefaultStarterBuildCustomizerTests,defaultStarterIsAddedIfNoneExists,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinJacksonBuildCustomizerTests,jacksonModuleKotlinIsNotAddedWithoutJsonFacet,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.HelpDocumentProjectGenerationConfigurationTests,helpDocumentIsContributedWithLinks,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.DefaultMavenBuildCustomizerTests,customizeRegisterSpringBootPlugin,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.ConditionalOnGradleVersionTests,outcomeWithSpringBoot15,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.SourceCodeProjectGenerationConfigurationTests,addsACustomizerThatAppliesSpringBootApplicationAnnotationOnMainClass,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.DefaultStarterBuildCustomizerTests,defaultStarterIsAddedIfNoCompileScopedStarterExists,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinProjectGenerationConfigurationTests,testClassIsContributedWithJunit5,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.HelpDocumentProjectContributorTests,helpDocumentWithLinksAndSimpleSection,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.SettingsGradleProjectContributorTests,kotlinDslGradleSettingsIsContributedToProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinDependenciesConfigurerTests,configuresDependenciesForGradleBuild,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleKtsProjectGenerationConfigurationTests,warPluginIsAppliedWhenBuildingProjectThatUsesWarPackaging,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.ConditionalOnGradleVersionTests,outcomeWithSpringBoot20,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.DefaultMavenBuildCustomizerTests,customizeWithNoSpringBootBomShouldNotAddBom,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleBuildProjectContributorTests,kotlinDslGradleBuildIsContributedUsingGradleContentId,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.WarPackagingWebStarterBuildCustomizerTests,addWebStarterWhenNoWebFacetIsPresent,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.KotlinDependenciesConfigurerTests,configuresDependenciesForMavenBuildWithBoot15,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.GroovyDslKotlinGradleBuildCustomizerTests,kotlinCompilationTasksAreCustomized,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.RequestedDependenciesHelpDocumentCustomizerTests,dependencyWithGuideLinkGetDependencyNameByDefault,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleProjectGenerationConfigurationTests,junitPlatformIsConfiguredWithCompatibleVersion,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.MavenProjectGenerationConfigurationTests,mavenWrapperIsContributedWhenGeneratingMavenProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.HelpDocumentTests,renderLinks,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.GettingStartedSectionTests,gettingStartedWithReferenceDocLinkIsNotEmpty,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.kotlin.GroovyDslKotlinGradleBuildCustomizerTests,kotlinPluginsAreConfigured,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleConfigurationBuildCustomizerTests,providedRuntimeConfigurationIsAddedWithNonWarProject,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.maven.DefaultMavenBuildCustomizerTests,customizeWhenNoParentShouldUseSpringBootParent,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.HelpDocumentProjectContributorTests,helpDocumentEmptyDoesNotCreateFile,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.HelpDocumentProjectGenerationConfigurationTests,helpDocumentIsAddedToGitIgnore,0
initializr-generator-spring,io.spring.initializr.generator.spring.build.gradle.GradleProjectGenerationConfigurationTests,junitPlatformIsNotConfiguredWithIncompatibleVersion,0
initializr-generator-spring,io.spring.initializr.generator.spring.documentation.RequestedDependenciesHelpDocumentCustomizerTests,dependencyWithAdditionalLinkDoNotDependencyNameByDefault,0
initializr-generator-spring,io.spring.initializr.generator.spring.code.java.JavaProjectGenerationConfigurationTests,mainClassIsContributed,0
graphjet-core,com.twitter.graphjet.bipartite.segment.LeftRegularBipartiteGraphSegmentTest,testRandomSegmentConstruction,3701
graphjet-core,com.twitter.graphjet.bipartite.edgepool.RegularDegreeEdgePoolTest,testRandomConcurrentReadWrites,3680
graphjet-core,com.twitter.graphjet.bipartite.edgepool.RegularDegreeEdgeRandomIteratorTest,testRegularDegreeEdgeRandomIterator,3683
graphjet-core,com.twitter.graphjet.algorithms.counting.TopSecondDegreeByCountForUserTest,testTopSecondDegreeByCountForUsersWithSmallGraph2,1775
graphjet-core,com.twitter.graphjet.algorithms.salsa.SalsaIterationsTest,testSingleRightIteration,2680
graphjet-core,com.twitter.graphjet.bipartite.edgepool.RegularDegreeEdgePoolTest,testAddEdgeTakingThreeArgumentsThrowsIllegalArgumentException,3681
graphjet-core,com.twitter.graphjet.hashing.ShardedBigLongArrayTest,testSequentialReadWrites,3728
graphjet-core,com.twitter.graphjet.bipartite.edgepool.PowerLawDegreeEdgePoolTest,testExtremelySkewedGraph,3694
graphjet-core,com.twitter.graphjet.bipartite.edgepool.PowerLawDegreeEdgePoolTest,testRandomConcurrentReadWrites,3695
graphjet-core,com.twitter.graphjet.bipartite.optimizer.PowerLawEdgePoolOptimizerTest,testOptimizeSegment,3696
graphjet-core,com.twitter.graphjet.hashing.IntToIntPairArrayIndexBasedMapTest,testConcurrentReadWrites,3706
graphjet-core,com.twitter.graphjet.algorithms.intersection.IntersectionSimilarityTest,testIntersectionSimilarity,2449
graphjet-core,com.twitter.graphjet.algorithms.RandomMultiGraphNeighborsTest,testRandomMultiGraphNeighborsWithGraph,1109
graphjet-core,com.twitter.graphjet.hashing.ArrayBasedLongToInternalIntBiMapTest,testRandomConcurrentReadWrites,3720
graphjet-core,com.twitter.graphjet.algorithms.salsa.SalsaIterationsTest,testSeedIteration,2607
graphjet-core,com.twitter.graphjet.algorithms.RecommendationStatsTest,testCreateTaking6Arguments,764
graphjet-core,com.twitter.graphjet.algorithms.intersection.ScaledUpdateNormalizationTest,testComputeLeftNeighborContribution,2452
graphjet-core,com.twitter.graphjet.algorithms.RecommendationStatsTest,testReset,759
graphjet-core,com.twitter.graphjet.algorithms.filter.SocialProofTypesFilterTest,testAllSocialProofFilter,2225
graphjet-core,com.twitter.graphjet.hashing.ArrayBasedIntToIntArrayMapTest,hugeTestArrayBasedIntToIntArrayMap,3714
graphjet-core,com.twitter.graphjet.hashing.ArrayBasedIntToIntArrayMapTest,testGetArrayLengthReturningZero,3720
graphjet-core,com.twitter.graphjet.bipartite.MultiSegmentPowerLawBipartiteGraphTest,testMultiSegmentReverseIterationCompleteLiveSegment,3659
graphjet-core,com.twitter.graphjet.hashing.ArrayBasedIntToIntArrayMapTest,smallTestArrayBasedIntToIntArrayMap,3714
graphjet-core,com.twitter.graphjet.hashing.IntToIntPairConcurrentHashMapTest,testRandomConcurrentReadWrites,3712
graphjet-core,com.twitter.graphjet.bipartite.MultiSegmentPowerLawBipartiteGraphTest,testMultiSegmentConstruction,3656
graphjet-core,com.twitter.graphjet.algorithms.salsa.SalsaBitmaskTest,testTweetsOnly,3061
graphjet-core,com.twitter.graphjet.bipartite.MultiSegmentPowerLawBipartiteGraphTest,testRandomConcurrentReadWrites,3659
graphjet-core,com.twitter.graphjet.bipartite.segment.LeftRegularBipartiteGraphSegmentTest,testConcurrentReadWrites,3701
graphjet-core,com.twitter.graphjet.algorithms.RecommendationStatsTest,testEqualsReturningFalse,766
graphjet-core,com.twitter.graphjet.hashing.SmallArrayBasedLongToDoubleMapTest,testManyLargeRangeKeys,3712
graphjet-core,com.twitter.graphjet.algorithms.filter.ANDFilterTest,testNoFilter,2280
graphjet-core,com.twitter.graphjet.algorithms.filter.TweetAuthorFilterTest,testWhitelistOnlyTwoAuthors,2262
graphjet-core,com.twitter.graphjet.algorithms.salsa.SalsaTest,testSalsaWithRandomGraph,3049
