GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JBehave Jenkins Plugin,org.jbehave.jenkins,JBehavePluginType.DescriptorImpl,8,0,0,0,3,0,2,0,2,0
JBehave Jenkins Plugin,org.jbehave.jenkins,JBehaveInputMetric,10,5,0,0,4,2,4,2,4,2
JBehave Jenkins Plugin,org.jbehave.jenkins,JBehaveType,24,0,0,0,5,0,3,0,3,0
JBehave Jenkins Plugin,org.jbehave.jenkins,JBehavePluginType,12,0,0,0,3,0,2,0,2,0
JBehave Jenkins Plugin,org.jbehave.jenkins,MavenSurefireModel,11,0,0,0,5,0,5,0,5,0
