GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JBehave Gherkin,org.jbehave.core.parsers.gherkin,GherkinStoryParser.GherkinTransformer,0,34,0,0,0,9,0,3,0,3
JBehave Gherkin,org.jbehave.core.parsers.gherkin,GherkinStoryParser,0,18,0,0,0,4,0,2,0,2
JBehave Gherkin,org.jbehave.core.parsers.gherkin,GherkinStoryParser.GherkinTransformer.new Formatter() {...},143,362,5,17,20,56,9,19,5,12
