GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Open Location Code,com.google.openlocationcode,OpenLocationCode,119,856,25,103,22,165,27,64,6,21
Open Location Code,com.google.openlocationcode,OpenLocationCode.CodeArea,6,55,0,0,1,15,1,9,1,9
